SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-39.67   	 -2.14   	  8.12   	  50.86		 38.09   	 106.82		
-21.67   	 18.92   	  8.32   	 -86.47		 38.51   	  96.64		
 -0.61   	 43.33   	  7.98   	-183.11		 38.90   	  55.95		
 19.84   	 68.66   	  7.24   	-188.20		 39.12   	 -30.52		
 36.62   	 94.60   	  6.49   	 -71.21		 39.00   	-111.90		
 50.66   	122.07   	  6.21(D)	  35.61		 38.56   	-162.77		
 64.70   	152.89   	  6.35   	  61.04		 37.90   	-203.46		
 80.57   	185.85   	  6.59   	  35.61		 37.09   	-228.89		
 96.44   	216.67   	  6.73   	  45.78		 36.17   	-218.72		
107.73   	238.95   	  6.92   	  25.43		 35.30   	-178.03		
110.47   	248.72   	  7.02   	  10.17		 34.59   	-132.25		
105.59   	242.92   	  7.06   	 -35.61		 34.06   	 -91.56		
 95.52   	220.95   	  6.92   	 -35.61		 33.69   	 -45.78		
 83.62   	182.19   	  6.78   	  10.17		 33.51   	  10.17		
 69.58   	130.00   	  6.82   	  40.69		 33.55   	  20.35		
 49.44   	 70.80   	  6.98   	  35.61		 33.63   	  -5.09		
 19.53   	 13.73   	  7.12   	  35.61		 33.61   	 -35.61		
-21.36   	-34.79   	  7.26   	  40.69		 33.47   	 -10.17		
-67.44   	-73.85   	  7.43   	  61.04		 33.43   	 -40.69		
-109.86   	-104.37   	  7.67   	  45.78		 33.27   	 -96.64		
-139.16   	-127.87   	  7.85   	  71.21		 32.88   	 -71.21		
-151.06   	-143.74   	  8.14   	  55.95		 32.59   	 -61.04		
-148.93   	-151.37   	  8.36   	  40.69		 32.35   	 -86.47		
-142.21   	-152.89   	  8.52   	  50.86		 32.00   	 -45.78		
-138.85   	-152.28   	  8.73   	  81.38		 31.82   	 -25.43		
-141.30   	-152.89   	  9.05   	 106.82		 31.72   	 -50.86		
-147.40   	-155.03   	  9.48   	 106.82		 31.52   	 -45.78		
-152.59   	-156.86   	  9.91   	  35.61		 31.33   	 -55.95		
-155.64   	-157.78   	 10.05   	 -55.95		 31.11   	 -91.56		
-162.66   	-160.83   	  9.83   	 -91.56		 30.74   	 -91.56		
-185.24   	-177.61   	  9.46   	  20.35		 30.38   	 -96.64		
-227.97   	-230.41   	  9.54   	 167.85		 29.99   	 -96.64		
-277.10   	-333.25   	 10.21   	 239.06		 29.60   	 -55.95		
-293.27   	-462.04   	 11.17   	 239.06		 29.38   	 -15.26		
-217.59   	-538.94   	 12.13   	 157.68		 29.32   	  -5.09		
-10.07   	-445.25   	 12.76   	  35.61		 29.30   	  10.17		
296.33   	-101.62   	 12.90   	 -66.12		 29.34   	  20.35		
571.90   	439.15   	 12.63   	-132.25		 29.42   	   5.09		
659.48   	973.82   	 12.11   	-111.90		 29.44   	 -61.04		
166.32   	1140.14(R)	 11.66(E)	  86.47		 29.20   	 -40.69		
-139.16   	726.32   	 12.00   	 101.73		 29.03   	 -81.38		
-258.79   	249.94   	 12.41   	   5.09		 28.71   	 -76.30		
-184.63   	-60.73   	 12.43   	 -81.38		 28.40   	 -55.95		
-45.78   	-141.60   	 12.11   	 -91.56		 28.18   	 -40.69		
 24.72   	-92.16   	 11.74   	   0.00		 28.02   	 -61.04		
 -6.41   	-49.74   	 11.74   	 193.29		 27.77   	 -40.69		
-79.04   	-75.38   	 12.51   	 381.48		 27.61   	 -15.26		
-118.41   	-138.24   	 14.04   	 401.83		 27.55   	 -15.26		
-102.54   	-180.05   	 15.65   	 284.84		 27.49   	 -20.35		
-62.56   	-177.31   	 16.79   	 152.59		 27.41   	 -20.35		
-38.15   	-150.15   	 17.40   	 279.75		 27.32   	 -20.35		
-39.06   	-129.70   	 18.51   	 615.46		 27.24   	 -25.43		
-49.74   	-128.17   	 20.98   	 737.54		 27.14   	 -10.17		
-54.63   	-136.41   	 23.93   	 645.98		 27.10   	 -15.26		
-50.66   	-141.91   	 26.51   	 539.16		 27.04   	 -15.26		
-41.20   	-140.99   	 28.67   	 508.65		 26.98(D)	  10.17		
-30.21   	-134.89   	 30.70   	 488.30		 27.02   	  40.69		
-20.75   	-127.87   	 32.66   	 427.26		 27.18   	  66.12		
-14.95   	-123.60   	 34.36   	 350.97		 27.45   	 116.99		
-10.99   	-123.29   	 35.77   	 300.10		 27.91   	 208.54		
 -6.41   	-125.12   	 36.97   	 289.93		 28.75   	 295.01		
  0.31   	-125.43   	 38.13   	 376.40		 29.93   	 396.74		
  9.16   	-122.68   	 39.63   	 447.61		 31.52   	 528.99		
 18.31   	-117.49   	 41.42   	 722.28		 33.63   	1302.13		
 35.71   	-108.64   	 44.31   	 142.42		 38.84   	 656.15		
 43.95   	-105.59   	 44.88   	  91.56		 41.46   	 590.03		
 51.27   	-102.23   	 45.25   	 101.73		 43.82   	 473.04		
 58.29   	-96.74   	 45.66   	 106.82		 45.72   	 305.19		
 65.31   	-90.03   	 46.08   	 127.16		 46.94   	 157.68		
 72.33   	-83.31   	 46.59   	  55.95		 47.57   	  -5.09		
 78.13   	-77.21   	 46.82   	 -10.17		 47.55   	-147.51		
 83.01   	-72.94   	 46.77   	  10.17		 46.96   	-233.98		
 86.67   	-69.27   	 46.82   	 -45.78		 46.02   	-269.58		
 89.72   	-65.61   	 46.63   	 -71.21		 44.94   	-244.15		
 92.77   	-61.34   	 46.35   	 -30.52		 43.97   	-152.59		
 95.83   	-56.76   	 46.23   	  35.61		 43.36   	 -25.43		
 99.18   	-52.49   	 46.37   	  91.56		 43.26   	  96.64		
101.93   	-48.52   	 46.73   	  71.21		 43.64   	 239.06		
103.76   	-44.25   	 47.02   	  61.04		 44.60   	 376.40		
104.98   	-39.98   	 47.26   	 137.33		 46.10   	 483.21		
105.59   	-35.71   	 47.81   	 183.11		 48.04   	 554.42		
105.59   	-31.74   	 48.55   	 116.99		 50.25   	 564.60		
105.90   	-27.47   	 49.01   	 -30.52		 52.51   	 559.51		
106.20   	-21.97   	 48.89   	-127.16		 54.75   	 523.90		
107.12   	-15.26   	 48.38   	 -91.56		 56.85   	 442.52		
107.12   	 -6.71   	 48.02   	  81.38		 58.62   	 325.53		
106.51   	  1.83   	 48.34   	 239.06		 59.92   	 218.72		
104.68   	 10.38   	 49.30   	 208.54		 60.79   	 122.07		
102.23   	 19.84   	 50.13   	 -50.86		 61.28   	 -25.43		
101.01   	 46.39   	 49.93   	-137.33		 61.18   	 -91.56		
102.23   	 65.61   	 49.38   	-162.77		 60.81   	 -86.47		
103.45   	 87.89   	 48.73   	-122.07		 60.47   	 -55.95		
104.37   	112.30   	 48.24   	 -15.26		 60.24   	 -30.52		
104.06   	137.63   	 48.18   	 162.77		 60.12   	  20.35		
101.93   	162.96   	 48.83   	 345.88		 60.20   	  71.21		
 97.66   	186.77   	 50.21   	 218.72		 60.49   	 111.90		
 90.64   	206.91   	 51.09(S)	 -91.56		 60.94   	 142.42		
 79.65   	220.95   	 50.72   	-335.71		 61.51   	 127.16		
 65.61   	225.83   	 49.38   	-376.40		 62.01   	  96.64		
 48.83   	219.73   	 47.87   	-218.72		 62.40   	  71.21		
 31.43   	202.64   	 47.00   	 -20.35		 62.69   	  25.43		
 14.04   	177.61   	 46.92   	 127.16		 62.79(S)	 -30.52		
 -1.53   	147.09   	 47.43   	 116.99		 62.67   	 -76.30		
-14.95   	114.75   	 47.89   	-122.07		 62.36   	-111.90		
-25.94   	 83.31   	 47.41   	-345.88		 61.91   	-147.51		
-35.10   	 54.63   	 46.02   	-274.67		 61.32   	-183.11		
-42.42   	 29.60   	 44.92   	-122.07		 60.59   	-203.46		
-47.91   	  9.46   	 44.44   	 -81.38		 59.78   	-188.20		
-52.19   	 -5.80   	 44.11   	 -20.35		 59.02   	-167.85		
-55.54   	-16.17   	 44.03   	 -35.61		 58.35   	-157.68		
-57.98   	-23.19   	 43.89   	-208.54		 57.72   	-137.33		
-59.81   	-27.77   	 43.05   	-122.07		 57.17   	-116.99		
-61.34   	-31.43   	 42.56   	 -61.04		 56.70   	-106.82		
-62.56   	-35.10   	 42.32   	 -76.30		 56.28   	-106.82		
-63.48   	-38.45   	 42.01   	-147.51		 55.85   	-137.33		
-64.39   	-40.59   	 41.42   	-259.41		 55.30   	-162.77		
-64.70   	-41.20   	 40.39   	-340.79		 54.65   	-152.59		
-64.39   	-40.59   	 39.02   	-396.74		 54.04   	-172.94		
-63.48   	-39.06   	 37.44   	-427.26		 53.35   	-208.54		
-62.56   	-37.84   	 35.73   	-376.40		 52.51   	-208.54		
-62.26   	-37.23   	 34.22   	-437.43		 51.68   	-208.54		
-62.87   	-37.23   	 32.47   	-554.42		 50.84   	-218.72		
-63.48   	-37.23   	 30.25   	-630.72		 49.97   	-228.89		
-63.48   	-36.01   	 27.73   	-534.08		 49.05   	-239.06		
-62.87   	-33.57   	 25.60   	-488.30		 48.10   	-269.58		
-61.34   	-30.82   	 23.64   	-844.35		 47.02   	-305.19		
-60.42   	-28.69   	 20.26   	-1180.06		 45.80   	-335.71		
-60.73   	-27.77   	 15.54   	-879.96		 44.46   	-361.14		
-61.65   	-27.77   	 12.02   	-208.54		 43.01   	-371.31		
-62.87   	-27.77   	 11.19   	 218.72		 41.53   	-366.22		
-63.17   	-26.25   	 12.07   	 203.46		 40.06   	-325.53		
-62.26   	-24.41   	 12.88   	-101.73		 38.76   	-239.06		
-60.73   	-23.19   	 12.47   	-406.92		 37.80   	-132.25		
-58.90   	-23.19   	 10.84   	-513.73		 37.27   	 -40.69		
-57.37   	-24.11   	  8.79   	-391.66		 37.11   	  35.61		
-55.24   	-23.19   	  7.22   	-183.11		 37.25   	  76.30		
-51.27   	-18.62   	  6.49   	  15.26		 37.56   	  76.30		
-42.11   	 -7.63   	  6.55   	 101.73		 37.86   	  50.86		
-26.86   	 10.38   	  6.96   	  40.69		 38.07   	  20.35		
 -6.41   	 33.87   	  7.12   	-106.82		 38.15   	 -15.26		
 15.26   	 60.42   	  6.69   	-157.68		 38.09   	 -61.04		
 33.87   	 87.89   	  6.06   	-101.73		 37.84   	-106.82		
 48.52   	116.27   	  5.66   	  15.26		 37.42   	-142.42		
 61.34   	147.09   	  5.72   	  55.95		 36.85   	-157.68		
 75.99   	180.66   	  5.94   	  50.86		 36.22   	-157.68		
 92.16   	214.23   	  6.14   	  10.17		 35.58   	-157.68		
106.51   	242.00   	  6.19   	 -30.52		 34.95   	-142.42		
115.05   	259.40   	  6.06   	 -30.52		 34.38   	-116.99		
115.05   	262.15   	  5.94   	 -50.86		 33.92   	-106.82		
108.95   	248.41   	  5.74   	 -61.04		 33.49   	 -91.56		
 98.88   	216.98   	  5.49   	 -40.69		 33.12   	 -86.47		
 85.45   	168.76   	  5.33   	 -30.52		 32.78   	 -71.21		
 67.44   	109.56   	  5.21(D)	  25.43		 32.49   	 -45.78		
 41.50   	 49.13   	  5.31   	  91.56		 32.31   	 -30.52		
  5.19   	 -4.27   	  5.68   	 127.16		 32.19   	 -30.52		
-38.76   	-47.00   	  6.19   	 137.33		 32.06   	 -25.43		
-83.62   	-80.87   	  6.73   	  66.12		 31.96   	 -20.35		
-119.63   	-107.73   	  7.00   	  -5.09		 31.88   	 -20.35		
-140.08   	-127.56   	  6.98   	   0.00		 31.80   	 -45.78		
-144.35   	-138.24   	  6.98   	 -35.61		 31.62   	 -61.04		
-138.85   	-140.08   	  6.84   	 -45.78		 31.37   	 -66.12		
-133.36   	-137.02   	  6.65   	  55.95		 31.11   	 -81.38		
-133.06   	-134.28   	  6.88   	 188.20		 30.78   	 -96.64		
-137.33   	-133.67   	  7.63   	 325.53		 30.40   	-116.99		
-141.60   	-135.19   	  8.93   	 320.45		 29.93   	-106.82		
-144.04   	-136.41   	 10.21   	  40.69		 29.50   	 -96.64		
-146.48   	-138.24   	 10.38   	-320.45		 29.11   	 -86.47		
-158.39   	-147.09   	  9.09   	-401.83		 28.77   	 -66.12		
-189.21   	-180.05   	  7.49   	-203.46		 28.50   	 -50.86		
-235.60   	-256.96   	  6.67   	  86.47		 28.30   	 -40.69		
-272.52   	-375.98   	  7.02   	 350.97		 28.14   	 -35.61		
-250.55   	-488.59   	  8.42   	 452.69		 28.00   	 -25.43		
-114.75   	-494.08   	 10.23   	 264.50		 27.89   	 -30.52		
145.57   	-281.37   	 11.29   	 -35.61		 27.77   	 -25.43		
449.52   	172.12   	 11.15   	-188.20		 27.67   	 -25.43		
641.78   	737.00   	 10.40   	-167.85		 27.57   	 -35.61		
599.37   	1168.52(R)	  9.73(E)	  15.26		 27.43   	 -86.47		
-13.73   	960.69   	  9.79   	  81.38		 27.08   	 -30.52		
-239.56   	473.33   	 10.11   	   0.00		 26.96   	 -35.61		
-249.94   	 53.41   	 10.11   	 -96.64		 26.82   	 -45.78		
-117.49   	-135.80   	  9.73   	-132.25		 26.63   	 -55.95		
  6.71   	-120.85   	  9.20   	 -66.12		 26.41   	 -61.04		
 29.30   	-46.08   	  8.93   	  50.86		 26.16   	 -61.04		
-31.74   	-26.86   	  9.14   	 218.72		 25.92   	 -66.12		
-97.05   	-76.90   	 10.01   	 401.83		 25.66   	 -71.21		
-110.78   	-139.47   	 11.62   	 498.47		 25.37   	 -55.95		
-79.35   	-163.27   	 13.61   	 330.62		 25.15   	 -40.69		
-43.95   	-146.48   	 14.93   	  96.64		 24.98   	 -30.52		
-32.04   	-120.54   	 15.32   	 218.72		 24.86   	 -20.35		
-38.15   	-110.78   	 16.20   	 686.67		 24.78(D)	  20.35		
-44.56   	-116.88   	 18.94   	 829.09		 24.86   	  40.69		
-42.72   	-126.04   	 22.26   	 640.89		 25.03   	  30.52		
-35.10   	-129.09   	 24.82   	 508.65		 25.15   	  30.52		
-25.94   	-125.73   	 26.86   	 498.47		 25.27   	  55.95		
-17.40   	-119.02   	 28.85   	 442.52		 25.49   	  76.30		
-11.29   	-112.92   	 30.62   	 401.83		 25.80   	  66.12		
 -7.63   	-109.56   	 32.23   	 386.57		 26.06   	  81.38		
 -4.58   	-108.95   	 33.77   	 315.36		 26.39   	 116.99		
 -0.31   	-109.25   	 35.04   	 244.15		 26.86   	 188.20		
  5.80   	-108.64   	 36.01   	 279.75		 27.61   	 340.79		
 13.73   	-106.51   	 37.13   	 345.88		 28.97   	 518.82		
 21.97   	-103.15   	 38.51   	 620.55		 31.05   	1373.34		
 41.20   	-90.64   	 41.00   	 208.54		 36.54   	 712.10		
 50.66   	-83.31   	 41.83   	 116.99		 39.39   	 590.03		
 59.20   	-78.74   	 42.30   	  35.61		 41.75   	 447.61		
 65.61   	-78.43   	 42.44   	  40.69		 43.54   	 325.53		
 70.19   	-79.96   	 42.60   	  61.04		 44.84   	 167.85		
 73.85   	-79.65   	 42.85   	 101.73		 45.51   	 -10.17		
 78.13   	-74.77   	 43.26   	  71.21		 45.47   	-147.51		
 82.70   	-66.22   	 43.54   	 -35.61		 44.88   	-244.15		
 86.67   	-56.15   	 43.40   	-116.99		 43.91   	-310.27		
 89.11   	-48.22   	 42.93   	 -91.56		 42.67   	-284.84		
 90.03   	-43.33   	 42.56   	  30.52		 41.53   	-167.85		
 90.94   	-41.20   	 42.69   	 162.77		 40.85   	 -35.61		
 92.77   	-39.98   	 43.34   	 142.42		 40.71   	  91.56		
 95.21   	-39.37   	 43.91   	  71.21		 41.08   	 244.15		
 97.05   	-38.15   	 44.19   	  61.04		 42.05   	 422.18		
 97.35   	-36.62   	 44.44   	 116.99		 43.74   	 559.51		
 96.44   	-34.18   	 44.90   	 106.82		 45.98   	 605.29		
 95.52   	-30.52   	 45.33   	  96.64		 48.40   	 605.29		
 95.52   	-25.02   	 45.72   	  96.64		 50.82   	 569.68		
 96.74   	-17.70   	 46.10   	  96.64		 53.10   	 473.04		
 98.27   	 -9.16   	 46.49   	  15.26		 54.99   	 381.48		
 98.57   	  0.00   	 46.55   	-137.33		 56.52   	 300.10		
 97.35   	 10.07   	 46.00   	-208.54		 57.72   	 193.29		
 94.60   	 21.06   	 45.17   	 -96.64		 58.49   	  61.04		
 92.47   	 33.87   	 44.78   	-208.54		 58.74(S)	-101.73		
 93.08   	 65.92   	 43.95   	-147.51		 58.33   	-116.99		
 94.91   	 84.84   	 43.36   	  50.86		 57.86   	-122.07		
 97.05   	106.81   	 43.56   	 142.42		 57.38   	-101.73		
 98.57   	131.84   	 44.13   	 183.11		 56.97   	 -91.56		
 99.79   	159.30   	 44.86   	 228.89		 56.60   	 -55.95		
 99.18   	186.77   	 45.78   	 183.11		 56.38   	 -30.52		
 95.52   	210.57   	 46.51   	 122.07		 56.26   	   0.00		
 87.59   	227.05   	 47.00   	  66.12		 56.26   	  55.95		
 74.77   	233.15   	 47.26   	  40.69		 56.48   	  76.30		
 58.90   	227.66   	 47.43   	 -25.43		 56.79   	  71.21		
 41.50   	211.18   	 47.32   	  15.26		 57.07   	  86.47		
 24.72   	186.16   	 47.39   	 137.33		 57.42   	 101.73		
  9.77   	155.03   	 47.93   	 137.33		 57.82   	  86.47		
 -3.36   	121.46   	 48.48(S)	 -55.95		 58.17   	  45.78		
-14.65   	 87.28   	 48.26   	-310.27		 58.35   	 -10.17		
-23.80   	 55.24   	 47.02   	-478.13		 58.31   	 -45.78		
-31.74   	 26.55   	 45.11   	-289.93		 58.13   	 -86.47		
-38.15   	  2.75   	 43.95   	 101.73		 57.78   	-132.25		
-43.33   	-14.95   	 44.35   	 213.63		 57.25   	-157.68		
-47.30   	-27.77   	 45.21   	 -81.38		 56.62   	-188.20		
-50.35   	-36.01   	 44.88   	-340.79		 55.87   	-208.54		
-52.19   	-41.81   	 43.52   	-366.22		 55.04   	-203.46		
-52.49   	-46.39   	 42.05   	-340.79		 54.22   	-198.37		
-51.57   	-49.74   	 40.69   	-167.85		 53.43   	-193.29		
-49.44   	-51.88   	 40.02   	  35.61		 52.65   	-167.85		
-47.91   	-52.80   	 40.16   	  15.26		 51.98   	-127.16		
-47.91   	-53.41   	 40.22   	-218.72		 51.47   	-101.73		
-50.35   	-53.71   	 39.35   	-381.48		 51.07   	 -96.64		
-53.41   	-54.02   	 37.82   	-503.56		 50.68   	 -96.64		
-55.24   	-53.10   	 35.81   	-554.42		 50.29   	 -96.64		
-54.63   	-51.57   	 33.59   	-467.95		 49.91   	-101.73		
-52.49   	-49.44   	 31.72   	-371.31		 49.50   	-122.07		
-50.35   	-48.83   	 30.23   	-345.88		 49.01   	-152.59		
-49.44   	-49.13   	 28.85   	-467.95		 48.40   	-183.11		
-50.05   	-50.05   	 26.98   	-793.49		 47.67   	-223.80		
-51.27   	-49.44   	 23.80   	-1195.32		 46.77   	-264.50		
-51.88   	-46.69   	 19.02   	-1322.48		 45.72   	-320.45		
-52.19   	-43.03   	 13.73   	-829.09		 44.44   	-386.57		
-51.88   	-40.28   	 10.42   	 -66.12		 42.89   	-417.09		
-51.57   	-39.37   	 10.15   	 427.26		 41.22   	-422.18		
-51.57   	-40.28   	 11.86   	 371.31		 39.53   	-406.92		
-51.57   	-41.81   	 13.35   	 -50.86		 37.90   	-361.14		
-51.88   	-42.72   	 13.14   	-513.73		 36.46   	-239.06		
-51.27   	-42.11   	 11.09   	-696.84		 35.50   	-101.73		
-50.05   	-40.28   	  8.30   	-503.56		 35.10   	   0.00		
-47.00   	-37.23   	  6.29   	-122.07		 35.10   	  91.56		
-41.50   	-31.13   	  5.80   	 147.51		 35.46   	 147.51		
-32.04   	-21.06   	  6.39   	 137.33		 36.05   	 162.77		
-18.31   	 -5.19   	  6.94   	 -25.43		 36.70   	 127.16		
 -1.22   	 15.87   	  6.84   	-172.94		 37.21   	  86.47		
 16.78   	 39.98   	  6.14   	-239.06		 37.56   	  25.43		
 32.96   	 65.92   	  5.19   	-152.59		 37.66   	 -40.69		
 46.69   	 93.69   	  4.58   	  40.69		 37.50   	 -91.56		
 59.81   	125.12   	  4.74   	 147.51		 37.13   	-147.51		
 73.85   	159.91   	  5.33   	 106.82		 36.54   	-188.20		
 88.20   	194.70   	  5.76   	   0.00		 35.79   	-193.29		
 99.79   	224.30   	  5.76   	 -45.78		 35.02   	-178.03		
105.29   	242.92   	  5.57   	 -71.21		 34.30   	-152.59		
103.45   	247.19   	  5.29   	 -66.12		 33.69   	-132.25		
 96.44   	234.68   	  5.03   	 -15.26		 33.16   	 -96.64		
 86.98   	204.16   	  4.96   	  50.86		 32.78   	 -50.86		
 75.38   	156.25   	  5.17   	  91.56		 32.57   	 -25.43		
 59.51   	 96.74   	  5.53   	 147.51		 32.47   	 -10.17		
 35.10   	 35.40   	  6.12   	 106.82		 32.43   	   5.09		
  0.31   	-19.53   	  6.55   	  30.52		 32.45   	   5.09		
-41.81   	-63.78   	  6.67   	 -35.61		 32.47   	  10.17		
-82.70   	-97.66   	  6.53   	 -45.78		 32.51   	  -5.09		
-113.53   	-123.29   	  6.35   	  55.95		 32.49   	 -40.69		
-128.48   	-140.38   	  6.57   	 228.89		 32.33   	 -45.78		
-128.48   	-148.32   	  7.49   	 249.24		 32.15   	 -40.69		
-121.15   	-148.93   	  8.48   	 208.54		 31.98   	 -61.04		
-115.66   	-146.79   	  9.32   	 325.53		 31.74   	 -81.38		
-115.97   	-146.18   	 10.62   	 467.95		 31.41   	 -86.47		
-120.85   	-148.01   	 12.49   	 -15.26		 31.07   	 -81.38		
-126.04   	-150.45   	 12.43   	-818.92		 30.74   	 -76.30		
-129.09   	-152.28   	  9.16   	-961.34		 30.44   	 -76.30		
-132.75   	-154.42   	  5.31   	-345.88		 30.13   	 -76.30		
-146.79   	-166.32   	  3.93(D)	 467.95		 29.83   	 -61.04		
-178.53   	-207.21   	  5.80   	 895.22		 29.58   	 -50.86		
-221.56   	-296.33   	  9.38   	 686.67		 29.38   	 -45.78		
-248.11   	-422.06   	 12.13   	 127.16		 29.20   	 -20.35		
-210.27   	-522.77   	 12.63   	-315.36		 29.11   	 -10.17		
-63.48   	-486.76   	 11.37   	-366.22		 29.07   	 -20.35		
186.46   	-209.66   	  9.91   	 -66.12		 28.99   	 -15.26		
447.08   	302.43   	  9.64(E)	 279.75		 28.93   	 -15.26		
572.51   	886.23   	 10.76   	 620.55		 28.87   	 -55.95		
189.21   	1283.26(R)	 13.25   	 -50.86		 28.65   	 -30.52		
-115.97   	911.25   	 13.04   	-249.24		 28.52   	 -55.95		
-268.55   	379.64   	 12.04   	-254.32		 28.30   	 -66.12		
-217.29   	-37.54   	 11.03   	-122.07		 28.04   	 -55.95		
-65.61   	-195.31   	 10.54   	   0.00		 27.81   	 -55.95		
 39.98   	-148.93   	 10.54   	  61.04		 27.59   	 -66.12		
 33.87   	-58.59   	 10.78   	 147.51		 27.32   	 -61.04		
-41.50   	-39.37   	 11.37   	 249.24		 27.08   	 -35.61		
-101.93   	-95.21   	 12.37   	 361.14		 26.94   	 -35.61		
-102.84   	-160.22   	 13.81   	 401.83		 26.80   	 -30.52		
-63.48   	-182.19   	 15.42   	 320.45		 26.67   	 -15.26		
-28.38   	-160.52   	 16.70   	 305.19		 26.61   	 -20.35		
-19.84   	-130.31   	 17.92   	 528.99		 26.53   	 -20.35		
-28.99   	-117.19   	 20.04   	 676.50		 26.45   	 -10.17		
-36.93   	-122.68   	 22.75   	 534.08		 26.41   	 -15.26		
-35.40   	-132.75   	 24.88   	 366.22		 26.35   	 -20.35		
-27.16   	-137.33   	 26.35   	 401.83		 26.27   	 -10.17		
-16.78   	-133.97   	 27.96   	 554.42		 26.23(D)	  25.43		
 -8.24   	-126.04   	 30.17   	 610.37		 26.33   	  40.69		
 -2.44   	-117.49   	 32.61   	 554.42		 26.49   	  96.64		
  1.22   	-112.30   	 34.83   	 437.43		 26.88   	 183.11		
  5.19   	-110.47   	 36.58   	 315.36		 27.61   	 269.58		
 11.90   	-110.17   	 37.84   	 223.80		 28.69   	 381.48		
 20.14   	-108.95   	 38.74   	 254.32		 30.21   	 503.56		
 28.38   	-106.20   	 39.76   	 752.79		 32.23   	1241.09		
 42.42   	-99.49   	 42.77   	 340.79		 37.19   	 661.24		
 49.44   	-95.83   	 44.13   	 244.15		 39.84   	 615.46		
 56.15   	-91.55   	 45.11   	 167.85		 42.30   	 503.56		
 62.56   	-86.67   	 45.78   	  86.47		 44.31   	 376.40		
 68.05   	-81.48   	 46.12   	  45.78		 45.82   	 218.72		
 72.94   	-75.99   	 46.31   	  45.78		 46.69   	  30.52		
 77.82   	-70.50   	 46.49   	  15.26		 46.82   	-106.82		
 83.01   	-65.61   	 46.55   	  -5.09		 46.39   	-162.77		
 88.20   	-62.26   	 46.53   	  20.35		 45.74   	-213.63		
 92.77   	-59.51   	 46.61   	  -5.09		 44.88   	-198.37		
 96.13   	-56.15   	 46.59   	   5.09		 44.09   	-122.07		
 98.27   	-51.88   	 46.61   	  35.61		 43.60   	 -20.35		
100.40   	-46.08   	 46.75   	  66.12		 43.52   	  86.47		
103.15   	-40.28   	 47.02   	 111.90		 43.87   	 193.29		
106.51   	-35.40   	 47.47   	  81.38		 44.64   	 305.19		
108.95   	-31.43   	 47.79   	  45.78		 45.86   	 432.35		
110.17   	-27.77   	 47.98   	  86.47		 47.59   	 528.99		
110.78   	-22.89   	 48.32   	  71.21		 49.70   	 569.68		
111.08   	-16.78   	 48.61   	  61.04		 51.98   	 549.34		
111.08   	-10.07   	 48.85   	  81.38		 54.18   	 534.08		
110.47   	 -3.05   	 49.18   	  86.47		 56.32   	 493.39		
109.25   	  3.66   	 49.52   	  71.21		 58.29   	 396.74		
107.42   	 10.07   	 49.81   	  45.78		 59.88   	 264.50		
105.90   	 17.40   	 49.99   	  15.26		 60.94   	 132.25		
105.29   	 25.94   	 50.05   	 101.73		 61.46(S)	 -35.61		
104.06   	 50.66   	 50.46   	   5.09		 61.32   	 -45.78		
101.93   	 67.44   	 50.48(S)	 -50.86		 61.14   	 -50.86		
 98.88   	 87.59   	 50.27   	 -35.61		 60.94   	 -61.04		
 95.83   	109.86   	 50.13   	 -71.21		 60.69   	 -15.26		
 93.38   	133.97   	 49.85   	 -81.38		 60.63   	  15.26		
 91.86   	159.30   	 49.52   	  20.35		 60.69   	   0.00		
 90.33   	184.33   	 49.60   	  30.52		 60.69   	  20.35		
 86.36   	206.91   	 49.73   	 -66.12		 60.77   	  50.86		
 78.43   	224.00   	 49.46   	 -91.56		 60.98   	  25.43		
 65.92   	232.85   	 49.09   	  25.43		 61.08   	  10.17		
 49.13   	231.63   	 49.20   	 132.25		 61.12   	  25.43		
 31.13   	220.03   	 49.73   	 -20.35		 61.22   	  15.26		
 14.04   	199.58   	 49.64   	-172.94		 61.28   	  -5.09		
 -0.61   	172.12   	 48.95   	-142.42		 61.26   	  -5.09		
-12.82   	140.38   	 48.38   	-167.85		 61.24   	 -40.69		
-23.50   	107.12   	 47.71   	-213.63		 61.08   	 -81.38		
-33.26   	 75.38   	 46.86   	-101.73		 60.75   	-116.99		
-41.81   	 47.61   	 46.45   	  35.61		 60.28   	-142.42		
-48.83   	 25.33   	 46.59   	  10.17		 59.71   	-167.85		
-53.41   	  8.24   	 46.63   	-116.99		 59.04   	-172.94		
-55.85   	 -4.58   	 46.16   	-193.29		 58.35   	-178.03		
-57.07   	-14.95   	 45.39   	-198.37		 57.64   	-178.03		
-58.29   	-23.80   	 44.60   	-157.68		 56.93   	-157.68		
-59.20   	-30.52   	 43.97   	-106.82		 56.30   	-152.59		
-60.12   	-34.18   	 43.54   	-127.16		 55.69   	-142.42		
-60.42   	-35.10   	 43.03   	-101.73		 55.12   	-127.16		
-59.81   	-33.87   	 42.62   	-208.54		 54.61   	-122.07		
-59.81   	-33.26   	 41.79   	-396.74		 54.12   	-122.07		
