SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-63.48   	  0.61   	  5.53   	 -10.17		 53.41   	 -86.47		
-69.27   	-13.12   	  5.49(D)	   0.00		 53.06   	 -71.21		
-71.72   	-20.75   	  5.49   	   5.09		 52.78   	 -61.04		
-72.02   	-25.94   	  5.51   	  10.17		 52.53   	 -55.95		
-71.72   	-29.91   	  5.55   	  20.35		 52.31   	 -61.04		
-71.41   	-32.35   	  5.64   	  20.35		 52.06   	 -55.95		
-71.72   	-33.87   	  5.72   	  20.35		 51.84   	 -55.95		
-72.94   	-35.40   	  5.80   	  25.43		 51.62   	 -55.95		
-73.55   	-37.54   	  5.90   	  20.35		 51.39   	 -45.78		
-73.55   	-39.67   	  5.98   	  25.43		 51.21   	 -45.78		
-72.94   	-41.50   	  6.08   	  30.52		 51.03   	 -30.52		
-72.33   	-43.03   	  6.21   	  25.43		 50.91   	 -30.52		
-72.63   	-44.25   	  6.31   	  30.52		 50.78   	 -25.43		
-73.55   	-44.86   	  6.43   	  30.52		 50.68   	 -30.52		
-73.85   	-44.56   	  6.55   	  30.52		 50.56   	 -30.52		
-74.46   	-43.03   	  6.67   	  35.61		 50.44   	 -35.61		
-78.74   	-35.71   	  6.82   	  25.43		 50.29   	 -35.61		
-98.57   	 -5.19   	  6.92   	  30.52		 50.15   	 -30.52		
-142.82   	 79.96   	  7.04   	  25.43		 50.03   	 -35.61		
-201.11   	249.33   	  7.14   	  30.52		 49.89   	 -35.61		
-222.17   	493.16   	  7.26   	  40.69		 49.75   	 -35.61		
132.14   	698.85   	  7.43   	  35.61		 49.60   	 -35.61		
507.51   	334.78   	  7.57   	  30.52		 49.46   	 -40.69		
852.97   	-375.06   	  7.69   	  25.43		 49.30   	 -45.78		
1004.94   	-1216.74   	  7.79   	  25.43		 49.11   	 -40.69		
892.64   	-1868.59   	  7.89   	  20.35		 48.95   	 -35.61		
586.24   	-2100.22(R)	  7.98(E)	  15.26		 48.81   	 -35.61		
238.04   	-1902.16   	  8.04   	  10.17		 48.67   	 -35.61		
-31.74   	-1452.64   	  8.08   	  10.17		 48.52   	 -45.78		
-200.81   	-985.11   	  8.12   	   5.09		 48.34   	 -40.69		
-315.55   	-662.23   	  8.14   	  10.17		 48.18   	 -35.61		
-418.40   	-535.58   	  8.18   	  10.17		 48.04   	 -35.61		
-505.37   	-562.44   	  8.22   	  10.17		 47.89   	 -40.69		
-539.25   	-642.40   	  8.26   	  10.17		 47.73   	 -45.78		
-494.69   	-667.11   	  8.30   	  15.26		 47.55   	 -50.86		
-384.52   	-567.32   	  8.36   	  15.26		 47.34   	 -61.04		
-248.72   	-352.48   	  8.42   	  15.26		 47.10   	 -50.86		
-132.45   	-109.56   	  8.48   	  20.35		 46.90   	 -50.86		
-63.48   	 57.37   	  8.57   	  25.43		 46.69   	 -40.69		
-43.64   	104.06   	  8.67   	  30.52		 46.53   	 -40.69		
-53.71   	 67.14   	  8.79   	  40.69		 46.37   	 -40.69		
-68.36   	 18.62   	  8.95   	  50.86		 46.21   	 -40.69		
-70.19   	  5.49   	  9.16   	  55.95		 46.04   	 -45.78		
-58.29   	 27.47   	  9.38   	  71.21		 45.86   	 -45.78		
-43.03   	 56.46   	  9.66   	  91.56		 45.68   	 -50.86		
-33.57   	 70.50   	 10.03   	 162.77		 45.47   	 -55.95		
-31.13   	 60.12   	 10.68   	 198.37		 45.25   	 -50.86		
-29.91   	 57.98   	 11.48   	 218.72		 45.05   	 -45.78		
-26.86   	 63.78   	 12.35   	 233.98		 44.86   	 -55.95		
-22.89   	 72.94   	 13.29   	 254.32		 44.64   	 -50.86		
-18.92   	 80.87   	 14.30   	 279.75		 44.44   	 -55.95		
-14.95   	 84.84   	 15.42   	 284.84		 44.21   	 -55.95		
-11.60   	 86.06   	 16.56   	 279.75		 43.99   	 -55.95		
 -8.24   	 87.89   	 17.68   	 274.67		 43.76   	 -61.04		
 -3.97   	 92.77   	 18.78   	 259.41		 43.52   	 -61.04		
  1.22   	100.40   	 19.82   	 244.15		 43.28   	 -55.95		
  7.32   	108.03   	 20.79   	 223.80		 43.05   	 -45.78		
 14.34   	113.83   	 21.69   	 208.54		 42.87   	 -35.61		
 21.36   	117.49   	 22.52   	 188.20		 42.73   	 -30.52		
 28.38   	120.54   	 23.28   	 172.94		 42.60   	 -20.35		
 35.10   	123.90   	 23.97   	 152.59		 42.52   	 -25.43		
 40.89   	128.17   	 24.58   	 132.25		 42.42   	 -30.52		
 46.39   	132.45   	 25.11   	 116.99		 42.30   	 -35.61		
 52.19   	136.41   	 25.57   	 101.73		 42.16   	 -35.61		
 58.90   	139.77   	 25.98   	  91.56		 42.01   	 -20.35		
 66.83   	143.43   	 26.35   	  76.30		 41.93(D)	   0.00		
 74.77   	147.09   	 26.65   	  61.04		 41.93   	  30.52		
 82.40   	151.37   	 26.90   	  55.95		 42.05   	  66.12		
 90.03   	155.64   	 27.12   	  40.69		 42.32   	 116.99		
 97.35   	159.00   	 27.28   	  30.52		 42.79   	 178.03		
104.68   	161.13   	 27.41   	  30.52		 43.50   	 300.10		
119.63   	164.79   	 27.53   	  20.35		 44.70   	 325.53		
127.26   	167.85   	 27.61   	  20.35		 46.00   	 330.62		
134.89   	171.51   	 27.69   	  20.35		 47.32   	 330.62		
142.52   	173.34   	 27.77   	  20.35		 48.65   	 335.71		
148.93   	172.12   	 27.85   	  25.43		 49.99   	 340.79		
153.50   	169.37   	 27.96   	  30.52		 51.35   	 345.88		
156.56   	166.63   	 28.08   	  25.43		 52.74   	 350.97		
159.91   	166.02   	 28.18   	  30.52		 54.14   	 376.40		
164.79   	167.54   	 28.30   	  30.52		 55.65   	 396.74		
171.81   	169.98   	 28.42   	  35.61		 57.23   	 417.09		
179.14   	172.42   	 28.57   	  35.61		 58.90   	 417.09		
184.63   	175.78   	 28.71   	  30.52		 60.57   	 412.00		
185.85   	181.88   	 28.83   	  35.61		 62.22   	 386.57		
181.88   	190.43   	 28.97   	  35.61		 63.76   	 361.14		
172.12   	198.06   	 29.11   	  30.52		 65.21   	 330.62		
156.86   	200.20   	 29.24   	  30.52		 66.53   	 295.01		
137.02   	194.40   	 29.36   	  30.52		 67.71   	 269.58		
113.53   	181.27   	 29.48   	  20.35		 68.79   	 239.06		
 88.50   	164.79   	 29.56   	  10.17		 69.75   	 218.72		
 63.78   	148.01   	 29.60   	  10.17		 70.62   	 203.46		
 40.89   	132.14   	 29.64   	   5.09		 71.43   	 188.20		
 20.45   	115.97   	 29.66(S)	   0.00		 72.19   	 152.59		
  3.05   	 99.18   	 29.66   	 -10.17		 72.80   	 116.99		
-11.60   	 83.62   	 29.62   	 -15.26		 73.27   	  91.56		
-23.19   	 70.80   	 29.56   	 -25.43		 73.63   	  55.95		
-31.43   	 61.04   	 29.46   	 -35.61		 73.86   	  35.61		
-37.23   	 53.41   	 29.32   	 -50.86		 74.00   	  10.17		
-41.81   	 45.17   	 29.11   	 -50.86		 74.04(S)	 -15.26		
-45.78   	 36.01   	 28.91   	 -66.12		 73.98   	 -40.69		
-49.74   	 27.47   	 28.65   	 -81.38		 73.81   	 -66.12		
-52.80   	 21.67   	 28.32   	-101.73		 73.55   	 -76.30		
-53.71   	 19.84   	 27.91   	-111.90		 73.24   	 -86.47		
-53.41   	 20.14   	 27.47   	-137.33		 72.90   	 -86.47		
-52.49   	 20.14   	 26.92   	-162.77		 72.55   	 -96.64		
-52.80   	 18.92   	 26.27   	-178.03		 72.17   	-106.82		
-54.02   	 16.78   	 25.55   	-198.37		 71.74   	-127.16		
-55.24   	 14.95   	 24.76   	-223.80		 71.23   	-132.25		
-55.85   	 14.04   	 23.87   	-239.06		 70.70   	-137.33		
-55.54   	 14.04   	 22.91   	-254.32		 70.15   	-137.33		
-55.24   	 14.65   	 21.89   	-269.58		 69.60   	-147.51		
-55.24   	 15.26   	 20.81   	-284.84		 69.01   	-152.59		
-55.85   	 16.17   	 19.67   	-300.10		 68.40   	-157.68		
-56.76   	 16.78   	 18.47   	-300.10		 67.77   	-167.85		
-56.46   	 18.31   	 17.27   	-300.10		 67.10   	-172.94		
-54.63   	 21.67   	 16.07   	-289.93		 66.41   	-183.11		
-50.05   	 28.99   	 14.91   	-284.84		 65.68   	-193.29		
-43.03   	 39.98   	 13.77   	-264.50		 64.90   	-213.63		
-34.48   	 53.10   	 12.72   	-249.24		 64.05   	-228.89		
-25.63   	 65.00   	 11.72   	-233.98		 63.13   	-233.98		
-19.53   	 72.33   	 10.78   	-218.72		 62.20   	-239.06		
-17.40   	 73.24   	  9.91   	-198.37		 61.24   	-228.89		
-18.31   	 70.80   	  9.11   	-178.03		 60.33   	-213.63		
-18.62   	 70.80   	  8.40   	-157.68		 59.47   	-193.29		
-13.43   	 79.96   	  7.77   	-147.51		 58.70   	-167.85		
 -0.31   	102.54   	  7.18   	-132.25		 58.03   	-152.59		
 20.75   	136.72   	  6.65   	-122.07		 57.42   	-147.51		
 44.86   	174.87   	  6.16   	-116.99		 56.83   	-147.51		
 64.39   	207.82   	  5.70   	-106.82		 56.24   	-147.51		
 73.24   	226.75   	  5.27   	 -96.64		 55.65   	-147.51		
 67.44   	224.00   	  4.88   	 -81.38		 55.06   	-142.42		
 47.91   	197.75   	  4.56   	 -71.21		 54.49   	-142.42		
 19.53   	152.28   	  4.27   	 -61.04		 53.92   	-132.25		
-10.68   	 98.27   	  4.03   	 -40.69		 53.39   	-116.99		
-36.32   	 48.52   	  3.87   	 -25.43		 52.92   	-106.82		
-54.93   	 12.82   	  3.76   	 -10.17		 52.49   	 -91.56		
-65.61   	 -7.32   	  3.72(D)	  10.17		 52.13   	 -81.38		
-70.50   	-17.40   	  3.76   	  25.43		 51.80   	 -76.30		
-71.72   	-22.89   	  3.87   	  40.69		 51.50   	 -76.30		
-70.80   	-25.94   	  4.03   	  35.61		 51.19   	 -71.21		
-69.27   	-26.86   	  4.17   	  40.69		 50.91   	 -71.21		
-68.36   	-26.55   	  4.33   	  40.69		 50.62   	 -66.12		
-68.36   	-26.55   	  4.50   	  40.69		 50.36   	 -55.95		
-69.27   	-27.47   	  4.66   	  40.69		 50.13   	 -45.78		
-69.58   	-29.30   	  4.82   	  35.61		 49.95   	 -45.78		
-69.58   	-30.52   	  4.96   	  35.61		 49.77   	 -40.69		
-68.97   	-31.43   	  5.11   	  40.69		 49.60   	 -35.61		
-69.58   	-33.26   	  5.27   	  30.52		 49.46   	 -35.61		
-71.11   	-36.01   	  5.39   	  30.52		 49.32   	 -30.52		
-73.24   	-39.37   	  5.51   	  25.43		 49.20   	 -30.52		
-75.38   	-40.59   	  5.62   	  30.52		 49.07   	 -30.52		
-78.13   	-36.32   	  5.74   	  30.52		 48.95   	 -35.61		
-90.94   	-14.65   	  5.86   	  30.52		 48.81   	 -45.78		
-126.95   	 48.22   	  5.98   	  30.52		 48.63   	 -35.61		
-188.29   	180.36   	  6.10   	  30.52		 48.48   	 -20.35		
-242.31   	395.81   	  6.23   	  40.69		 48.40   	 -20.35		
-12.51   	757.14   	  6.39   	  40.69		 48.32   	 -30.52		
361.94   	577.09   	  6.55   	  30.52		 48.20   	 -30.52		
799.26   	 28.38   	  6.67   	  30.52		 48.08   	 -35.61		
1108.09   	-776.98   	  6.80   	  30.52		 47.93   	 -30.52		
1138.61   	-1555.79   	  6.92   	  30.52		 47.81   	 -35.61		
884.70   	-2014.77   	  7.04   	  25.43		 47.67   	 -35.61		
484.92   	-2027.28(R)	  7.14(E)	  25.43		 47.53   	 -30.52		
115.36   	-1682.43   	  7.24   	  20.35		 47.41   	 -35.61		
-130.62   	-1195.07   	  7.32   	  15.26		 47.26   	 -30.52		
-271.91   	-771.79   	  7.39   	  10.17		 47.14   	 -20.35		
-373.84   	-529.17   	  7.43   	  15.26		 47.06   	 -20.35		
-472.72   	-478.52   	  7.49   	  10.17		 46.98   	 -30.52		
-552.06   	-551.15   	  7.53   	  20.35		 46.86   	 -35.61		
-570.37   	-637.21   	  7.61   	  20.35		 46.71   	 -45.78		
-508.73   	-635.38   	  7.69   	  20.35		 46.53   	 -45.78		
-385.44   	-501.71   	  7.77   	  30.52		 46.35   	 -45.78		
-243.84   	-275.27   	  7.89   	  35.61		 46.16   	 -55.95		
-126.95   	-54.93   	  8.04   	  35.61		 45.94   	 -55.95		
-61.34   	 75.07   	  8.18   	  35.61		 45.72   	 -55.95		
-45.47   	 99.18   	  8.32   	  40.69		 45.49   	 -45.78		
-57.37   	 64.39   	  8.48   	  50.86		 45.31   	 -35.61		
-69.89   	 30.21   	  8.69   	  61.04		 45.17   	 -30.52		
-67.75   	 25.63   	  8.93   	  71.21		 45.05   	 -25.43		
-54.32   	 43.64   	  9.22   	  86.47		 44.94   	 -35.61		
-40.59   	 64.39   	  9.56   	 147.51		 44.80   	 -55.95		
-33.57   	 78.13   	 10.15   	 188.20		 44.58   	 -55.95		
-33.57   	 77.51   	 10.91   	 208.54		 44.35   	 -61.04		
-30.82   	 77.82   	 11.74   	 228.89		 44.11   	 -66.12		
-26.55   	 79.35   	 12.66   	 228.89		 43.85   	 -61.04		
-22.28   	 81.79   	 13.57   	 244.15		 43.60   	 -61.04		
-18.62   	 85.75   	 14.55   	 259.41		 43.36   	 -55.95		
-14.95   	 91.55   	 15.58   	 259.41		 43.13   	 -45.78		
-10.38   	 98.27   	 16.62   	 254.32		 42.95   	 -35.61		
 -4.58   	103.45   	 17.64   	 239.06		 42.81   	 -25.43		
  1.53   	106.51   	 18.60   	 228.89		 42.71   	 -35.61		
  6.71   	107.73   	 19.51   	 218.72		 42.56   	 -40.69		
 11.29   	110.17   	 20.39   	 203.46		 42.40   	 -50.86		
 16.78   	116.27   	 21.20   	 183.11		 42.20   	 -55.95		
 25.02   	125.12   	 21.93   	 162.77		 41.97   	 -66.12		
 35.40   	134.28   	 22.58   	 147.51		 41.71   	 -55.95		
 45.78   	139.77   	 23.17   	 132.25		 41.49   	 -45.78		
 53.41   	141.60   	 23.70   	 111.90		 41.30   	 -30.52		
 57.98   	141.91   	 24.15   	 101.73		 41.18   	 -25.43		
 61.65   	144.35   	 24.56   	  86.47		 41.08   	  -5.09		
 67.44   	150.15   	 24.90   	  76.30		 41.06(D)	  10.17		
 75.99   	157.78   	 25.21   	  61.04		 41.10   	  30.52		
 86.36   	163.57   	 25.45   	  55.95		 41.22   	  40.69		
 96.74   	166.32   	 25.68   	  50.86		 41.38   	  71.21		
105.90   	166.93   	 25.88   	  40.69		 41.67   	 101.73		
113.83   	168.15   	 26.04   	  40.69		 42.08   	 228.89		
130.62   	177.31   	 26.21   	  35.61		 42.99   	 274.67		
139.16   	181.27   	 26.35   	  40.69		 44.09   	 315.36		
146.48   	182.19   	 26.51   	  40.69		 45.35   	 330.62		
152.59   	181.27   	 26.67   	  40.69		 46.67   	 330.62		
157.17   	180.36   	 26.84   	  35.61		 48.00   	 325.53		
161.74   	181.27   	 26.98   	  40.69		 49.30   	 330.62		
168.76   	183.11   	 27.14   	  40.69		 50.62   	 335.71		
177.00   	184.02   	 27.30   	  45.78		 51.96   	 340.79		
185.85   	183.41   	 27.49   	  40.69		 53.33   	 345.88		
192.87   	182.50   	 27.65   	  40.69		 54.71   	 366.22		
197.14   	184.63   	 27.81   	  40.69		 56.17   	 381.48		
198.97   	190.43   	 27.98   	  40.69		 57.70   	 391.66		
199.58   	199.28   	 28.14   	  35.61		 59.27   	 396.74		
198.67   	207.21   	 28.28   	  40.69		 60.85   	 381.48		
193.18   	211.79   	 28.44   	  35.61		 62.38   	 356.05		
180.36   	211.49   	 28.59   	  35.61		 63.80   	 330.62		
159.61   	206.91   	 28.73   	  30.52		 65.13   	 300.10		
133.97   	199.28   	 28.85   	  25.43		 66.33   	 274.67		
107.12   	188.60   	 28.95   	  20.35		 67.43   	 249.24		
 81.79   	173.65   	 29.03   	  20.35		 68.42   	 233.98		
 58.59   	154.42   	 29.11   	  10.17		 69.36   	 203.46		
 36.32   	132.75   	 29.16   	   5.09		 70.17   	 178.03		
 15.26   	111.39   	 29.18(S)	  -5.09		 70.88   	 147.51		
 -4.27   	 93.69   	 29.16   	 -10.17		 71.47   	 111.90		
-20.14   	 79.96   	 29.11   	 -15.26		 71.92   	  86.47		
-32.35   	 68.66   	 29.05   	 -25.43		 72.27   	  61.04		
-40.59   	 56.76   	 28.95   	 -30.52		 72.51   	  30.52		
-47.00   	 43.33   	 28.83   	 -45.78		 72.63(S)	   0.00		
-52.49   	 30.21   	 28.65   	 -55.95		 72.63   	 -20.35		
-56.76   	 20.45   	 28.42   	 -61.04		 72.55   	 -35.61		
-59.81   	 16.78   	 28.18   	 -76.30		 72.41   	 -45.78		
-61.65   	 17.09   	 27.87   	 -86.47		 72.23   	 -55.95		
-61.95   	 18.01   	 27.53   	-101.73		 72.00   	 -66.12		
-62.56   	 16.17   	 27.12   	-122.07		 71.74   	 -81.38		
-63.78   	 10.68   	 26.63   	-147.51		 71.41   	 -91.56		
-65.61   	  4.58   	 26.04   	-152.59		 71.05   	-106.82		
-67.14   	  1.83   	 25.43   	-172.94		 70.62   	-122.07		
-68.05   	  3.66   	 24.74   	-188.20		 70.13   	-132.25		
-68.05   	  7.63   	 23.99   	-208.54		 69.60   	-137.33		
-67.75   	 11.29   	 23.15   	-218.72		 69.05   	-132.25		
-67.14   	 11.60   	 22.28   	-228.89		 68.52   	-137.33		
-66.83   	 10.38   	 21.36   	-249.24		 67.98   	-147.51		
-65.31   	 10.68   	 20.37   	-264.50		 67.39   	-157.68		
-62.56   	 15.56   	 19.31   	-274.67		 66.75   	-172.94		
-57.98   	 25.63   	 18.21   	-274.67		 66.06   	-193.29		
-51.57   	 38.45   	 17.11   	-279.75		 65.29   	-203.46		
-43.95   	 50.96   	 15.99   	-279.75		 64.48   	-208.54		
-36.01   	 61.04   	 14.87   	-274.67		 63.64   	-218.72		
-29.60   	 67.75   	 13.77   	-264.50		 62.77   	-228.89		
-26.25   	 71.41   	 12.72   	-254.32		 61.85   	-228.89		
-26.25   	 73.55   	 11.70   	-244.15		 60.94   	-228.89		
-28.08   	 75.38   	 10.72   	-233.98		 60.02   	-213.63		
-27.77   	 80.26   	  9.79   	-218.72		 59.17   	-203.46		
-20.45   	 92.16   	  8.91   	-208.54		 58.35   	-178.03		
 -4.58   	113.53   	  8.08   	-188.20		 57.64   	-167.85		
 18.92   	144.04   	  7.32   	-167.85		 56.97   	-152.59		
 43.95   	179.44   	  6.65   	-157.68		 56.36   	-142.42		
 62.87   	210.88   	  6.02   	-137.33		 55.79   	-137.33		
 69.27   	228.88   	  5.47   	-122.07		 55.24   	-132.25		
 60.12   	224.30   	  4.98   	-111.90		 54.71   	-147.51		
 36.93   	193.79   	  4.54   	 -96.64		 54.12   	-142.42		
  6.41   	143.74   	  4.15   	 -76.30		 53.55   	-137.33		
-23.80   	 87.59   	  3.85   	 -55.95		 53.00   	-137.33		
-47.91   	 39.98   	  3.62   	 -40.69		 52.45   	-132.25		
-63.78   	  9.16   	  3.46   	 -25.43		 51.92   	-116.99		
-72.02   	 -6.71   	  3.36(D)	   0.00		 51.45   	-101.73		
-75.68   	-14.95   	  3.36   	  15.26		 51.05   	 -81.38		
-76.60   	-21.36   	  3.42   	  30.52		 50.72   	 -66.12		
-76.29   	-26.55   	  3.54   	  50.86		 50.46   	 -55.95		
-75.68   	-28.99   	  3.74   	  55.95		 50.23   	 -61.04		
-75.99   	-28.08   	  3.97   	  61.04		 49.99   	 -61.04		
-76.90   	-26.86   	  4.21   	  55.95		 49.75   	 -55.95		
-78.74   	-27.16   	  4.44   	  61.04		 49.52   	 -55.95		
-80.57   	-29.91   	  4.68   	  55.95		 49.30   	 -55.95		
-81.48   	-33.26   	  4.90   	  45.78		 49.07   	 -55.95		
-82.40   	-35.40   	  5.09   	  40.69		 48.85   	 -55.95		
-82.09   	-35.71   	  5.25   	  35.61		 48.63   	 -45.78		
-81.48   	-34.48   	  5.39   	  30.52		 48.44   	 -30.52		
-80.26   	-33.57   	  5.51   	  25.43		 48.32   	 -30.52		
-80.57   	-33.26   	  5.62   	  25.43		 48.20   	 -20.35		
-84.53   	-30.21   	  5.72   	  30.52		 48.12   	 -15.26		
-102.54   	 -9.46   	  5.84   	  25.43		 48.06   	 -20.35		
-146.79   	 56.46   	  5.94   	  30.52		 47.98   	 -15.26		
-214.84   	197.45   	  6.06   	  30.52		 47.91   	 -15.26		
-267.94   	423.58   	  6.19   	  30.52		 47.85   	 -20.35		
-222.47   	668.64   	  6.31   	  40.69		 47.77   	 -40.69		
404.05   	563.96   	  6.47   	  35.61		 47.61   	 -35.61		
857.85   	 -9.16   	  6.61   	  35.61		 47.47   	 -25.43		
1163.94   	-819.09   	  6.75   	  35.61		 47.37   	 -30.52		
1174.93   	-1577.45   	  6.90   	  35.61		 47.24   	 -25.43		
896.91   	-2003.78(R)	  7.04(E)	  25.43		 47.14   	 -25.43		
479.74   	-1991.27   	  7.14   	  25.43		 47.04   	 -30.52		
102.23   	-1638.79   	  7.24   	  20.35		 46.92   	 -25.43		
-147.09   	-1158.14   	  7.32   	  15.26		 46.82   	 -25.43		
-291.75   	-745.54   	  7.39   	  10.17		 46.71   	 -30.52		
-397.95   	-509.03   	  7.43   	  10.17		 46.59   	 -35.61		
-499.57   	-459.90   	  7.47   	  10.17		 46.45   	 -35.61		
-576.48   	-533.75   	  7.51   	  20.35		 46.31   	 -30.52		
-588.99   	-623.17   	  7.59   	  20.35		 46.18   	 -40.69		
-521.24   	-625.00   	  7.67   	  20.35		 46.02   	 -45.78		
-394.29   	-491.94   	  7.75   	  30.52		 45.84   	 -50.86		
-250.24   	-263.06   	  7.87   	  30.52		 45.64   	 -45.78		
-132.14   	-39.67   	  8.00   	  35.61		 45.45   	 -40.69		
-65.61   	 90.03   	  8.14   	  40.69		 45.29   	 -35.61		
-50.96   	109.56   	  8.30   	  50.86		 45.15   	 -35.61		
-65.61   	 68.66   	  8.50   	  55.95		 45.00   	 -35.61		
-80.87   	 31.13   	  8.73   	  61.04		 44.86   	 -30.52		
-80.57   	 27.16   	  8.97   	  81.38		 44.74   	 -30.52		
-66.53   	 48.52   	  9.30   	  91.56		 44.62   	 -35.61		
-51.88   	 70.80   	  9.66   	 116.99		 44.48   	 -45.78		
-45.17   	 79.35   	 10.13   	 203.46		 44.29   	 -61.04		
-44.25   	 72.63   	 10.95   	 218.72		 44.05   	 -50.86		
-39.98   	 74.16   	 11.82   	 228.89		 43.85   	 -50.86		
-33.26   	 79.35   	 12.74   	 244.15		 43.64   	 -50.86		
-27.16   	 85.14   	 13.71   	 264.50		 43.44   	 -61.04		
-23.50   	 89.72   	 14.77   	 259.41		 43.19   	 -55.95		
-20.45   	 93.69   	 15.81   	 254.32		 42.97   	 -45.78		
-16.78   	 98.57   	 16.83   	 244.15		 42.79   	 -35.61		
-11.60   	103.45   	 17.80   	 244.15		 42.64   	 -35.61		
 -5.49   	106.81   	 18.78   	 228.89		 42.50   	 -45.78		
  0.31   	108.64   	 19.69   	 208.54		 42.32   	 -55.95		
  6.10   	111.69   	 20.53   	 193.29		 42.10   	 -55.95		
 12.82   	117.19   	 21.30   	 178.03		 41.87   	 -55.95		
 21.67   	125.43   	 22.01   	 157.68		 41.65   	 -55.95		
 31.43   	133.36   	 22.64   	 142.42		 41.42   	 -45.78		
 40.28   	138.55   	 23.21   	 127.16		 41.24   	 -35.61		
 47.30   	140.69   	 23.72   	 116.99		 41.10   	 -25.43		
 53.41   	142.82   	 24.19   	  96.64		 41.00   	 -20.35		
 60.12   	146.48   	 24.58   	  81.38		 40.92   	 -10.17		
 68.36   	151.98   	 24.90   	  76.30		 40.87(D)	   0.00		
 78.13   	157.47   	 25.21   	  66.12		 40.87   	  30.52		
 87.89   	160.83   	 25.47   	  55.95		 41.00   	  55.95		
 97.05   	162.35   	 25.70   	  55.95		 41.22   	  91.56		
105.59   	163.27   	 25.92   	  45.78		 41.59   	 137.33		
112.92   	165.41   	 26.10   	  40.69		 42.14   	 183.11		
120.24   	168.46   	 26.27   	  35.61		 42.87   	 239.06		
127.56   	171.51   	 26.41   	  40.69		 43.82   	 279.75		
134.89   	173.03   	 26.57   	  40.69		 44.94   	 310.27		
142.52   	173.03   	 26.73   	  35.61		 46.18   	 325.53		
149.84   	172.12   	 26.88   	  40.69		 47.49   	 325.53		
156.56   	172.42   	 27.04   	  40.69		 48.79   	 330.62		
162.35   	173.65   	 27.20   	  40.69		 50.11   	 320.45		
167.54   	175.48   	 27.37   	  40.69		 51.39   	 330.62		
172.73   	176.39   	 27.53   	  35.61		 52.72   	 345.88		
177.61   	176.09   	 27.67   	  40.69		 54.10   	 371.31		
182.50   	175.78   	 27.83   	  45.78		 55.58   	 391.66		
187.38   	177.92   	 28.02   	  40.69		 57.15   	 391.66		
191.35   	184.33   	 28.18   	  40.69		 58.72   	 391.66		
193.48   	193.79   	 28.34   	  40.69		 60.28   	 381.48		
191.96   	202.94   	 28.50   	  35.61		 61.81   	 366.22		
184.02   	207.82   	 28.65   	  35.61		 63.28   	 345.88		
168.76   	206.91   	 28.79   	  35.61		 64.66   	 325.53		
147.40   	201.11   	 28.93   	  30.52		 65.96   	 289.93		
121.46   	191.65   	 29.05   	  25.43		 67.12   	 264.50		
 94.30   	179.14   	 29.16   	  15.26		 68.18   	 244.15		
 68.05   	163.27   	 29.22   	  15.26		 69.16   	 218.72		
 43.64   	143.74   	 29.28   	  10.17		 70.03   	 198.37		
 21.36   	122.99   	 29.32   	   5.09		 70.82   	 167.85		
  1.22   	103.76   	 29.34(S)	   0.00		 71.50   	 137.33		
-15.87   	 89.11   	 29.34   	 -10.17		 72.04   	  96.64		
-29.60   	 78.13   	 29.30   	 -20.35		 72.43   	  76.30		
-39.67   	 67.75   	 29.22   	 -25.43		 72.74   	  55.95		
-47.00   	 55.85   	 29.11   	 -30.52		 72.96   	  25.43		
-53.10   	 41.81   	 28.99   	 -40.69		 73.06   	  10.17		
-59.20   	 28.08   	 28.83   	 -45.78		 73.10(S)	 -20.35		
-65.00   	 18.01   	 28.65   	 -61.04		 73.02   	 -35.61		
-69.27   	 12.82   	 28.40   	 -76.30		 72.88   	 -50.86		
-71.72   	 10.99   	 28.10   	 -81.38		 72.68   	 -61.04		
-72.63   	  9.16   	 27.77   	-101.73		 72.43   	 -71.21		
-72.94   	  5.80   	 27.37   	-122.07		 72.15   	 -91.56		
-73.55   	  2.14   	 26.88   	-142.42		 71.78   	-101.73		
-74.16   	  0.31   	 26.31   	-157.68		 71.37   	-122.07		
-74.77   	  1.22   	 25.68   	-172.94		 70.88   	-127.16		
-74.77   	  3.97   	 24.98   	-193.29		 70.38   	-137.33		
-74.46   	  5.49   	 24.21   	-213.63		 69.83   	-132.25		
-74.16   	  4.58   	 23.36   	-223.80		 69.30   	-132.25		
-74.16   	  2.44   	 22.46   	-233.98		 68.77   	-132.25		
-74.46   	  0.61   	 21.53   	-254.32		 68.24   	-137.33		
-74.77   	  1.83   	 20.51   	-269.58		 67.69   	-152.59		
-73.55   	  6.41   	 19.43   	-279.75		 67.08   	-167.85		
-70.50   	 14.04   	 18.31   	-284.84		 66.41   	-188.20		
-65.00   	 23.19   	 17.17   	-279.75		 65.66   	-203.46		
-57.37   	 33.57   	 16.05   	-279.75		 64.84   	-218.72		
-48.83   	 44.56   	 14.93   	-274.67		 63.97   	-223.80		
-41.50   	 54.93   	 13.84   	-264.50		 63.07   	-228.89		
-36.62   	 62.87   	 12.78   	-254.32		 62.16   	-233.98		
