SAMPLE NUMBER:   15
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
143.74   	 66.53   	 -2.44(E)	  35.61		 58.53   	 -20.35		
183.11   	231.63   	 -2.30   	  71.21		 58.45   	 -25.43		
228.27   	445.56   	 -2.01   	 106.82		 58.35   	 -20.35		
260.62   	691.22   	 -1.59   	 116.99		 58.27   	 -25.43		
250.24   	925.60   	 -1.12   	 132.25		 58.17   	 -20.35		
166.63   	1100.77   	 -0.59   	 137.33		 58.09   	 -20.35		
-230.71   	1207.58   	 -0.04   	 116.99		 58.01   	 -25.43		
-468.14   	1222.23   	  0.43   	 101.73		 57.90   	 -30.52		
-653.69   	1290.89   	  0.83   	  86.47		 57.78   	 -20.35		
-749.51   	1405.03   	  1.18   	  66.12		 57.70   	 -30.52		
-755.62   	1484.38(R)	  1.44   	  61.04		 57.58   	 -20.35		
-698.55   	1419.07   	  1.69   	  35.61		 57.50   	 -25.43		
-606.38   	1145.63   	  1.83   	  20.35		 57.40   	 -30.52		
-491.64   	712.28   	  1.91   	 -10.17		 57.27   	 -25.43		
-357.36   	254.82   	  1.87   	 -35.61		 57.17   	 -30.52		
-211.18   	-83.01   	  1.73   	 -55.95		 57.05   	 -25.43		
-74.16   	-230.10   	  1.51   	 -61.04		 56.95   	 -25.43		
 28.69   	-220.03   	  1.26   	 -55.95		 56.85   	 -25.43		
 84.53   	-155.33   	  1.04   	 -25.43		 56.74   	 -25.43		
 99.79   	-124.51   	  0.94   	   0.00		 56.64   	 -30.52		
 94.91   	-149.54   	  0.94   	  50.86		 56.52   	 -30.52		
 90.33   	-197.45   	  1.14   	 122.07		 56.40   	 -35.61		
 93.69   	-226.44   	  1.63   	 188.20		 56.26   	 -35.61		
102.23   	-222.17   	  2.38   	 213.63		 56.11   	 -25.43		
109.56   	-201.42   	  3.23   	 193.29		 56.01   	 -30.52		
112.00   	-186.77   	  4.01   	 111.90		 55.89   	 -25.43		
111.08   	-187.38   	  4.46   	  86.47		 55.79   	 -30.52		
111.39   	-195.62   	  4.80   	 188.20		 55.67   	 -30.52		
114.44   	-201.42   	  5.55   	 345.88		 55.54   	 -30.52		
119.32   	-200.50   	  6.94   	 452.69		 55.42   	 -35.61		
122.99   	-196.23   	  8.75   	 528.99		 55.28   	 -35.61		
123.60   	-191.35   	 10.86   	 554.42		 55.14   	 -30.52		
122.07   	-187.99   	 13.08   	 528.99		 55.02   	 -30.52		
120.54   	-184.63   	 15.20   	 503.56		 54.89   	 -30.52		
121.15   	-179.75   	 17.21   	 508.65		 54.77   	 -30.52		
123.60   	-173.03   	 19.25   	 513.73		 54.65   	 -30.52		
126.95   	-166.02   	 21.30   	 513.73		 54.53   	 -35.61		
129.70   	-161.44   	 23.36   	 544.25		 54.38   	 -35.61		
130.92   	-160.83   	 25.53   	 579.86		 54.24   	 -35.61		
132.14   	-161.44   	 27.85   	 595.11		 54.10   	 -35.61		
133.06   	-159.91   	 30.23   	 625.63		 53.96   	 -35.61		
134.58   	-155.33   	 32.74   	 640.89		 53.81   	 -40.69		
136.41   	-149.23   	 35.30   	 620.55		 53.65   	 -35.61		
137.63   	-144.35   	 37.78   	 579.86		 53.51   	 -40.69		
138.55   	-142.82   	 40.10   	 508.65		 53.35   	 -40.69		
139.77   	-144.04   	 42.14   	 422.18		 53.18   	 -40.69		
142.52   	-146.18   	 43.82   	 340.79		 53.02   	 -40.69		
147.71   	-147.71   	 45.19   	 269.58		 52.86   	 -40.69		
154.11   	-148.62   	 46.27   	 213.63		 52.70   	 -35.61		
160.22   	-150.15   	 47.12   	 218.72		 52.55   	 -40.69		
164.18   	-152.28   	 48.00   	 289.93		 52.39   	 -35.61		
166.02   	-153.50   	 49.16   	 366.22		 52.25   	 -35.61		
167.24   	-153.20   	 50.62   	 391.66		 52.11   	 -35.61		
168.46   	-151.98   	 52.19   	 386.57		 51.96   	 -35.61		
169.98   	-152.89   	 53.73   	 366.22		 51.82   	 -30.52		
172.12   	-157.47   	 55.20   	 305.19		 51.70   	 -30.52		
174.87   	-164.79   	 56.42   	 244.15		 51.58   	 -30.52		
178.53   	-171.81   	 57.40   	 178.03		 51.45   	 -30.52		
183.72   	-175.48   	 58.11   	 132.25		 51.33   	 -25.43		
189.51   	-175.17   	 58.64   	 132.25		 51.23   	 -25.43		
194.40   	-171.20   	 59.17   	 167.85		 51.13   	 -25.43		
198.06   	-165.71   	 59.84   	 183.11		 51.03   	 -25.43		
200.50   	-158.39   	 60.57   	 178.03		 50.93   	 -25.43		
202.33   	-149.23   	 61.28   	 172.94		 50.82   	 -25.43		
204.77   	-138.24   	 61.97   	 188.20		 50.72   	 -20.35		
207.21   	-125.73   	 62.73   	 198.37		 50.64   	 -25.43		
209.35   	-112.61   	 63.52   	 239.06		 50.54   	 -15.26		
209.96   	-99.49   	 64.48   	 305.19		 50.48   	 -15.26		
208.74   	-86.06   	 65.70   	 386.57		 50.42(D)	   5.09		
206.60   	-70.80   	 67.24   	 432.35		 50.44   	  25.43		
204.77   	-51.57   	 68.97   	 422.18		 50.54   	  45.78		
203.55   	-28.38   	 70.66   	 391.66		 50.72   	  86.47		
202.03   	 -1.83   	 72.23   	 345.88		 51.07   	 122.07		
198.06   	 25.02   	 73.61   	 315.36		 51.56   	 162.77		
190.73   	 50.96   	 74.87   	 289.93		 52.21   	 203.46		
180.97   	 75.99   	 76.03   	 254.32		 53.02   	 223.80		
170.29   	101.01   	 77.05   	 213.63		 53.92   	 244.15		
160.83   	126.65   	 77.90   	 193.29		 54.89   	 244.15		
152.89   	151.37   	 78.68   	 188.20		 55.87   	 249.24		
144.65   	171.81   	 79.43   	 178.03		 56.87   	 254.32		
134.89   	184.63   	 80.14   	 172.94		 57.88   	 264.50		
124.51   	190.12   	 80.83   	 162.77		 58.94   	 279.75		
115.05   	191.35   	 81.48   	 152.59		 60.06   	 289.93		
108.64   	191.65   	 82.10   	 122.07		 61.22   	 305.19		
104.98   	190.73   	 82.58   	  96.64		 62.44   	 305.19		
102.23   	186.46   	 82.97   	  76.30		 63.66   	 315.36		
 99.18   	175.78   	 83.28   	  61.04		 64.92   	 315.36		
 94.91   	159.00   	 83.52   	  50.86		 66.18   	 320.45		
 90.33   	139.16   	 83.72   	  25.43		 67.47   	 325.53		
 87.28   	119.93   	 83.82(S)	   0.00		 68.77   	 335.71		
 86.06   	103.45   	 83.82   	 -35.61		 70.11   	 335.71		
 86.67   	 90.64   	 83.68   	 -76.30		 71.45   	 340.79		
 88.81   	 80.57   	 83.38   	 -91.56		 72.82   	 340.79		
 90.33   	 73.24   	 83.01   	-106.82		 74.18   	 340.79		
 91.25   	 67.44   	 82.58   	-132.25		 75.54   	 330.62		
 90.64   	 61.95   	 82.05   	-188.20		 76.87   	 325.53		
 88.50   	 55.85   	 81.30   	-223.80		 78.17   	 315.36		
 86.36   	 50.05   	 80.41   	-264.50		 79.43   	 305.19		
 84.84   	 46.08   	 79.35   	-305.19		 80.65   	 289.93		
 84.53   	 44.86   	 78.13   	-366.22		 81.81   	 269.58		
 84.53   	 46.69   	 76.66   	-427.26		 82.89   	 254.32		
 83.62   	 49.74   	 74.95   	-437.43		 83.91   	 228.89		
 82.40   	 52.19   	 73.20   	-412.00		 84.82   	 213.63		
 82.09   	 52.80   	 71.56   	-427.26		 85.68   	 188.20		
 84.53   	 51.88   	 69.85   	-590.03		 86.43   	 167.85		
 89.72   	 50.96   	 67.49   	-818.92		 87.10   	 147.51		
 96.13   	 51.27   	 64.21   	-996.94		 87.69   	 122.07		
100.71   	 54.02   	 60.22   	-1164.80		 88.18   	  91.56		
101.93   	 58.59   	 55.56   	-1230.92		 88.54   	  66.12		
100.40   	 62.87   	 50.64   	-1154.62		 88.81   	  40.69		
 98.27   	 64.39   	 46.02   	-1032.55		 88.97   	  10.17		
 97.66   	 62.26   	 41.89   	-915.56		 89.01(S)	 -15.26		
 99.18   	 58.29   	 38.23   	-737.54		 88.95   	 -40.69		
101.93   	 55.54   	 35.28   	-549.34		 88.79   	 -71.21		
104.37   	 55.85   	 33.08   	-412.00		 88.50   	 -86.47		
105.29   	 58.90   	 31.43   	-330.62		 88.16   	-116.99		
105.90   	 61.04   	 30.11   	-289.93		 87.69   	-142.42		
107.12   	 59.51   	 28.95   	-289.93		 87.12   	-157.68		
109.86   	 54.63   	 27.79   	-335.71		 86.49   	-167.85		
112.92   	 49.44   	 26.45   	-412.00		 85.82   	-188.20		
114.44   	 48.22   	 24.80   	-488.30		 85.07   	-213.63		
112.92   	 51.88   	 22.85   	-544.25		 84.21   	-233.98		
109.86   	 58.59   	 20.67   	-590.03		 83.28   	-249.24		
108.03   	 64.09   	 18.31   	-620.55		 82.28   	-254.32		
108.34   	 65.61   	 15.83   	-615.46		 81.26   	-249.24		
110.47   	 63.17   	 13.37   	-579.86		 80.26   	-239.06		
112.92   	 59.20   	 11.05   	-549.34		 79.31   	-239.06		
114.75   	 56.46   	  8.85   	-503.56		 78.35   	-228.89		
115.97   	 56.46   	  6.84   	-447.61		 77.44   	-228.89		
116.58   	 58.59   	  5.05   	-366.22		 76.52   	-233.98		
116.58   	 61.65   	  3.58   	-300.10		 75.58   	-233.98		
115.36   	 65.00   	  2.38   	-254.32		 74.65   	-228.89		
113.53   	 69.89   	  1.36   	-228.89		 73.73   	-218.72		
112.61   	 75.99   	  0.45   	-208.54		 72.86   	-203.46		
113.22   	 83.01   	 -0.39   	-203.46		 72.04   	-193.29		
114.44   	 88.81   	 -1.20   	-193.29		 71.27   	-178.03		
115.05   	 92.47   	 -1.97   	-167.85		 70.56   	-178.03		
114.44   	 95.21   	 -2.64   	-127.16		 69.85   	-172.94		
113.22   	 98.57   	 -3.15   	 -81.38		 69.16   	-172.94		
113.83   	104.37   	 -3.48   	 -15.26		 68.46   	-167.85		
118.10   	112.00   	 -3.54   	  66.12		 67.79   	-162.77		
126.65   	121.77   	 -3.28   	 152.59		 67.14   	-152.59		
137.94   	137.02   	 -2.67   	 213.63		 66.53   	-152.59		
148.93   	162.35   	 -1.81   	 233.98		 65.92   	-137.33		
157.17   	199.28   	 -0.87   	 228.89		 65.37   	-132.25		
162.05   	243.23   	  0.04   	 193.29		 64.84   	-127.16		
164.79   	285.03   	  0.81   	 127.16		 64.33   	-116.99		
167.85   	316.47   	  1.32   	  55.95		 63.87   	-116.99		
171.81   	334.47   	  1.55   	   0.00		 63.40   	-106.82		
177.61   	343.32   	  1.55   	 -55.95		 62.97   	-106.82		
182.80   	346.68   	  1.32   	 -91.56		 62.54   	-101.73		
185.24   	345.46   	  0.96   	-101.73		 62.14   	-101.73		
182.80   	337.83   	  0.55   	-111.90		 61.73   	 -86.47		
178.22   	322.88   	  0.10   	-106.82		 61.38   	 -81.38		
174.56   	303.65   	 -0.33   	-106.82		 61.06   	 -71.21		
175.48   	284.42   	 -0.75   	 -96.64		 60.77   	 -71.21		
179.75   	267.64   	 -1.14   	 -71.21		 60.49   	 -66.12		
182.80   	250.85   	 -1.42   	 -45.78		 60.22   	 -66.12		
180.97   	232.24   	 -1.61   	 -10.17		 59.96   	 -61.04		
173.34   	212.40   	 -1.65   	  20.35		 59.71   	 -55.95		
163.27   	194.40   	 -1.57   	  66.12		 59.49   	 -55.95		
154.72   	177.92   	 -1.30   	 101.73		 59.27   	 -50.86		
147.40   	159.30   	 -0.90   	 132.25		 59.06   	 -45.78		
140.38   	135.80   	 -0.37   	 157.68		 58.88   	 -50.86		
131.84   	109.56   	  0.26   	 188.20		 58.68   	 -40.69		
122.99   	 87.89   	  1.02   	 208.54		 58.51   	 -40.69		
115.97   	 77.51   	  1.85   	 218.72		 58.35   	 -40.69		
112.30   	 78.13   	  2.73   	 213.63		 58.19   	 -35.61		
112.30   	 84.23   	  3.58   	 198.37		 58.05   	 -30.52		
113.83   	 89.72   	  4.37   	 157.68		 57.92   	 -35.61		
114.75   	 91.25   	  5.01   	  91.56		 57.78   	 -30.52		
114.44   	 89.42   	  5.37   	  15.26		 57.66   	 -30.52		
112.61   	 87.28   	  5.43   	 -66.12		 57.54   	 -25.43		
110.17   	 85.75   	  5.17   	-127.16		 57.44   	 -25.43		
108.34   	 84.84   	  4.66   	-183.11		 57.33   	 -25.43		
108.64   	 81.18   	  3.93   	-239.06		 57.23   	 -25.43		
112.30   	 71.11   	  2.97   	-269.58		 57.13   	 -20.35		
121.77   	 53.41   	  1.89   	-279.75		 57.05   	 -25.43		
136.72   	 33.26   	  0.77   	-264.50		 56.95   	 -20.35		
155.64   	 23.50   	 -0.28   	-254.32		 56.87   	 -20.35		
174.87   	 38.76   	 -1.30   	-249.24		 56.79   	 -20.35		
193.79   	 92.47   	 -2.30   	-218.72		 56.70   	 -15.26		
214.54   	190.12   	 -3.17   	-111.90		 56.64   	 -20.35		
243.53   	335.08   	 -3.62   	 -10.17		 56.56   	 -20.35		
282.29   	527.95   	 -3.66(D)	  71.21		 56.48   	 -15.26		
321.35   	764.16   	 -3.38   	 142.42		 56.42   	 -15.26		
336.30   	1013.49   	 -2.81   	 198.37		 56.36   	 -20.35		
296.94   	1222.84   	 -2.01   	 269.58		 56.28   	 -15.26		
 -6.71   	1387.63   	 -0.94   	 249.24		 56.22   	 -20.35		
-227.66   	1391.60   	  0.06   	 213.63		 56.13   	 -15.26		
-428.16   	1439.82   	  0.92   	 152.59		 56.07   	 -20.35		
-561.83   	1565.55   	  1.53   	  96.64		 55.99   	 -15.26		
-612.49   	1714.78   	  1.91   	  35.61		 55.93   	 -15.26		
-593.87   	1771.55   	  2.05   	 -10.17		 55.87   	 -15.26		
-530.70   	1624.45   	  2.01   	 -45.78		 55.81   	 -20.35		
-439.15   	1253.66   	  1.83   	 -55.95		 55.73   	 -20.35		
-323.49   	760.80   	  1.61   	 -45.78		 55.65   	 -20.35		
-188.90   	305.79   	  1.42   	 -15.26		 55.56   	 -20.35		
-51.88   	 17.09   	  1.36   	  40.69		 55.48   	 -20.35		
 62.56   	-74.46   	  1.53   	  86.47		 55.40   	 -20.35		
136.72   	-38.76   	  1.87   	 116.99		 55.32   	 -15.26		
169.07   	 15.87   	  2.34   	 116.99		 55.26   	 -20.35		
173.95   	 23.50   	  2.81   	 106.82		 55.18   	 -20.35		
170.59   	-14.34   	  3.23   	  91.56		 55.10   	 -25.43		
170.59   	-57.37   	  3.60   	  55.95		 54.99   	 -20.35		
175.17   	-72.94   	  3.83   	  45.78		 54.91   	 -20.35		
180.97   	-59.81   	  4.01   	  66.12		 54.83   	 -20.35		
184.94   	-39.98   	  4.27   	  91.56		 54.75   	 -20.35		
186.46   	-31.43   	  4.64   	  91.56		 54.67   	 -25.43		
186.77   	-35.10   	  5.01   	 137.33		 54.57   	 -20.35		
187.68   	-41.81   	  5.55   	 274.67		 54.49   	 -25.43		
189.82   	-42.72   	  6.65   	  N/A		 54.38   	  N/A		
