SAMPLE NUMBER:   6
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
-438.54   	-437.32   	 38.58   	 -30.52		  7.47   	  -5.09		
-589.90   	-798.34   	 38.45   	 -30.52		  7.45   	   5.09		
-545.04   	-807.50(R)	 38.33   	 -30.52		  7.47(E)	  20.35		
-384.22   	-548.71   	 38.21   	 -20.35		  7.55   	  45.78		
-211.79   	-230.10   	 38.13   	 -10.17		  7.73   	  86.47		
-91.25   	-20.45   	 38.09   	 -15.26		  8.08   	 132.25		
-31.74   	 36.32   	 38.03   	 -25.43		  8.61   	 167.85		
-13.43   	  0.61   	 37.92   	 -45.78		  9.28   	 167.85		
-16.48   	-46.69   	 37.74   	 -61.04		  9.95   	 132.25		
-26.25   	-61.65   	 37.50   	 -71.21		 10.48   	  76.30		
-32.35   	-44.86   	 37.21   	 -91.56		 10.78   	  10.17		
-28.99   	-17.40   	 36.85   	 -71.21		 10.82   	 -35.61		
-18.31   	  2.14   	 36.56   	 -30.52		 10.68   	 -30.52		
 -9.46   	  6.10   	 36.44   	   5.09		 10.56   	  50.86		
 -7.32   	 -0.31   	 36.46   	  25.43		 10.76   	 137.33		
 -9.16   	 -6.41   	 36.56   	 -25.43		 11.31   	 213.63		
 -8.54   	 -4.88   	 36.46   	 -91.56		 12.17   	 279.75		
 -4.27   	  2.75   	 36.09   	-106.82		 13.29   	 300.10		
  1.53   	 10.99   	 35.67   	 -91.56		 14.49   	 305.19		
  6.41   	 16.48   	 35.30   	 -50.86		 15.71   	 295.01		
  9.77   	 19.53   	 35.10   	 -30.52		 16.89   	 259.41		
 13.12   	 22.28   	 34.97   	 -10.17		 17.92   	 254.32		
 17.09   	 25.94   	 34.93(D)	  40.69		 18.94   	 279.75		
 26.86   	 34.79   	 35.10   	  20.35		 20.06   	 284.84		
 31.74   	 39.06   	 35.18   	  30.52		 21.20   	 269.58		
 36.01   	 43.64   	 35.30   	  40.69		 22.28   	 254.32		
 40.28   	 48.52   	 35.46   	  71.21		 23.30   	 239.06		
 44.86   	 54.32   	 35.75   	 152.59		 24.25   	 213.63		
 50.05   	 61.34   	 36.36   	 284.84		 25.11   	 183.11		
 55.54   	 68.36   	 37.50   	 437.43		 25.84   	 152.59		
 60.42   	 74.77   	 39.25   	 579.86		 26.45   	 122.07		
 64.70   	 80.57   	 41.57   	 681.58		 26.94   	 101.73		
 68.66   	 85.75   	 44.29   	 727.36		 27.34   	  96.64		
 72.63   	 91.86   	 47.20   	 722.28		 27.73   	  96.64		
 77.21   	 98.27   	 50.09   	 681.58		 28.12   	  96.64		
 82.40   	105.29   	 52.82   	 590.03		 28.50   	  86.47		
 87.59   	111.69   	 55.18   	 478.13		 28.85   	  81.38		
 92.16   	117.19   	 57.09   	 356.05		 29.18   	  61.04		
 95.52   	120.85   	 58.51   	 244.15		 29.42   	  50.86		
 97.35   	123.60   	 59.49   	 178.03		 29.62   	  30.52		
 98.88   	125.43   	 60.20   	 137.33		 29.75   	  15.26		
100.10   	126.65   	 60.75   	 132.25		 29.81   	  10.17		
102.23   	127.56   	 61.28   	 142.42		 29.85   	   5.09		
104.98   	128.48   	 61.85   	 162.77		 29.87   	  10.17		
108.64   	129.09   	 62.50   	 172.94		 29.91   	  20.35		
112.30   	129.09   	 63.19   	 142.42		 29.99   	  20.35		
115.97   	129.09   	 63.76   	 101.73		 30.07   	  10.17		
119.32   	128.78   	 64.17   	 111.90		 30.11(S)	  -5.09		
125.43   	128.48   	 64.62   	  30.52		 30.09   	 -20.35		
128.78   	130.00   	 64.74   	  25.43		 30.01   	 -25.43		
132.45   	132.45   	 64.84   	   5.09		 29.91   	 -35.61		
134.89   	135.19   	 64.86(S)	  -5.09		 29.77   	 -30.52		
135.19   	136.41   	 64.84   	 -30.52		 29.64   	 -35.61		
132.14   	134.58   	 64.72   	 -20.35		 29.50   	 -25.43		
124.21   	127.56   	 64.64   	 -25.43		 29.40   	 -30.52		
111.39   	114.44   	 64.54   	 -35.61		 29.28   	 -25.43		
 93.08   	 94.60   	 64.39   	 -50.86		 29.18   	 -35.61		
 70.50   	 68.05   	 64.19   	 -71.21		 29.03   	 -45.78		
 45.47   	 36.93   	 63.91   	-101.73		 28.85   	 -45.78		
 20.14   	  3.97   	 63.50   	-127.16		 28.67   	 -50.86		
 -2.44   	-26.86   	 62.99   	-106.82		 28.46   	 -50.86		
-20.75   	-53.10   	 62.56   	 -86.47		 28.26   	 -55.95		
-34.48   	-73.24   	 62.22   	-127.16		 28.04   	 -61.04		
-44.56   	-88.50   	 61.71   	-122.07		 27.79   	 -66.12		
-52.19   	-100.10   	 61.22   	 -76.30		 27.53   	 -55.95		
-57.98   	-109.86   	 60.92   	 -45.78		 27.30   	 -61.04		
-62.87   	-117.80   	 60.73   	 -40.69		 27.06   	 -55.95		
-66.83   	-123.60   	 60.57   	 -66.12		 26.84   	 -71.21		
-70.19   	-127.26   	 60.30   	 -76.30		 26.55   	 -81.38		
-72.94   	-129.09   	 60.00   	 -91.56		 26.23   	 -86.47		
-74.46   	-129.70   	 59.63   	-116.99		 25.88   	-106.82		
-75.38   	-129.39   	 59.17   	-116.99		 25.45   	-137.33		
-75.68   	-128.48   	 58.70   	-127.16		 24.90   	-178.03		
-75.07   	-127.26   	 58.19   	-147.51		 24.19   	-213.63		
-74.77   	-126.04   	 57.60   	-152.59		 23.34   	-244.15		
-74.16   	-125.12   	 56.99   	-147.51		 22.36   	-274.67		
-73.24   	-124.51   	 56.40   	-147.51		 21.26   	-300.10		
-72.02   	-123.90   	 55.81   	-183.11		 20.06   	-305.19		
-71.11   	-122.99   	 55.08   	-203.46		 18.84   	-289.93		
-70.19   	-122.07   	 54.26   	-239.06		 17.68   	-269.58		
-70.19   	-120.85   	 53.31   	-269.58		 16.60   	-254.32		
-70.50   	-120.24   	 52.23   	-289.93		 15.58   	-239.06		
-70.80   	-119.32   	 51.07   	-274.67		 14.63   	-213.63		
-69.89   	-118.71   	 49.97   	-259.41		 13.77   	-203.46		
-68.36   	-117.80   	 48.93   	-198.37		 12.96   	-203.46		
-66.53   	-116.88   	 48.14   	-142.42		 12.15   	-198.37		
-65.61   	-115.36   	 47.57   	 -76.30		 11.35   	-198.37		
-65.92   	-114.14   	 47.26   	 -25.43		 10.56   	-188.20		
-66.83   	-112.00   	 47.16   	  -5.09		  9.81   	-172.94		
-65.61   	-107.73   	 47.14   	  -5.09		  9.11   	-157.68		
-61.04   	-99.18   	 47.12   	 -10.17		  8.48   	-137.33		
-52.19   	-84.23   	 47.08   	 -40.69		  7.93   	-111.90		
-38.76   	-62.87   	 46.92   	 -71.21		  7.49   	 -91.56		
-21.67   	-37.23   	 46.63   	-116.99		  7.12   	 -71.21		
 -3.36   	-11.60   	 46.16   	-122.07		  6.84   	 -55.95		
 15.56   	 11.29   	 45.68   	-111.90		  6.61   	 -40.69		
 32.35   	 29.91   	 45.23   	-106.82		  6.45   	 -45.78		
 44.56   	 43.95   	 44.80   	 -91.56		  6.27   	 -30.52		
 49.13   	 51.57   	 44.44   	 -66.12		  6.14   	 -15.26		
 45.17   	 46.69   	 44.17   	 -45.78		  6.08   	 -10.17		
 33.87   	 25.33   	 43.99   	 -20.35		  6.04   	   5.09		
 18.62   	-11.29   	 43.91   	 -15.26		  6.06   	  -5.09		
  2.75   	-54.63   	 43.85   	 -30.52		  6.04   	  -5.09		
-13.73   	-92.77   	 43.72   	 -25.43		  6.02(D)	   0.00		
-32.04   	-118.10   	 43.62   	 -30.52		  6.02   	   0.00		
-51.57   	-130.00   	 43.50   	 -40.69		  6.02   	  15.26		
-69.89   	-133.67   	 43.34   	 -55.95		  6.08   	  15.26		
-82.09   	-134.58   	 43.11   	 -66.12		  6.14   	  25.43		
-86.36   	-135.50   	 42.85   	 -61.04		  6.25   	  45.78		
-84.53   	-137.02   	 42.60   	 -50.86		  6.43   	  66.12		
-81.18   	-138.55   	 42.40   	 -50.86		  6.69   	  96.64		
-79.96   	-139.16   	 42.20   	 -66.12		  7.08   	 111.90		
-80.87   	-138.85   	 41.93   	 -66.12		  7.53   	 101.73		
-81.79   	-137.33   	 41.67   	 -66.12		  7.93   	  50.86		
-80.87   	-135.50   	 41.40   	 -66.12		  8.14   	 -25.43		
-79.35   	-137.63   	 41.14   	 -55.95		  8.04   	 -96.64		
-79.35   	-156.56   	 40.92   	 -61.04		  7.65   	-127.16		
-73.24   	-197.75   	 40.67   	 -61.04		  7.14   	-116.99		
-37.54   	-229.49   	 40.43   	 -66.12		  6.67   	 -66.12		
 60.42   	-171.81   	 40.16   	 -66.12		  6.41   	   0.00		
233.15   	 47.00   	 39.90   	 -61.04		  6.41   	  66.12		
422.06   	400.39   	 39.65   	 -50.86		  6.67   	 106.82		
513.92   	724.49   	 39.45   	 -76.30		  7.10   	 127.16		
126.95   	493.47   	 39.15   	 -20.35		  7.61   	  76.30		
-238.04   	-69.58   	 39.06   	 -20.35		  7.91   	  40.69		
-511.17   	-610.35   	 38.98   	 -35.61		  8.08   	  10.17		
-592.04   	-865.17(R)	 38.84   	 -50.86		  8.12   	  -5.09		
-498.96   	-767.52   	 38.64   	 -45.78		  8.10   	   0.00		
-328.37   	-460.51   	 38.45   	 -40.69		  8.10(E)	  25.43		
-173.03   	-159.00   	 38.29   	 -45.78		  8.20   	  81.38		
-75.07   	  1.83   	 38.11   	 -40.69		  8.52   	 142.42		
-30.21   	 18.31   	 37.94   	 -40.69		  9.09   	 178.03		
-18.92   	-31.74   	 37.78   	 -35.61		  9.81   	 178.03		
-25.63   	-72.02   	 37.64   	 -45.78		 10.52   	 142.42		
-36.93   	-74.16   	 37.46   	 -66.12		 11.09   	  76.30		
-42.11   	-49.44   	 37.19   	 -55.95		 11.39   	  10.17		
-36.32   	-21.67   	 36.97   	 -40.69		 11.43   	 -25.43		
-24.41   	 -7.63   	 36.81   	 -15.26		 11.33   	   5.09		
-16.17   	 -9.16   	 36.74   	  10.17		 11.35   	  61.04		
-14.65   	-16.78   	 36.79   	 -10.17		 11.60   	 142.42		
-15.87   	-20.14   	 36.74   	 -50.86		 12.17   	 259.41		
-14.95   	-14.65   	 36.54   	-101.73		 13.20   	 335.71		
-10.68   	 -5.49   	 36.13   	-106.82		 14.55   	 371.31		
 -5.49   	  1.53   	 35.71   	 -76.30		 16.03   	 350.97		
 -0.61   	  5.19   	 35.40   	 -50.86		 17.44   	 289.93		
  3.97   	  7.32   	 35.20   	  -5.09		 18.60   	 244.15		
  8.54   	 10.07   	 35.18(D)	  10.17		 19.57   	 223.80		
 13.12   	 14.65   	 35.22   	  55.95		 20.47   	 254.32		
 22.58   	 25.02   	 35.44   	  30.52		 21.49   	 284.84		
 26.86   	 29.91   	 35.56   	  25.43		 22.62   	 305.19		
 30.82   	 34.79   	 35.67   	  71.21		 23.85   	 300.10		
 34.48   	 40.28   	 35.95   	 157.68		 25.05   	 274.67		
 38.76   	 46.69   	 36.58   	 269.58		 26.14   	 239.06		
 43.64   	 54.32   	 37.66   	 417.09		 27.10   	 188.20		
 48.83   	 62.56   	 39.33   	 549.34		 27.85   	 127.16		
 54.02   	 70.50   	 41.53   	 666.32		 28.36   	 106.82		
 59.20   	 77.82   	 44.19   	 717.19		 28.79   	  81.38		
 63.48   	 84.23   	 47.06   	 722.28		 29.11   	  81.38		
 66.83   	 89.42   	 49.95   	 701.93		 29.44   	  86.47		
 69.58   	 93.69   	 52.76   	 625.63		 29.79   	  91.56		
 72.33   	 97.66   	 55.26   	 523.90		 30.15   	  91.56		
 75.38   	101.93   	 57.35   	 422.18		 30.52   	  86.47		
 78.43   	106.20   	 59.04   	 320.45		 30.86   	  81.38		
 80.87   	110.17   	 60.33   	 239.06		 31.19   	  61.04		
 82.09   	113.53   	 61.28   	 183.11		 31.43   	  45.78		
 83.01   	117.19   	 62.01   	 162.77		 31.62   	  30.52		
 85.45   	120.54   	 62.67   	 132.25		 31.74   	  20.35		
 88.81   	123.29   	 63.19   	 132.25		 31.82   	  15.26		
 92.77   	125.12   	 63.72   	 132.25		 31.88   	  20.35		
 96.44   	125.43   	 64.25   	 127.16		 31.96   	  15.26		
 99.18   	124.21   	 64.76   	 127.16		 32.02   	  10.17		
101.32   	122.68   	 65.27   	 101.73		 32.06   	   5.09		
103.15   	121.15   	 65.68   	 132.25		 32.09(S)	  -5.09		
108.64   	119.63   	 66.21   	  30.52		 32.06   	 -10.17		
112.30   	120.85   	 66.33   	   5.09		 32.02   	 -15.26		
116.27   	123.29   	 66.35(S)	 -15.26		 31.96   	 -25.43		
119.63   	126.04   	 66.29   	 -10.17		 31.86   	 -25.43		
120.85   	127.56   	 66.25   	  -5.09		 31.76   	 -15.26		
118.71   	125.43   	 66.23   	 -25.43		 31.70   	 -30.52		
112.00   	118.10   	 66.12   	 -45.78		 31.58   	 -25.43		
 99.49   	103.76   	 65.94   	 -35.61		 31.47   	 -30.52		
 81.18   	 82.09   	 65.80   	 -35.61		 31.35   	 -40.69		
 58.90   	 54.32   	 65.66   	 -76.30		 31.19   	 -45.78		
 35.10   	 22.28   	 65.35   	-122.07		 31.01   	 -45.78		
 13.12   	 -9.77   	 64.86   	-152.59		 30.82   	 -45.78		
 -5.49   	-38.76   	 64.25   	-147.51		 30.64   	 -45.78		
-20.14   	-62.56   	 63.66   	-116.99		 30.46   	 -45.78		
-31.43   	-80.57   	 63.19   	 -81.38		 30.27   	 -45.78		
-40.59   	-94.30   	 62.87   	 -40.69		 30.09   	 -45.78		
-48.52   	-104.98   	 62.71   	 -30.52		 29.91   	 -45.78		
-54.93   	-113.53   	 62.58   	 -50.86		 29.73   	 -55.95		
-59.51   	-119.63   	 62.38   	 -50.86		 29.50   	 -61.04		
-61.95   	-123.29   	 62.18   	 -71.21		 29.26   	 -66.12		
-63.17   	-124.82   	 61.89   	-116.99		 28.99   	 -81.38		
-63.78   	-125.12   	 61.42   	-157.68		 28.67   	-101.73		
-64.70   	-126.04   	 60.79   	-167.85		 28.26   	-127.16		
-65.92   	-127.56   	 60.12   	-162.77		 27.75   	-152.59		
-67.14   	-129.09   	 59.47   	-142.42		 27.14   	-183.11		
-68.05   	-130.00   	 58.90   	-101.73		 26.41   	-218.72		
-68.36   	-130.31   	 58.49   	 -76.30		 25.53   	-249.24		
-68.66   	-129.39   	 58.19   	 -86.47		 24.54   	-259.41		
-68.05   	-127.87   	 57.84   	-116.99		 23.50   	-284.84		
-67.14   	-125.73   	 57.38   	-167.85		 22.36   	-289.93		
-65.92   	-123.90   	 56.70   	-208.54		 21.20   	-274.67		
-65.61   	-122.99   	 55.87   	-249.24		 20.10   	-254.32		
-65.31   	-122.99   	 54.87   	-269.58		 19.08   	-244.15		
-64.39   	-122.99   	 53.79   	-279.75		 18.11   	-233.98		
-62.56   	-122.07   	 52.68   	-284.84		 17.17   	-213.63		
-60.42   	-119.93   	 51.54   	-259.41		 16.32   	-198.37		
-58.29   	-117.19   	 50.50   	-218.72		 15.52   	-193.29		
-57.98   	-114.75   	 49.62   	-162.77		 14.75   	-183.11		
-58.90   	-113.83   	 48.97   	-101.73		 14.02   	-183.11		
-60.73   	-113.83   	 48.57   	 -61.04		 13.29   	-188.20		
-62.26   	-113.53   	 48.32   	 -25.43		 12.53   	-193.29		
-62.56   	-112.30   	 48.22   	   0.00		 11.76   	-183.11		
-61.65   	-109.56   	 48.22   	 -10.17		 11.03   	-167.85		
-58.90   	-103.76   	 48.18   	 -30.52		 10.36   	-137.33		
-53.41   	-93.99   	 48.06   	 -66.12		  9.81   	-122.07		
-44.86   	-77.51   	 47.79   	 -86.47		  9.32   	 -86.47		
-31.74   	-52.49   	 47.45   	-111.90		  8.97   	 -61.04		
-14.65   	-19.23   	 47.00   	-132.25		  8.73   	 -40.69		
  4.58   	 17.09   	 46.47   	-111.90		  8.57   	 -30.52		
 23.50   	 51.88   	 46.02   	 -96.64		  8.44   	 -20.35		
 38.45   	 79.35   	 45.64   	 -76.30		  8.36   	 -30.52		
 45.17   	 95.21   	 45.33   	 -55.95		  8.24   	 -20.35		
 42.11   	 95.21   	 45.11   	 -35.61		  8.16   	 -20.35		
 30.21   	 75.68   	 44.96   	 -25.43		  8.08   	 -15.26		
 13.43   	 36.62   	 44.86   	 -15.26		  8.02   	  -5.09		
 -3.66   	-14.65   	 44.80   	 -20.35		  8.00   	 -10.17		
-18.62   	-65.00   	 44.72   	 -25.43		  7.96   	 -10.17		
-32.96   	-102.84   	 44.62   	 -55.95		  7.91   	  -5.09		
-48.52   	-122.38   	 44.39   	 -71.21		  7.89(D)	   5.09		
-64.09   	-127.56   	 44.11   	 -81.38		  7.91   	   5.09		
-75.99   	-126.65   	 43.78   	 -81.38		  7.93   	  20.35		
-80.87   	-125.43   	 43.46   	 -76.30		  8.02   	  25.43		
-78.74   	-126.65   	 43.15   	 -76.30		  8.12   	  20.35		
-74.16   	-128.48   	 42.85   	 -61.04		  8.20   	  25.43		
-70.80   	-129.70   	 42.60   	 -55.95		  8.30   	  25.43		
-70.19   	-129.70   	 42.38   	 -71.21		  8.40   	  30.52		
-71.41   	-128.78   	 42.10   	 -45.78		  8.52   	  61.04		
-72.63   	-128.48   	 41.91   	 -50.86		  8.77   	  86.47		
-72.94   	-130.31   	 41.71   	 -50.86		  9.11   	 106.82		
-74.77   	-140.08   	 41.51   	 -45.78		  9.54   	  91.56		
-75.99   	-170.90   	 41.32   	 -61.04		  9.91   	  30.52		
-63.48   	-218.51   	 41.08   	 -50.86		 10.03   	 -55.95		
-13.12   	-231.93   	 40.87   	 -45.78		  9.81   	-137.33		
100.40   	-120.54   	 40.69   	 -55.95		  9.26   	-152.59		
265.81   	166.93   	 40.47   	 -45.78		  8.65   	-116.99		
406.49   	555.42   	 40.28   	 -50.86		  8.18   	 -45.78		
421.75   	834.96   	 40.08   	-101.73		  8.00   	 111.90		
-47.30   	353.70   	 39.67   	 -61.04		  8.44   	 142.42		
-355.83   	-263.67   	 39.43   	 -61.04		  9.01   	 142.42		
-529.17   	-746.15   	 39.19   	 -55.95		  9.58   	 101.73		
-517.27   	-870.67(R)	 38.96   	 -50.86		  9.99   	  40.69		
-375.67   	-655.52   	 38.76   	 -40.69		 10.15   	 -15.26		
-204.77   	-306.40   	 38.60   	 -25.43		 10.09   	 -15.26		
-79.35   	-40.59   	 38.49   	 -25.43		 10.03(E)	  20.35		
-21.06   	 49.44   	 38.39   	 -20.35		 10.11   	  86.47		
-11.29   	  9.46   	 38.31   	 -30.52		 10.46   	 157.68		
-22.89   	-59.51   	 38.19   	 -40.69		 11.09   	 193.29		
-36.01   	-89.72   	 38.03   	 -50.86		 11.86   	 178.03		
-41.20   	-73.55   	 37.82   	 -55.95		 12.57   	 101.73		
-36.32   	-38.76   	 37.60   	 -35.61		 12.98   	  15.26		
-25.63   	-13.12   	 37.46   	 -40.69		 13.04   	 -30.52		
-16.48   	 -7.32   	 37.29   	 -10.17		 12.92   	   0.00		
-13.12   	-15.26   	 37.25   	 -15.26		 12.92   	  81.38		
-12.51   	-23.80   	 37.19   	 -40.69		 13.25   	 213.63		
 -9.46   	-23.50   	 37.03   	 -50.86		 14.10   	 305.19		
 -3.66   	-15.26   	 36.83   	 -66.12		 15.32   	 325.53		
  2.14   	 -5.80   	 36.56   	 -61.04		 16.62   	 315.36		
  5.49   	 -0.92   	 36.32   	 -66.12		 17.88   	 274.67		
  7.32   	  0.61   	 36.05   	 -66.12		 18.98   	 213.63		
  9.16   	  2.14   	 35.79   	 -45.78		 19.84   	 198.37		
 12.82   	  5.80   	 35.61   	 -25.43		 20.63   	 198.37		
 17.40   	 12.51   	 35.50(D)	  45.78		 21.42   	 300.10		
 24.11   	 27.16   	 35.69   	  61.04		 22.62   	 315.36		
 25.94   	 32.96   	 35.93   	 127.16		 23.89   	 315.36		
 27.77   	 37.84   	 36.44   	 198.37		 25.15   	 295.01		
 31.13   	 43.33   	 37.23   	 315.36		 26.33   	 254.32		
 35.71   	 50.05   	 38.49   	 467.95		 27.34   	 203.46		
 39.98   	 57.07   	 40.37   	 605.29		 28.16   	 157.68		
 43.03   	 63.48   	 42.79   	 707.02		 28.79   	 132.25		
 44.86   	 69.58   	 45.62   	 757.88		 29.32   	 106.82		
 47.00   	 75.68   	 48.65   	 757.88		 29.75   	 111.90		
 49.44   	 82.09   	 51.68   	 732.45		 30.19   	 127.16		
 52.80   	 88.81   	 54.61   	 640.89		 30.70   	 127.16		
 56.46   	 95.52   	 57.17   	 549.34		 31.21   	 122.07		
 60.12   	101.93   	 59.37   	 432.35		 31.70   	 111.90		
 63.48   	108.34   	 61.10   	 310.27		 32.15   	  71.21		
 66.53   	114.14   	 62.34   	 213.63		 32.43   	  45.78		
 69.27   	118.10   	 63.19   	 147.51		 32.61   	  20.35		
 71.72   	120.85   	 63.78   	 127.16		 32.70   	  10.17		
 73.55   	122.99   	 64.29   	 127.16		 32.74   	   5.09		
 75.99   	124.51   	 64.80   	 137.33		 32.76   	  10.17		
 79.35   	126.34   	 65.35   	 137.33		 32.80   	  20.35		
 83.31   	127.87   	 65.90   	 137.33		 32.88   	  20.35		
 87.59   	128.17   	 66.45   	 137.33		 32.96   	  15.26		
 91.86   	126.95   	 67.00   	 122.07		 33.02   	  15.26		
 95.21   	125.12   	 67.49   	  86.47		 33.08(S)	  -5.09		
 98.27   	122.99   	 67.83   	  71.21		 33.06   	 -25.43		
102.84   	119.63   	 68.12(S)	 -10.17		 32.96   	 -40.69		
105.59   	118.41   	 68.08   	 -25.43		 32.80   	 -35.61		
108.95   	118.41   	 67.98   	 -15.26		 32.66   	 -40.69		
112.00   	119.02   	 67.91   	 -10.17		 32.49   	 -35.61		
112.61   	119.63   	 67.87   	  -5.09		 32.35   	 -30.52		
108.64   	117.80   	 67.85   	 -40.69		 32.23   	 -30.52		
 98.57   	110.47   	 67.69   	 -45.78		 32.11   	 -25.43		
 81.79   	 95.52   	 67.51   	 -25.43		 32.00   	 -35.61		
 60.73   	 72.63   	 67.41   	 -40.69		 31.86   	 -45.78		
 37.84   	 43.33   	 67.24   	 -76.30		 31.68   	 -50.86		
 15.87   	 11.90   	 66.94   	 -96.64		 31.47   	 -66.12		
 -3.05   	-18.31   	 66.55   	-127.16		 31.21   	 -66.12		
-17.40   	-44.25   	 66.04   	-172.94		 30.95   	 -66.12		
-28.08   	-64.70   	 65.35   	-132.25		 30.68   	 -76.30		
-35.40   	-80.57   	 64.82   	 -45.78		 30.38   	 -61.04		
-41.20   	-93.08   	 64.64   	  -5.09		 30.13   	 -71.21		
-46.08   	-102.84   	 64.62   	 -40.69		 29.85   	 -71.21		
-50.66   	-110.47   	 64.46   	-106.82		 29.56   	 -71.21		
-54.63   	-115.97   	 64.03   	-162.77		 29.28   	 -76.30		
-57.37   	-119.32   	 63.38   	-172.94		 28.97   	 -91.56		
-59.20   	-121.15   	 62.69   	-132.25		 28.61   	-106.82		
-60.42   	-121.77   	 62.16   	 -96.64		 28.18   	-132.25		
-61.04   	-122.07   	 61.77   	-101.73		 27.65   	-157.68		
-61.34   	-122.38   	 61.36   	-122.07		 27.02   	-188.20		
-61.65   	-122.99   	 60.87   	-106.82		 26.27   	-228.89		
-61.65   	-123.90   	 60.45   	-111.90		 25.35   	-254.32		
-61.95   	-123.90   	 60.00   	-152.59		 24.33   	-279.75		
-62.26   	-122.99   	 59.39   	-167.85		 23.21   	-284.84		
-62.26   	-121.46   	 58.72   	-172.94		 22.08   	-310.27		
-62.26   	-119.63   	 58.03   	-183.11		 20.83   	-315.36		
-61.65   	-117.80   	 57.29   	-203.46		 19.57   	-284.84		
-61.04   	-116.58   	 56.48   	-233.98		 18.43   	-259.41		
-60.12   	-115.97   	 55.54   	-239.06		 17.40   	-233.98		
-59.51   	-115.66   	 54.59   	-249.24		 16.46   	-223.80		
-59.51   	-116.27   	 53.59   	-249.24		 15.56   	-203.46		
-59.81   	-116.58   	 52.59   	-244.15		 14.75   	-193.29		
-60.12   	-116.88   	 51.62   	-228.89		 13.98   	-178.03		
-60.12   	-116.88   	 50.70   	-178.03		 13.27   	-167.85		
-59.51   	-116.27   	 49.99   	-116.99		 12.59   	-178.03		
-58.29   	-115.36   	 49.52   	 -66.12		 11.88   	-178.03		
-56.76   	-113.22   	 49.26   	 -40.69		 11.17   	-172.94		
-54.02   	-108.34   	 49.09   	 -30.52		 10.48   	-162.77		
-48.52   	-98.57   	 48.97   	 -25.43		  9.83   	-142.42		
-39.37   	-80.57   	 48.87   	 -35.61		  9.26   	-116.99		
-26.25   	-53.41   	 48.73   	 -71.21		  8.79   	-101.73		
 -9.77   	-18.01   	 48.44   	 -91.56		  8.38   	 -76.30		
  7.93   	 20.14   	 48.08   	-122.07		  8.08   	 -66.12		
 25.02   	 55.24   	 47.59   	-122.07		  7.81   	 -45.78		
 39.67   	 83.01   	 47.10   	-111.90		  7.63   	 -45.78		
 48.83   	100.10   	 46.65   	-106.82		  7.45   	 -45.78		
 50.35   	103.15   	 46.23   	 -76.30		  7.26   	 -35.61		
 43.64   	 88.20   	 45.92   	 -50.86		  7.12   	 -30.52		
 29.60   	 53.71   	 45.72   	 -45.78		  7.00   	 -15.26		
 12.51   	  4.27   	 45.53   	 -35.61		  6.94   	   0.00		
 -3.66   	-48.83   	 45.39   	 -50.86		  6.94   	  10.17		
-18.92   	-92.16   	 45.19   	 -35.61		  6.98   	  15.26		
-34.18   	-117.49   	 45.05   	 -45.78		  7.04   	  10.17		
-49.44   	-126.34   	 44.86   	 -66.12		  7.08   	   0.00		
-62.56   	-125.43   	 44.60   	 -61.04		  7.08   	 -10.17		
-69.89   	-122.38   	 44.35   	 -66.12		  7.04   	  -5.09		
-71.11   	-121.15   	 44.09   	 -66.12		  7.02   	  -5.09		
-68.97   	-122.68   	 43.82   	 -76.30		  7.00   	   5.09		
-66.83   	-125.12   	 43.52   	 -81.38		  7.02   	  20.35		
-66.83   	-126.95   	 43.19   	 -66.12		  7.10   	  50.86		
-68.05   	-126.95   	 42.93   	 -66.12		  7.30   	 101.73		
-68.97   	-126.04   	 42.67   	 -61.04		  7.71   	 137.33		
-69.27   	-126.34   	 42.42   	 -50.86		  8.26   	 132.25		
-70.80   	-134.58   	 42.22   	 -55.95		  8.79   	  66.12		
-73.55   	-164.49   	 41.99   	 -50.86		  9.05   	 -40.69		
-64.70   	-213.93   	 41.79   	 -61.04		  8.89   	-147.51		
-18.92   	-233.76   	 41.55   	 -66.12		  8.30   	-218.72		
 92.77   	-134.89   	 41.28   	 -61.04		  7.43   	-208.54		
264.28   	140.08   	 41.04   	 -66.12		  6.59   	-137.33		
419.92   	522.77   	 40.77   	 -55.95		  6.04(D)	   0.00		
452.58   	810.24   	 40.55   	-137.33		  6.04   	 203.46		
-13.12   	370.18   	 40.00   	 -50.86		  6.86   	 213.63		
-342.41   	-234.68   	 39.80   	 -61.04		  7.71   	 167.85		
-539.86   	-718.08   	 39.55   	 -50.86		  8.38   	  96.64		
-543.82   	-852.97(R)	 39.35   	 -35.61		  8.77   	   5.09		
-404.97   	-648.19   	 39.21   	 -55.95		  8.79   	 -55.95		
-226.75   	-302.73   	 38.98   	 -30.52		  8.57   	 -61.04		
-91.25   	-33.26   	 38.86   	 -40.69		  8.32(E)	 -10.17		
-23.50   	 64.70   	 38.70   	 -30.52		  8.28   	  86.47		
 -7.93   	 32.35   	 38.58   	 -15.26		  8.63   	 167.85		
-16.17   	-32.04   	 38.51   	 -30.52		  9.30   	 198.37		
-28.08   	-60.73   	 38.39   	 -35.61		 10.09   	 193.29		
-33.26   	-45.78   	 38.25   	 -50.86		 10.86   	 127.16		
