SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
-119.63   	-137.02   	 12.78   	 371.31		 66.39   	 -30.52		
-110.78   	-134.89   	 14.26   	 498.47		 66.27   	 -35.61		
-100.40   	-145.57   	 16.26   	 630.72		 66.12   	 -25.43		
-92.16   	-155.03   	 18.78   	 732.45		 66.02   	 -30.52		
-88.50   	-157.78   	 21.71   	 788.40		 65.90   	 -35.61		
-89.42   	-155.64   	 24.86   	 829.09		 65.76   	 -30.52		
-92.16   	-152.89   	 28.18   	 874.87		 65.64   	 -35.61		
-94.60   	-151.37   	 31.68   	 890.13		 65.49   	 -30.52		
-95.83   	-151.67   	 35.24   	1017.29		 65.37   	 -40.69		
-88.81   	-150.76   	 39.31   	 971.51		 65.21   	 -35.61		
-80.87   	-146.48   	 43.19   	 900.30		 65.07   	 -35.61		
-72.94   	-140.08   	 46.80   	 813.83		 64.92   	 -35.61		
-67.44   	-133.97   	 50.05   	 712.10		 64.78   	 -35.61		
-64.39   	-128.78   	 52.90   	 600.20		 64.64   	 -30.52		
-62.87   	-125.43   	 55.30   	 498.47		 64.52   	 -35.61		
-60.42   	-121.46   	 57.29   	 391.66		 64.37   	 -30.52		
-57.07   	-116.58   	 58.86   	 305.19		 64.25   	 -30.52		
-52.49   	-111.08   	 60.08   	 223.80		 64.13   	 -35.61		
-47.30   	-105.59   	 60.98   	 157.68		 63.99   	 -30.52		
-42.42   	-100.71   	 61.61   	 111.90		 63.87   	 -35.61		
-37.84   	-97.05   	 62.05   	  81.38		 63.72   	 -35.61		
-33.26   	-93.38   	 62.38   	  76.30		 63.58   	 -35.61		
-27.47   	-87.89   	 62.69   	  66.12		 63.44   	 -40.69		
-20.14   	-79.96   	 62.95   	  71.21		 63.28   	 -45.78		
-10.99   	-69.89   	 63.23   	  91.56		 63.09   	 -45.78		
 -1.22   	-60.42   	 63.60   	 101.73		 62.91   	 -45.78		
  7.32   	-53.10   	 64.01   	 122.07		 62.73   	 -45.78		
 14.04   	-47.91   	 64.50   	 142.42		 62.54   	 -45.78		
 20.45   	-43.33   	 65.07   	 152.59		 62.36   	 -35.61		
 27.16   	-36.62   	 65.68   	 167.85		 62.22   	 -15.26		
 34.48   	-27.16   	 66.35   	 162.77		 62.16(D)	  30.52		
 41.20   	-15.26   	 67.00   	 167.85		 62.28   	 116.99		
 45.47   	 -3.36   	 67.67   	 162.77		 62.75   	 249.24		
 46.69   	  7.32   	 68.32   	 162.77		 63.74   	 422.18		
 44.86   	 16.78   	 68.97   	 162.77		 65.43   	 574.77		
 41.20   	 24.72   	 69.62   	 157.68		 67.73   	 666.32		
 35.40   	 32.04   	 70.25   	 152.59		 70.40   	 696.84		
 27.77   	 39.06   	 70.86   	 147.51		 73.18   	 681.58		
 19.53   	 45.17   	 71.45   	 142.42		 75.91   	 656.15		
 11.90   	 50.96   	 72.02   	 137.33		 78.53   	 640.89		
  6.41   	 57.37   	 72.57   	 137.33		 81.10   	 620.55		
  1.53   	 64.70   	 73.12   	 132.25		 83.58   	 590.03		
 -4.88   	 71.41   	 73.65   	 132.25		 85.94   	 549.34		
-14.34   	 76.60   	 74.18   	 132.25		 88.14   	 498.47		
-27.47   	 77.51   	 74.71   	 132.25		 90.13   	 442.52		
-42.42   	 73.24   	 75.24   	 127.16		 91.90   	 412.00		
-57.07   	 62.87   	 75.75   	 127.16		 93.55   	 381.48		
-69.89   	 47.00   	 76.26   	 127.16		 95.08   	 366.22		
-79.96   	 27.47   	 76.76   	 116.99		 96.54   	 335.71		
-87.28   	  5.49   	 77.23   	 106.82		 97.88   	 320.45		
-92.77   	-15.87   	 77.66   	 101.73		 99.17   	 300.10		
-97.96   	-36.62   	 78.07   	  86.47		100.37   	 289.93		
-104.68   	-57.07   	 78.41   	  66.12		101.53   	 269.58		
-111.69   	-76.90   	 78.68   	  55.95		102.60   	 259.41		
-117.80   	-94.91   	 78.90   	  35.61		103.64   	 233.98		
-121.77   	-108.64   	 79.04   	  25.43		104.58   	 203.46		
-124.21   	-115.97   	 79.15(S)	   0.00		105.39   	 178.03		
-126.04   	-118.71   	 79.15   	 -25.43		106.10   	 137.33		
-128.48   	-119.32   	 79.04   	 -45.78		106.65   	 111.90		
-131.23   	-120.85   	 78.86   	 -76.30		107.10   	  76.30		
-132.45   	-123.29   	 78.56   	-101.73		107.41   	  40.69		
-131.23   	-125.12   	 78.15   	-142.42		107.57   	  15.26		
-127.56   	-124.82   	 77.58   	-178.03		107.63(S)	 -20.35		
-123.60   	-122.07   	 76.87   	-228.89		107.55   	 -45.78		
-120.24   	-118.71   	 75.95   	-295.01		107.36   	 -66.12		
-118.41   	-115.66   	 74.77   	-386.57		107.10   	 -91.56		
-117.19   	-112.92   	 73.22   	-452.69		106.73   	-106.82		
-113.83   	-108.95   	 71.41   	-523.90		106.31   	-122.07		
-107.12   	-103.76   	 69.32   	-600.20		105.82   	-132.25		
-99.18   	-99.18   	 66.92   	-676.50		105.29   	-132.25		
-93.08   	-96.74   	 64.21   	-752.79		104.76   	-132.25		
-90.64   	-97.96   	 61.20   	-818.92		104.23   	-132.25		
-91.55   	-101.62   	 57.92   	-844.35		103.70   	-132.25		
-92.77   	-105.90   	 54.55   	-859.61		103.17   	-127.16		
-91.86   	-109.25   	 51.11   	-869.78		102.66   	-122.07		
-87.59   	-111.08   	 47.63   	-874.87		102.18   	-122.07		
-81.48   	-112.00   	 44.13   	-864.70		101.69   	-122.07		
-74.46   	-111.39   	 40.67   	-849.44		101.20   	-127.16		
-67.75   	-109.56   	 37.27   	-818.92		100.69   	-127.16		
-61.65   	-105.59   	 34.00   	-788.40		100.18   	-132.25		
-55.85   	-100.40   	 30.84   	-747.71		 99.65   	-137.33		
-50.96   	-95.83   	 27.85   	-701.93		 99.10   	-142.42		
-46.39   	-93.69   	 25.05   	-645.98		 98.53   	-152.59		
-42.42   	-94.30   	 22.46   	-600.20		 97.92   	-152.59		
-39.06   	-96.13   	 20.06   	-544.25		 97.31   	-162.77		
-36.93   	-98.57   	 17.88   	-488.30		 96.66   	-162.77		
-36.62   	-99.49   	 15.93   	-432.35		 96.01   	-172.94		
-38.45   	-99.49   	 14.20   	-376.40		 95.32   	-178.03		
-40.28   	-97.05   	 12.70   	-315.36		 94.61   	-188.20		
-39.98   	-92.77   	 11.43   	-269.58		 93.86   	-188.20		
-36.01   	-86.36   	 10.36   	-218.72		 93.10   	-198.37		
-29.30   	-79.65   	  9.48   	-188.20		 92.31   	-203.46		
-23.50   	-75.99   	  8.73   	-162.77		 91.50   	-208.54		
-21.36   	-75.99   	  8.08   	-157.68		 90.66   	-213.63		
-23.19   	-79.35   	  7.45   	-152.59		 89.81   	-213.63		
-25.94   	-83.92   	  6.84   	-157.68		 88.95   	-218.72		
-28.08   	-88.20   	  6.21   	-152.59		 88.08   	-213.63		
-29.30   	-92.16   	  5.60   	-152.59		 87.22   	-208.54		
-30.82   	-96.44   	  4.98   	-137.33		 86.39   	-203.46		
-32.96   	-100.71   	  4.44   	-122.07		 85.57   	-203.46		
-34.18   	-104.37   	  3.95   	 -96.64		 84.76   	-188.20		
-32.96   	-106.81   	  3.56   	 -81.38		 84.01   	-188.20		
-29.60   	-108.34   	  3.23   	 -61.04		 83.26   	-172.94		
-26.25   	-109.86   	  2.99   	 -40.69		 82.56   	-167.85		
-25.02   	-111.39   	  2.83   	 -40.69		 81.89   	-162.77		
-25.94   	-111.39   	  2.67   	 -30.52		 81.24   	-157.68		
-27.77   	-108.34   	  2.54   	 -25.43		 80.61   	-152.59		
-27.77   	-100.40   	  2.44   	 -30.52		 80.00   	-147.51		
-24.11   	-87.59   	  2.32   	 -30.52		 79.41   	-147.51		
-15.87   	-70.80   	  2.20   	 -30.52		 78.82   	-137.33		
 -3.05   	-49.74   	  2.08   	 -30.52		 78.27   	-142.42		
 10.99   	-25.63   	  1.95   	 -20.35		 77.70   	-132.25		
 24.11   	  0.92   	  1.87   	 -20.35		 77.17   	-137.33		
 33.57   	 28.38   	  1.79   	  -5.09		 76.62   	-132.25		
 39.37   	 52.80   	  1.77(D)	   0.00		 76.09   	-127.16		
 44.25   	 71.41   	  1.77   	   5.09		 75.58   	-127.16		
 52.49   	 84.53   	  1.79   	  15.26		 75.08   	-116.99		
 65.92   	 94.60   	  1.85   	  15.26		 74.61   	-116.99		
 82.09   	103.76   	  1.91   	  25.43		 74.14   	-111.90		
 94.91   	107.42   	  2.01   	  20.35		 73.69   	-106.82		
 99.79   	 98.57   	  2.10   	  25.43		 73.27   	-101.73		
 94.60   	 71.72   	  2.20   	  25.43		 72.86   	 -91.56		
 82.09   	 29.30   	  2.30   	  25.43		 72.49   	 -91.56		
 66.22   	-18.01   	  2.40   	  25.43		 72.13   	 -86.47		
 49.44   	-60.42   	  2.50   	  30.52		 71.78   	 -76.30		
 31.13   	-92.47   	  2.62   	  30.52		 71.47   	 -81.38		
 12.82   	-115.36   	  2.75   	  35.61		 71.15   	 -71.21		
 -4.58   	-132.14   	  2.89   	  35.61		 70.86   	 -71.21		
-17.70   	-143.43   	  3.03   	  40.69		 70.58   	 -66.12		
-25.63   	-149.54   	  3.19   	  40.69		 70.32   	 -66.12		
-30.52   	-151.67   	  3.36   	  45.78		 70.05   	 -61.04		
-35.40   	-152.28   	  3.54   	  40.69		 69.81   	 -61.04		
-43.03   	-154.42   	  3.70   	  35.61		 69.56   	 -55.95		
-52.19   	-159.61   	  3.85   	  40.69		 69.34   	 -55.95		
-59.20   	-165.41   	  4.01   	  30.52		 69.11   	 -55.95		
-61.34   	-168.15   	  4.13   	  10.17		 68.89   	 -55.95		
-57.68   	-165.71   	  4.17   	 -15.26		 68.67   	 -55.95		
-50.66   	-158.39   	  4.11   	 -40.69		 68.44   	 -50.86		
-44.56   	-151.37   	  3.95   	 -66.12		 68.24   	 -55.95		
-41.81   	-149.54   	  3.68   	 -76.30		 68.02   	 -50.86		
-42.42   	-149.84   	  3.38   	 -81.38		 67.81   	 -55.95		
-41.20   	-139.77   	  3.05   	 -61.04		 67.59   	 -50.86		
-20.75   	-103.45   	  2.81   	 -40.69		 67.39   	 -50.86		
 48.83   	-27.16   	  2.64   	 -10.17		 67.18   	 -50.86		
198.97   	 98.57   	  2.60(E)	  25.43		 66.98   	 -50.86		
430.91   	272.22   	  2.71   	  71.21		 66.77   	 -45.78		
678.41   	478.52   	  2.99   	 111.90		 66.59   	 -50.86		
810.24   	685.42   	  3.44   	 157.68		 66.39   	 -45.78		
702.82   	851.14   	  4.07   	 239.06		 66.21   	 -50.86		
-195.01   	921.02(R)	  5.03   	 239.06		 66.00   	 -45.78		
-661.32   	796.20   	  5.98   	 223.80		 65.82   	 -45.78		
-897.83   	569.15   	  6.88   	 193.29		 65.64   	 -45.78		
-866.09   	265.50   	  7.65   	 147.51		 65.45   	 -45.78		
-660.10   	-47.00   	  8.24   	  91.56		 65.27   	 -45.78		
-419.62   	-272.83   	  8.61   	  25.43		 65.09   	 -40.69		
-237.43   	-340.27   	  8.71   	 -25.43		 64.92   	 -40.69		
-129.39   	-252.69   	  8.61   	 -45.78		 64.76   	 -40.69		
-68.97   	-100.10   	  8.42   	 -71.21		 64.60   	 -40.69		
-29.30   	  3.66   	  8.14   	 -71.21		 64.44   	 -35.61		
 -0.61   	  2.14   	  7.85   	 -30.52		 64.29   	 -35.61		
 18.01   	-71.72   	  7.73   	  30.52		 64.15   	 -35.61		
 27.47   	-143.43   	  7.85   	  96.64		 64.01   	 -40.69		
 31.74   	-162.66   	  8.24   	 172.94		 63.85   	 -35.61		
 34.48   	-136.41   	  8.93   	 305.19		 63.70   	 -30.52		
 37.84   	-102.84   	 10.15   	 422.18		 63.58   	 -35.61		
 41.50   	-90.64   	 11.84   	 498.47		 63.44   	 -35.61		
 46.39   	-101.01   	 13.84   	 584.94		 63.30   	 -35.61		
 50.05   	-116.58   	 16.17   	 666.32		 63.15   	 -35.61		
 50.35   	-124.82   	 18.84   	 762.97		 63.01   	 -30.52		
 46.69   	-123.90   	 21.89   	 849.44		 62.89   	 -35.61		
 42.72   	-118.71   	 25.29   	 925.73		 62.75   	 -35.61		
 41.81   	-113.83   	 28.99   	 951.17		 62.60   	 -30.52		
 44.86   	-111.08   	 32.80   	 946.08		 62.48   	 -40.69		
 49.74   	-109.86   	 36.58   	 971.51		 62.32   	 -40.69		
 61.04   	-103.76   	 40.47   	 879.96		 62.16   	 -40.69		
 64.70   	-98.27   	 43.99   	 768.05		 61.99   	 -35.61		
 66.53   	-92.47   	 47.06   	 651.07		 61.85   	 -40.69		
 67.14   	-88.50   	 49.66   	 528.99		 61.69   	 -40.69		
 67.75   	-86.06   	 51.78   	 422.18		 61.53   	 -35.61		
 70.80   	-84.84   	 53.47   	 315.36		 61.38   	 -35.61		
 76.60   	-83.62   	 54.73   	 223.80		 61.24   	 -30.52		
 84.23   	-80.87   	 55.63   	 152.59		 61.12   	 -35.61		
 92.16   	-77.51   	 56.24   	  96.64		 60.98   	 -30.52		
 99.49   	-73.55   	 56.62   	  61.04		 60.85   	 -35.61		
107.42   	-69.27   	 56.87   	  40.69		 60.71   	 -30.52		
116.88   	-64.09   	 57.03   	  35.61		 60.59   	 -35.61		
126.95   	-57.37   	 57.17   	  40.69		 60.45   	 -35.61		
136.72   	-49.44   	 57.33   	  61.04		 60.30   	 -40.69		
144.35   	-41.50   	 57.58   	  81.38		 60.14   	 -40.69		
149.54   	-35.10   	 57.90   	  91.56		 59.98   	 -45.78		
154.42   	-30.52   	 58.27   	 111.90		 59.80   	 -45.78		
160.83   	-25.94   	 58.72   	 127.16		 59.61   	 -50.86		
169.37   	-19.53   	 59.23   	 147.51		 59.41   	 -45.78		
177.92   	-10.99   	 59.82   	 147.51		 59.23   	 -40.69		
183.72   	 -0.92   	 60.41   	 157.68		 59.06   	 -30.52		
185.24   	  8.85   	 61.04   	 152.59		 58.94   	  10.17		
182.80   	 16.78   	 61.65   	 157.68		 58.98   	  66.12		
177.92   	 23.80   	 62.28   	 157.68		 59.25   	 178.03		
173.34   	 31.74   	 62.91   	 157.68		 59.96   	 325.53		
169.37   	 40.89   	 63.54   	 167.85		 61.26   	 462.87		
165.41   	 51.57   	 64.21   	 172.94		 63.11   	 579.86		
160.52   	 62.87   	 64.90   	 183.11		 65.43   	 625.63		
154.72   	 74.16   	 65.64   	 178.03		 67.93   	 630.72		
147.40   	 85.45   	 66.35   	 188.20		 70.46   	 610.37		
138.85   	 96.44   	 67.10   	  N/A		 72.90   	  N/A		
