SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
 74.77   	 14.04   	  4.64   	  15.26		 44.70   	 -40.69		
 67.14   	  5.19   	  4.70   	  15.26		 44.54   	 -35.61		
 49.13   	 -5.80   	  4.76   	  20.35		 44.39   	 -35.61		
 26.86   	-20.14   	  4.84   	  20.35		 44.25   	 -40.69		
  5.80   	-42.42   	  4.92   	  25.43		 44.09   	 -35.61		
-11.90   	-73.55   	  5.03   	  25.43		 43.95   	 -40.69		
-26.55   	-109.86   	  5.13   	  15.26		 43.78   	 -35.61		
-39.98   	-144.04   	  5.19   	  20.35		 43.64   	 -35.61		
-53.10   	-169.68   	  5.27   	  10.17		 43.50   	 -40.69		
-65.92   	-182.50   	  5.31   	  10.17		 43.34   	 -35.61		
-77.21   	-183.72   	  5.35   	   5.09		 43.19   	 -35.61		
-84.84   	-178.53   	  5.37   	   5.09		 43.05   	 -35.61		
-88.50   	-173.34   	  5.39   	  10.17		 42.91   	 -35.61		
-89.11   	-171.51   	  5.43   	   5.09		 42.77   	 -30.52		
-88.20   	-173.34   	  5.45   	   5.09		 42.64   	 -30.52		
-87.89   	-175.78   	  5.47   	  10.17		 42.52   	 -25.43		
-87.89   	-176.39   	  5.51   	  15.26		 42.42   	 -30.52		
-87.59   	-174.56   	  5.57   	  10.17		 42.30   	 -30.52		
-86.67   	-171.20   	  5.62   	  15.26		 42.18   	 -30.52		
-85.45   	-168.76   	  5.68   	  15.26		 42.05   	 -30.52		
-85.45   	-167.24   	  5.74   	  15.26		 41.93   	 -30.52		
-86.06   	-166.63   	  5.80   	  15.26		 41.81   	 -30.52		
-86.98   	-166.02   	  5.86   	  15.26		 41.69   	 -30.52		
-86.98   	-164.49   	  5.92   	  15.26		 41.57   	 -30.52		
-87.28   	-160.83   	  5.98   	  10.17		 41.44   	 -25.43		
-89.42   	-152.59   	  6.02   	  10.17		 41.34   	 -25.43		
-96.13   	-135.80   	  6.06   	  10.17		 41.24   	 -20.35		
-106.20   	-109.56   	  6.10   	  10.17		 41.16   	 -20.35		
-108.03   	-77.21   	  6.14   	   5.09		 41.08   	 -25.43		
-76.90   	-43.33   	  6.16   	   5.09		 40.98   	 -25.43		
 18.31   	 -2.44   	  6.19   	   0.00		 40.87   	 -25.43		
196.23   	 65.92   	  6.19   	  -5.09		 40.77   	 -25.43		
444.64   	190.73   	  6.16   	   0.00		 40.67   	 -30.52		
716.25   	372.01   	  6.16(E)	   5.09		 40.55   	 -25.43		
1001.89   	607.91(R)	  6.19   	  10.17		 40.45   	 -25.43		
863.04   	480.35   	  6.23   	  20.35		 40.35   	 -20.35		
526.43   	197.75   	  6.31   	  15.26		 40.26   	 -20.35		
 81.18   	-93.69   	  6.37   	  20.35		 40.18   	 -15.26		
-330.51   	-235.60   	  6.45   	  15.26		 40.12   	 -20.35		
-585.63   	-176.39   	  6.51   	  20.35		 40.04   	 -20.35		
-651.25   	-14.04   	  6.59   	  15.26		 39.96   	 -25.43		
-589.90   	 86.98   	  6.65   	  15.26		 39.86   	 -20.35		
-496.83   	 30.82   	  6.71   	  10.17		 39.78   	 -25.43		
-431.82   	-141.91   	  6.75   	  10.17		 39.67   	 -25.43		
-391.24   	-304.26   	  6.80   	  15.26		 39.57   	 -20.35		
-335.39   	-348.51   	  6.86   	  15.26		 39.49   	 -25.43		
-242.00   	-258.79   	  6.92   	  20.35		 39.39   	 -20.35		
-129.39   	-105.90   	  7.00   	  35.61		 39.31   	 -25.43		
-36.93   	 17.70   	  7.14   	  40.69		 39.21   	 -20.35		
  7.32   	 61.65   	  7.30   	  45.78		 39.12   	 -15.26		
  7.02   	 37.54   	  7.49   	  55.95		 39.06   	 -15.26		
-13.43   	 -7.93   	  7.71   	  55.95		 39.00   	 -10.17		
-28.38   	-31.74   	  7.93   	  71.21		 38.96   	 -15.26		
-26.55   	-22.89   	  8.22   	 101.73		 38.90   	 -15.26		
-13.12   	  2.75   	  8.63   	 137.33		 38.84   	 -15.26		
  1.53   	 21.97   	  9.18   	 178.03		 38.78   	 -20.35		
  9.77   	 24.41   	  9.89   	 213.63		 38.70   	 -15.26		
 12.21   	 16.48   	 10.74   	 249.24		 38.64   	 -20.35		
 13.43   	 10.38   	 11.74   	 310.27		 38.56   	 -20.35		
 23.19   	 19.84   	 12.98   	 269.58		 38.47   	 -20.35		
 29.30   	 29.60   	 14.06   	 228.89		 38.39   	 -20.35		
 34.48   	 38.15   	 14.97   	 167.85		 38.31   	 -15.26		
 38.45   	 44.56   	 15.65   	 106.82		 38.25   	 -15.26		
 41.81   	 49.44   	 16.07   	 127.16		 38.19   	 -15.26		
 45.17   	 53.41   	 16.58   	 178.03		 38.13   	 -20.35		
 48.22   	 58.29   	 17.29   	 172.94		 38.05   	 -15.26		
 51.27   	 65.00   	 17.99   	 162.77		 37.99   	 -15.26		
 54.02   	 73.55   	 18.64   	 178.03		 37.92   	 -15.26		
 57.37   	 82.40   	 19.35   	 188.20		 37.86   	 -15.26		
 61.34   	 91.25   	 20.10   	 183.11		 37.80   	 -20.35		
 65.92   	 99.49   	 20.83   	 172.94		 37.72   	 -15.26		
 70.80   	108.03   	 21.53   	 183.11		 37.66   	 -10.17		
 75.07   	116.58   	 22.26   	 183.11		 37.62   	 -15.26		
 79.04   	125.12   	 22.99   	 183.11		 37.56   	 -15.26		
 83.01   	133.67   	 23.72   	 162.77		 37.50   	 -15.26		
 87.59   	141.60   	 24.37   	 157.68		 37.44   	 -15.26		
 93.38   	149.54   	 25.00   	 152.59		 37.38   	 -15.26		
 99.79   	158.08   	 25.62   	 142.42		 37.31   	 -10.17		
107.12   	167.85   	 26.19   	 132.25		 37.27   	 -15.26		
115.05   	178.53   	 26.71   	 116.99		 37.21   	 -15.26		
123.90   	189.82   	 27.18   	 111.90		 37.15   	 -10.17		
134.28   	201.11   	 27.63   	  96.64		 37.11   	 -15.26		
145.26   	213.32   	 28.02   	  86.47		 37.05   	 -15.26		
157.47   	226.14   	 28.36   	  81.38		 36.99   	 -20.35		
182.50   	257.87   	 28.69   	  71.21		 36.91   	 -15.26		
195.01   	276.79   	 28.97   	  71.21		 36.85   	 -10.17		
208.13   	297.24   	 29.26   	  61.04		 36.81   	 -15.26		
221.25   	319.21   	 29.50   	  61.04		 36.74   	  -5.09		
234.99   	342.41   	 29.75   	  50.86		 36.72(D)	   0.00		
249.63   	367.13   	 29.95   	  45.78		 36.72   	   5.09		
264.89   	392.15   	 30.13   	  35.61		 36.74   	  20.35		
281.07   	417.79   	 30.27   	  35.61		 36.83   	  35.61		
298.16   	443.42   	 30.42   	  20.35		 36.97   	  71.21		
315.55   	468.75   	 30.50   	  15.26		 37.25   	 122.07		
332.34   	493.47   	 30.56   	   5.09		 37.74   	 178.03		
348.21   	516.97   	 30.58   	   5.09		 38.45   	 228.89		
362.24   	538.64   	 30.60   	   5.09		 39.37   	 264.50		
374.15   	557.56   	 30.62   	  10.17		 40.43   	 269.58		
383.91   	572.51   	 30.66   	  15.26		 41.51   	 254.32		
390.93   	582.58   	 30.72   	  20.35		 42.52   	 218.72		
394.29   	586.24   	 30.80   	  25.43		 43.40   	 188.20		
393.07   	581.05   	 30.91   	  25.43		 44.15   	 152.59		
386.66   	565.19   	 31.01   	  25.43		 44.76   	 127.16		
373.84   	537.11   	 31.11   	  20.35		 45.27   	 116.99		
355.53   	497.13   	 31.19   	  20.35		 45.74   	 116.99		
331.42   	447.39   	 31.27   	  15.26		 46.21   	 122.07		
303.04   	391.54   	 31.33   	  10.17		 46.69   	 142.42		
271.00   	333.25   	 31.37   	  15.26		 47.26   	 157.68		
237.12   	275.88   	 31.43   	   5.09		 47.89   	 208.54		
167.85   	168.46   	 31.45   	   5.09		 48.73   	 208.54		
134.28   	119.63   	 31.47(S)	   0.00		 49.56   	 203.46		
102.54   	 75.68   	 31.47   	   0.00		 50.38   	 193.29		
 72.94   	 36.62   	 31.47   	  -5.09		 51.15   	 183.11		
 45.78   	  2.44   	 31.45   	  -5.09		 51.88   	 178.03		
 21.97   	-27.47   	 31.43   	 -15.26		 52.59   	 178.03		
  0.92   	-54.32   	 31.37   	 -15.26		 53.31   	 172.94		
-16.78   	-78.43   	 31.31   	 -25.43		 54.00   	 172.94		
-31.13   	-98.88   	 31.21   	 -30.52		 54.69   	 167.85		
-43.03   	-115.66   	 31.09   	 -35.61		 55.36   	 172.94		
-53.10   	-128.78   	 30.95   	 -50.86		 56.05   	 178.03		
-61.65   	-139.16   	 30.74   	 -55.95		 56.76   	 172.94		
-68.97   	-147.09   	 30.52   	 -71.21		 57.46   	 172.94		
-75.07   	-153.20   	 30.23   	 -86.47		 58.15   	 162.77		
-79.96   	-158.08   	 29.89   	 -96.64		 58.80   	 162.77		
-83.01   	-161.13   	 29.50   	-116.99		 59.45   	 152.59		
-85.45   	-162.96   	 29.03   	-127.16		 60.06   	 147.51		
-86.98   	-162.96   	 28.52   	-147.51		 60.65   	 142.42		
-88.20   	-161.74   	 27.93   	-162.77		 61.22   	 142.42		
-89.11   	-159.91   	 27.28   	-183.11		 61.79   	 147.51		
-89.42   	-158.39   	 26.55   	-203.46		 62.38   	 147.51		
-88.81   	-157.47   	 25.74   	-228.89		 62.97   	 157.68		
-87.28   	-157.47   	 24.82   	-259.41		 63.60   	 152.59		
-85.75   	-157.47   	 23.78   	-279.75		 64.21   	 147.51		
-84.53   	-157.78   	 22.67   	-279.75		 64.80   	 142.42		
-83.92   	-157.78   	 21.55   	-249.24		 65.37   	 137.33		
-83.92   	-158.08   	 20.55   	-228.89		 65.92   	 116.99		
-83.31   	-158.39   	 19.63   	-239.06		 66.39   	  96.64		
-82.40   	-158.08   	 18.68   	-249.24		 66.77   	  71.21		
-81.18   	-157.47   	 17.68   	-244.15		 67.06   	  35.61		
-80.57   	-157.17   	 16.70   	-233.98		 67.20(S)	  -5.09		
-79.96   	-157.47   	 15.77   	-223.80		 67.18   	 -20.35		
-79.96   	-157.17   	 14.87   	-239.06		 67.10   	 -15.26		
-79.65   	-156.25   	 13.92   	-259.41		 67.04   	 -15.26		
-79.04   	-154.42   	 12.88   	-300.10		 66.98   	 -20.35		
-79.04   	-152.28   	 11.68   	-320.45		 66.90   	 -35.61		
-79.65   	-151.37   	 10.40   	-305.19		 66.75   	 -61.04		
-80.57   	-152.28   	  9.18   	-279.75		 66.51   	 -76.30		
-80.87   	-154.42   	  8.06   	-264.50		 66.21   	 -66.12		
-80.57   	-156.86   	  7.00   	-249.24		 65.94   	 -50.86		
-79.65   	-159.00   	  6.00   	-218.72		 65.74   	 -55.95		
-78.74   	-160.22   	  5.13   	-183.11		 65.51   	 -81.38		
-78.13   	-160.22   	  4.39   	-147.51		 65.19   	-116.99		
-77.82   	-159.61   	  3.80   	-111.90		 64.72   	-157.68		
-77.51   	-158.08   	  3.36   	 -86.47		 64.09   	-167.85		
-77.51   	-155.33   	  3.01   	 -55.95		 63.42   	-172.94		
-77.51   	-152.28   	  2.79   	 -30.52		 62.73   	-157.68		
-77.51   	-149.84   	  2.67   	 -10.17		 62.10   	-152.59		
-77.21   	-148.01   	  2.62(D)	   0.00		 61.49   	-157.68		
-76.90   	-147.71   	  2.62   	  10.17		 60.85   	-157.68		
-76.29   	-148.62   	  2.67   	  10.17		 60.22   	-157.68		
-75.38   	-149.84   	  2.71   	  15.26		 59.59   	-142.42		
-74.77   	-150.45   	  2.77   	  15.26		 59.02   	-137.33		
-74.46   	-149.54   	  2.83   	  15.26		 58.47   	-132.25		
-73.85   	-147.40   	  2.89   	  10.17		 57.94   	-132.25		
-73.24   	-144.35   	  2.93   	   0.00		 57.42   	-122.07		
-72.94   	-141.30   	  2.93   	   0.00		 56.93   	-116.99		
-72.63   	-138.85   	  2.93   	   0.00		 56.46   	-111.90		
-72.63   	-136.72   	  2.93   	  -5.09		 56.01   	-101.73		
-72.94   	-134.89   	  2.91   	  -5.09		 55.61   	-106.82		
-72.94   	-133.97   	  2.89   	  -5.09		 55.18   	-101.73		
-72.94   	-133.06   	  2.87   	  -5.09		 54.77   	-101.73		
-72.63   	-132.45   	  2.85   	  -5.09		 54.36   	 -91.56		
-72.33   	-132.14   	  2.83   	   0.00		 54.00   	 -96.64		
-72.33   	-131.53   	  2.83   	   0.00		 53.61   	 -91.56		
-72.63   	-130.31   	  2.83   	   5.09		 53.24   	-101.73		
-72.94   	-129.09   	  2.85   	   5.09		 52.84   	-101.73		
-73.24   	-128.17   	  2.87   	   5.09		 52.43   	-101.73		
-73.24   	-127.87   	  2.89   	   5.09		 52.02   	 -96.64		
-73.55   	-127.56   	  2.91   	   5.09		 51.64   	 -91.56		
-74.16   	-126.95   	  2.93   	   5.09		 51.27   	 -91.56		
-75.07   	-125.73   	  2.95   	   5.09		 50.91   	 -81.38		
-75.68   	-123.90   	  2.97   	   0.00		 50.58   	 -81.38		
-75.68   	-121.46   	  2.97   	   0.00		 50.25   	 -86.47		
-74.77   	-119.32   	  2.97   	   0.00		 49.91   	 -76.30		
-74.16   	-118.10   	  2.97   	   0.00		 49.60   	 -76.30		
-74.16   	-117.19   	  2.97   	   5.09		 49.30   	 -71.21		
-74.77   	-116.88   	  2.99   	   5.09		 49.01   	 -66.12		
-75.68   	-116.88   	  3.01   	  10.17		 48.75   	 -66.12		
-76.60   	-117.49   	  3.05   	  10.17		 48.48   	 -66.12		
-77.51   	-119.02   	  3.09   	  15.26		 48.22   	 -66.12		
-77.82   	-120.24   	  3.15   	  10.17		 47.96   	 -61.04		
-76.90   	-120.24   	  3.19   	  15.26		 47.71   	 -66.12		
-74.46   	-119.02   	  3.26   	   5.09		 47.45   	 -66.12		
-69.58   	-117.19   	  3.28   	   5.09		 47.18   	 -61.04		
-62.87   	-116.58   	  3.30   	  -5.09		 46.94   	 -55.95		
-53.71   	-117.19   	  3.28   	 -20.35		 46.71   	 -61.04		
-41.81   	-118.10   	  3.19   	 -20.35		 46.47   	 -50.86		
-28.08   	-114.75   	  3.11   	 -15.26		 46.27   	 -55.95		
-14.04   	-102.23   	  3.05   	  -5.09		 46.04   	 -50.86		
 -0.92   	-77.51   	  3.03   	   0.00		 45.84   	 -50.86		
 11.60   	-41.50   	  3.03   	  10.17		 45.64   	 -45.78		
 25.94   	  0.00   	  3.07   	  10.17		 45.45   	 -45.78		
 43.64   	 36.32   	  3.11   	  25.43		 45.27   	 -50.86		
 62.56   	 58.59   	  3.21   	  25.43		 45.07   	 -45.78		
 76.90   	 63.48   	  3.32   	  20.35		 44.88   	 -45.78		
 81.18   	 56.15   	  3.40   	  25.43		 44.70   	 -40.69		
 73.24   	 43.33   	  3.50   	  20.35		 44.54   	 -40.69		
 55.85   	 29.60   	  3.58   	  20.35		 44.37   	 -40.69		
 33.87   	 13.43   	  3.66   	  10.17		 44.21   	 -40.69		
 11.90   	 -8.85   	  3.70   	   0.00		 44.05   	 -35.61		
 -7.63   	-40.28   	  3.70   	   0.00		 43.91   	 -35.61		
-25.02   	-78.13   	  3.70   	   0.00		 43.76   	 -40.69		
-40.28   	-115.05   	  3.70   	  -5.09		 43.60   	 -35.61		
-54.32   	-143.74   	  3.68   	 -10.17		 43.46   	 -35.61		
-67.75   	-159.91   	  3.64   	  -5.09		 43.32   	 -40.69		
-79.96   	-165.10   	  3.62   	 -10.17		 43.15   	 -35.61		
-90.03   	-164.18   	  3.58   	   0.00		 43.01   	 -35.61		
-96.44   	-163.27   	  3.58   	   0.00		 42.87   	 -40.69		
-98.27   	-165.10   	  3.58   	   5.09		 42.71   	 -35.61		
-97.05   	-168.15   	  3.60   	   5.09		 42.56   	 -35.61		
-95.21   	-169.98   	  3.62   	  15.26		 42.42   	 -35.61		
-94.60   	-168.76   	  3.68   	  10.17		 42.28   	 -30.52		
-95.21   	-165.41   	  3.72   	  15.26		 42.16   	 -25.43		
-96.13   	-161.74   	  3.78   	  20.35		 42.05   	 -30.52		
-95.83   	-159.00   	  3.87   	  20.35		 41.93   	 -25.43		
-93.99   	-156.86   	  3.95   	  15.26		 41.83   	 -30.52		
-92.16   	-154.11   	  4.01   	  20.35		 41.71   	 -25.43		
-90.64   	-150.45   	  4.09   	  15.26		 41.61   	 -30.52		
-90.33   	-146.48   	  4.15   	  25.43		 41.49   	 -30.52		
-90.94   	-142.21   	  4.25   	  20.35		 41.36   	 -30.52		
-93.38   	-135.19   	  4.33   	  20.35		 41.24   	 -30.52		
-100.10   	-120.24   	  4.42   	  15.26		 41.12   	 -25.43		
-112.00   	-94.60   	  4.48   	  20.35		 41.02   	 -25.43		
-119.63   	-60.73   	  4.56   	  15.26		 40.92   	 -25.43		
-97.35   	-25.63   	  4.62   	  10.17		 40.81   	 -20.35		
-11.29   	 12.21   	  4.66   	  10.17		 40.73   	 -25.43		
163.88   	 68.97   	  4.70   	  10.17		 40.63   	 -25.43		
422.67   	173.65   	  4.74   	  10.17		 40.53   	 -25.43		
719.60   	333.56   	  4.78   	  10.17		 40.43   	 -25.43		
972.60   	495.00(R)	  4.82(E)	  15.26		 40.33   	 -25.43		
970.15   	449.22   	  4.88   	  15.26		 40.22   	 -25.43		
639.34   	184.02   	  4.94   	  15.26		 40.12   	 -20.35		
175.78   	-100.10   	  5.01   	  15.26		 40.04   	 -25.43		
-271.91   	-245.36   	  5.07   	  15.26		 39.94   	 -20.35		
-565.80   	-189.82   	  5.13   	  15.26		 39.86   	 -25.43		
-660.71   	-17.70   	  5.19   	  15.26		 39.76   	 -25.43		
-614.62   	106.81   	  5.25   	  10.17		 39.65   	 -20.35		
-528.87   	 73.85   	  5.29   	  10.17		 39.57   	 -20.35		
-471.19   	-94.30   	  5.33   	  15.26		 39.49   	 -25.43		
-441.89   	-278.93   	  5.39   	  15.26		 39.39   	 -20.35		
-398.56   	-362.85   	  5.45   	  20.35		 39.31   	 -20.35		
-310.67   	-307.92   	  5.53   	  30.52		 39.23   	 -20.35		
-190.12   	-165.10   	  5.66   	  30.52		 39.15   	 -20.35		
-79.96   	-22.58   	  5.78   	  25.43		 39.06   	 -20.35		
-15.56   	 55.24   	  5.88   	  20.35		 38.98   	 -15.26		
 -3.36   	 58.59   	  5.96   	  20.35		 38.92   	 -20.35		
-21.36   	 21.97   	  6.04   	  25.43		 38.84   	 -20.35		
-41.50   	-10.07   	  6.14   	  35.61		 38.76   	 -20.35		
-45.17   	-13.12   	  6.29   	  45.78		 38.68   	 -20.35		
-32.65   	  8.24   	  6.47   	  61.04		 38.60   	 -20.35		
-15.56   	 32.96   	  6.71   	  86.47		 38.51   	 -20.35		
 -3.36   	 45.47   	  7.06   	 111.90		 38.43   	 -15.26		
  0.92   	 45.47   	  7.51   	 167.85		 38.37   	 -15.26		
  1.22   	 43.03   	  8.18   	 233.98		 38.31   	 -20.35		
  2.14   	 45.17   	  9.11   	 325.53		 38.23   	 -20.35		
  9.46   	 61.34   	 10.42   	 315.36		 38.15   	 -15.26		
 14.04   	 69.27   	 11.68   	 305.19		 38.09   	 -15.26		
 18.92   	 75.99   	 12.90   	 284.84		 38.03   	 -20.35		
 24.41   	 82.40   	 14.04   	 269.58		 37.94   	 -20.35		
 29.91   	 90.03   	 15.12   	 244.15		 37.86   	 -15.26		
 35.40   	 98.57   	 16.09   	 218.72		 37.80   	 -20.35		
 40.28   	107.73   	 16.97   	 193.29		 37.72   	 -20.35		
 44.86   	116.58   	 17.74   	 147.51		 37.64   	 -15.26		
 49.13   	123.90   	 18.33   	 122.07		 37.58   	 -15.26		
 53.10   	130.62   	 18.82   	 157.68		 37.52   	 -15.26		
 57.37   	136.72   	 19.45   	 167.85		 37.46   	 -15.26		
 61.95   	143.43   	 20.12   	 127.16		 37.40   	 -15.26		
 67.44   	149.84   	 20.63   	 101.73		 37.33   	 -15.26		
 73.55   	156.25   	 21.04   	 101.73		 37.27   	 -15.26		
 80.57   	162.96   	 21.44   	  91.56		 37.21   	 -15.26		
 88.20   	169.98   	 21.81   	  81.38		 37.15   	 -15.26		
 97.05   	178.22   	 22.14   	  86.47		 37.09   	 -20.35		
106.51   	187.68   	 22.48   	  96.64		 37.01   	 -15.26		
115.97   	197.75   	 22.87   	  96.64		 36.95   	 -20.35		
124.51   	208.13   	 23.26   	  96.64		 36.87   	 -15.26		
133.06   	218.51   	 23.64   	 106.82		 36.81   	 -15.26		
142.52   	228.88   	 24.07   	 106.82		 36.74   	 -15.26		
152.89   	239.26   	 24.50   	 106.82		 36.68   	 -15.26		
164.79   	250.24   	 24.92   	 101.73		 36.62   	 -15.26		
177.92   	262.45   	 25.33   	  96.64		 36.56   	 -15.26		
206.30   	294.19   	 25.72   	  81.38		 36.50   	 -10.17		
221.56   	313.42   	 26.04   	  71.21		 36.46   	 -10.17		
237.73   	334.17   	 26.33   	  50.86		 36.42   	 -10.17		
254.82   	354.92   	 26.53   	  35.61		 36.38   	 -10.17		
272.83   	375.67   	 26.67   	  30.52		 36.34(D)	   0.00		
291.44   	397.03   	 26.80   	  15.26		 36.34   	   0.00		
310.36   	419.01   	 26.86   	  15.26		 36.34   	  10.17		
329.28   	441.59   	 26.92   	   5.09		 36.38   	  25.43		
348.21   	463.87   	 26.94   	   5.09		 36.48   	  50.86		
366.21   	485.53   	 26.96   	   5.09		 36.68   	  91.56		
382.69   	505.68   	 26.98   	   0.00		 37.05   	 137.33		
397.64   	524.60   	 26.98   	   5.09		 37.60   	 183.11		
411.38   	541.08   	 27.00   	  10.17		 38.33   	 228.89		
423.28   	554.20   	 27.04   	  10.17		 39.25   	 249.24		
432.43   	562.13   	 27.08   	  10.17		 40.24   	 254.32		
437.32   	562.44   	 27.12   	  10.17		 41.26   	 228.89		
436.40   	553.59   	 27.16   	  15.26		 42.18   	 203.46		
429.08   	534.06   	 27.22   	  15.26		 42.99   	 167.85		
415.04   	503.54   	 27.28   	  20.35		 43.66   	 137.33		
394.90   	462.95   	 27.37   	  15.26		 44.21   	 116.99		
368.65   	414.73   	 27.43   	  15.26		 44.68   	 111.90		
337.52   	361.33   	 27.49   	  15.26		 45.13   	 111.90		
302.12   	305.79   	 27.55   	  10.17		 45.57   	 122.07		
264.59   	249.63   	 27.59   	  10.17		 46.06   	 137.33		
225.83   	195.01   	 27.63   	  10.17		 46.61   	 188.20		
151.37   	 93.99   	 27.67(S)	   0.00		 47.37   	 193.29		
116.88   	 49.44   	 27.67   	   0.00		 48.14   	 193.29		
 84.23   	  9.77   	 27.67   	  -5.09		 48.91   	 183.11		
 53.41   	-25.63   	 27.65   	 -10.17		 49.64   	 178.03		
 25.63   	-56.46   	 27.61   	 -15.26		 50.36   	 167.85		
  0.61   	-83.31   	 27.55   	 -15.26		 51.03   	 162.77		
-20.45   	-105.59   	 27.49   	 -20.35		 51.68   	 157.68		
-37.54   	-124.21   	 27.41   	 -25.43		 52.31   	 152.59		
-50.66   	-138.85   	 27.30   	 -35.61		 52.92   	 152.59		
-61.04   	-150.15   	 27.16   	 -45.78		 53.53   	 147.51		
-69.27   	-158.69   	 26.98   	 -61.04		 54.12   	 147.51		
-76.90   	-165.10   	 26.73   	 -76.30		 54.71   	 147.51		
-83.92   	-169.68   	 26.43   	 -91.56		 55.30   	 147.51		
-90.03   	-173.65   	 26.06   	-106.82		 55.89   	 147.51		
-94.91   	-177.92   	 25.64   	-122.07		 56.48   	 147.51		
-97.96   	-182.50   	 25.15   	-142.42		 57.07   	 142.42		
-98.88   	-187.07   	 24.58   	-162.77		 57.64   	 137.33		
-98.88   	-189.51   	 23.93   	-172.94		 58.19   	 132.25		
-98.88   	-189.51   	 23.23   	-198.37		 58.72   	 122.07		
-99.79   	-187.99   	 22.44   	-208.54		 59.21   	 122.07		
-101.01   	-186.16   	 21.61   	-228.89		 59.69   	 116.99		
-101.93   	-185.24   	 20.69   	-233.98		 60.16   	 116.99		
-101.93   	-185.55   	 19.76   	-223.80		 60.63   	 116.99		
-101.01   	-186.16   	 18.86   	-213.63		 61.10   	 122.07		
-99.79   	-186.16   	 18.01   	-208.54		 61.59   	 122.07		
-99.18   	-184.33   	 17.17   	-218.72		 62.08   	 122.07		
-99.18   	-180.66   	 16.30   	-228.89		 62.56   	 116.99		
-99.49   	-175.78   	 15.38   	-249.24		 63.03   	 101.73		
-100.10   	-170.29   	 14.38   	-269.58		 63.44   	  86.47		
-100.71   	-165.41   	 13.31   	-274.67		 63.78   	  61.04		
-101.62   	-161.74   	 12.21   	-274.67		 64.03   	  45.78		
-101.93   	-159.30   	 11.11   	-279.75		 64.21   	  30.52		
-101.32   	-157.47   	  9.99   	-269.58		 64.33   	  10.17		
-99.79   	-155.03   	  8.91   	-249.24		 64.37(S)	   0.00		
-97.96   	-151.37   	  7.91   	-228.89		 64.37   	 -25.43		
-96.13   	-147.40   	  7.00   	-198.37		 64.27   	 -35.61		
-94.91   	-144.04   	  6.21   	-172.94		 64.13   	 -55.95		
-94.60   	-142.21   	  5.51   	-152.59		 63.91   	 -71.21		
-93.99   	-140.99   	  4.90   	-122.07		 63.62   	 -86.47		
-92.77   	-140.38   	  4.42   	-106.82		 63.28   	-111.90		
-90.94   	-139.77   	  3.99   	 -96.64		 62.83   	-127.16		
-89.11   	-139.47   	  3.60   	 -81.38		 62.32   	-122.07		
-88.20   	-139.16   	  3.28   	 -81.38		 61.83   	-116.99		
-87.89   	-138.85   	  2.95   	 -76.30		 61.36   	-101.73		
-88.20   	-138.55   	  2.64   	 -66.12		 60.96   	-101.73		
-88.20   	-137.33   	  2.38   	 -66.12		 60.55   	-111.90		
-88.20   	-135.80   	  2.12   	 -61.04		 60.10   	-127.16		
-88.20   	-134.58   	  1.87   	 -61.04		 59.59   	-137.33		
-88.50   	-133.97   	  1.63   	 -45.78		 59.04   	-137.33		
-89.42   	-133.97   	  1.44   	 -45.78		 58.49   	-132.25		
-91.25   	-134.58   	  1.26   	 -30.52		 57.97   	-127.16		
-92.77   	-135.80   	  1.14   	 -25.43		 57.46   	-127.16		
-93.69   	-137.63   	  1.04   	 -15.26		 56.95   	-122.07		
-93.99   	-139.77   	  0.98   	  -5.09		 56.46   	-122.07		
-93.69   	-141.60   	  0.96(D)	   0.00		 55.97   	-116.99		
-93.38   	-142.52   	  0.96   	  10.17		 55.50   	-101.73		
-93.08   	-142.21   	  1.00   	  20.35		 55.10   	 -96.64		
-92.47   	-140.69   	  1.08   	  30.52		 54.71   	 -96.64		
-91.86   	-139.47   	  1.20   	  35.61		 54.32   	-101.73		
-91.86   	-139.16   	  1.34   	  40.69		 53.92   	-101.73		
-91.55   	-140.08   	  1.51   	  35.61		 53.51   	-101.73		
-91.55   	-141.91   	  1.65   	  35.61		 53.10   	-101.73		
-90.94   	-144.04   	  1.79   	  30.52		 52.70   	 -96.64		
-89.72   	-146.18   	  1.91   	  25.43		 52.31   	 -96.64		
-88.20   	-148.01   	  2.01   	  15.26		 51.92   	 -91.56		
-86.98   	-148.93   	  2.08   	   5.09		 51.56   	 -96.64		
-86.36   	-148.62   	  2.10   	  -5.09		 51.17   	 -91.56		
-86.36   	-147.09   	  2.08   	 -10.17		 50.80   	 -86.47		
-86.67   	-145.26   	  2.03   	 -15.26		 50.46   	 -86.47		
-86.98   	-143.74   	  1.97   	 -20.35		 50.11   	 -86.47		
-86.67   	-142.52   	  1.89   	 -20.35		 49.77   	 -81.38		
-86.06   	-141.60   	  1.81   	 -15.26		 49.44   	 -76.30		
-84.84   	-140.69   	  1.75   	 -10.17		 49.14   	 -76.30		
-83.92   	-139.47   	  1.71   	   0.00		 48.83   	 -76.30		
-83.31   	-138.85   	  1.71   	   5.09		 48.52   	 -76.30		
