SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
132.14   	126.34   	 27.10   	 -61.04		 53.06   	 106.82		
127.56   	 92.77   	 26.86   	 -45.78		 53.49   	 106.82		
124.51   	 64.70   	 26.67   	   0.00		 53.92   	 137.33		
111.39   	 17.09   	 26.67   	  40.69		 54.47   	 157.68		
109.25   	  2.14   	 26.84   	  96.64		 55.10   	 162.77		
103.76   	-12.82   	 27.22   	 122.07		 55.75   	 152.59		
 98.27   	-26.55   	 27.71   	 127.16		 56.36   	 147.51		
 99.49   	-33.87   	 28.22   	 101.73		 56.95   	 157.68		
 96.74   	-40.59   	 28.63   	  61.04		 57.58   	 167.85		
 96.13   	-45.78   	 28.87(S)	 -15.26		 58.25   	 183.11		
 97.96   	-50.35   	 28.81   	 -61.04		 58.98   	 167.85		
 94.91   	-54.63   	 28.57   	-101.73		 59.65   	 147.51		
 93.99   	-56.76   	 28.16   	-137.33		 60.24   	 147.51		
 92.47   	-61.04   	 27.61   	-137.33		 60.83   	 167.85		
 94.91   	-57.98   	 27.06   	-142.42		 61.51   	 147.51		
 95.52   	-56.15   	 26.49   	-127.16		 62.10   	  86.47		
 93.99   	-60.12   	 25.98   	-111.90		 62.44   	 111.90		
 98.27   	-57.68   	 25.53   	 -96.64		 62.89   	 208.54		
 97.05   	-59.51   	 25.15   	 -96.64		 63.72   	 137.33		
 96.74   	-62.56   	 24.76   	 -91.56		 64.27   	 -86.47		
 99.49   	-61.65   	 24.39   	-101.73		 63.93   	 -71.21		
 97.66   	-62.56   	 23.99   	-116.99		 63.64   	 244.15		
 96.44   	-66.22   	 23.52   	-147.51		 64.62   	 289.93		
 97.05   	-69.27   	 22.93   	-178.03		 65.78   	 -66.12		
 95.52   	-72.94   	 22.22   	-208.54		 65.51   	-137.33		
 96.44   	-76.90   	 21.38   	-203.46		 64.96   	 162.77		
 98.27   	-77.82   	 20.57   	-183.11		 65.62   	 178.03		
 98.27   	-80.26   	 19.84   	-198.37		 66.33   	 -96.64		
 99.79   	-81.79   	 19.04   	-218.72		 65.94   	 -91.56		
101.93   	-80.57   	 18.17   	-244.15		 65.57   	 132.25		
 98.88   	-85.14   	 17.19   	-264.50		 66.10   	 116.99		
104.37   	-81.48   	 16.13   	-264.50		 66.57(S)	 -86.47		
103.15   	-83.92   	 15.08   	-249.24		 66.23   	-137.33		
 99.79   	-90.33   	 14.08   	-218.72		 65.68   	 -15.26		
105.59   	-86.06   	 13.20   	-183.11		 65.62   	  20.35		
 97.96   	-93.08   	 12.47   	-152.59		 65.70   	 -25.43		
 97.96   	-92.47   	 11.86   	-122.07		 65.59   	 -86.47		
103.45   	-82.70   	 11.37   	-106.82		 65.25   	-152.59		
 95.52   	-85.45   	 10.95   	-106.82		 64.64   	-137.33		
 97.96   	-81.18   	 10.52   	-106.82		 64.09   	 -66.12		
 98.27   	-79.65   	 10.09   	-127.16		 63.82   	 -55.95		
 94.30   	-82.40   	  9.58   	-147.51		 63.60   	-122.07		
 96.44   	-82.70   	  8.99   	-167.85		 63.11   	-198.37		
100.40   	-78.13   	  8.32   	-183.11		 62.32   	-178.03		
101.32   	-79.35   	  7.59   	-188.20		 61.61   	 -91.56		
106.51   	-78.74   	  6.84   	-178.03		 61.24   	 -76.30		
114.75   	-82.40   	  6.12   	-162.77		 60.94   	-142.42		
120.85   	-99.49   	  5.47   	-137.33		 60.37   	-178.03		
126.04   	-109.86   	  4.92   	-122.07		 59.65   	-157.68		
132.75   	-118.10   	  4.44   	 -91.56		 59.02   	-137.33		
144.35   	-116.58   	  4.07   	 -61.04		 58.47   	-127.16		
156.25   	-97.66   	  3.83   	 -45.78		 57.97   	-116.99		
162.66   	-81.79   	  3.64   	 -45.78		 57.50   	-116.99		
172.73   	-60.73   	  3.46   	 -55.95		 57.03   	-101.73		
181.58   	-36.32   	  3.23   	 -66.12		 56.62   	-111.90		
186.46   	 -6.41   	  2.97   	 -55.95		 56.17   	-111.90		
197.14   	 27.77   	  2.75   	 -45.78		 55.73   	 -86.47		
211.49   	 56.15   	  2.56   	 -55.95		 55.38   	 -55.95		
216.67   	 67.14   	  2.34   	 -66.12		 55.16   	 -55.95		
216.98   	 57.68   	  2.08   	 -55.95		 54.93   	 -66.12		
211.79   	 36.01   	  1.85   	 -30.52		 54.67   	 -55.95		
196.84   	  5.19   	  1.73   	 -15.26		 54.45   	 -55.95		
174.56   	-14.95   	  1.67(D)	   5.09		 54.22   	 -71.21		
151.37   	-37.23   	  1.69   	   5.09		 53.94   	 -86.47		
144.04   	-48.83   	  1.71   	  15.26		 53.59   	 -91.56		
144.96   	-50.35   	  1.77   	  25.43		 53.22   	 -81.38		
134.89   	-57.98   	  1.87   	  40.69		 52.90   	 -76.30		
130.92   	-75.38   	  2.03   	  50.86		 52.59   	 -71.21		
116.58   	-93.69   	  2.24   	  61.04		 52.31   	 -61.04		
 93.38   	-114.75   	  2.48   	  61.04		 52.06   	 -66.12		
 80.57   	-131.84   	  2.73   	  55.95		 51.80   	 -66.12		
 71.11   	-135.50   	  2.95   	  40.69		 51.54   	 -76.30		
 66.83   	-126.04   	  3.11   	  35.61		 51.23   	 -76.30		
 65.00   	-127.56   	  3.26   	  15.26		 50.93   	 -66.12		
 66.83   	-131.53   	  3.32   	   0.00		 50.66   	 -66.12		
 69.58   	-126.34   	  3.32   	 -20.35		 50.40   	 -71.21		
 65.31   	-131.84   	  3.23   	 -20.35		 50.11   	 -71.21		
 64.39   	-131.23   	  3.15   	 -10.17		 49.83   	 -66.12		
 64.70   	-125.43   	  3.11   	  -5.09		 49.56   	 -55.95		
 64.09   	-128.17   	  3.09   	  -5.09		 49.34   	 -61.04		
 69.89   	-132.75   	  3.07   	   5.09		 49.09   	 -61.04		
 88.50   	-163.88   	  3.09(E)	  20.35		 48.85   	 -61.04		
139.47   	-228.58   	  3.17   	  35.61		 48.61   	 -55.95		
210.88   	-285.95   	  3.32   	  40.69		 48.38   	 -61.04		
293.88   	-295.41   	  3.48   	  40.69		 48.14   	 -55.95		
382.08   	-208.74   	  3.64   	  35.61		 47.91   	 -55.95		
421.14   	 65.92   	  3.78   	  30.52		 47.69   	 -55.95		
369.26   	478.21   	  3.91   	  20.35		 47.47   	 -45.78		
171.20   	943.91   	  3.99   	  10.17		 47.28   	 -45.78		
-162.96   	1388.86   	  4.03   	  20.35		 47.10   	 -55.95		
-778.81   	1391.30(R)	  4.11   	  25.43		 46.88   	 -50.86		
-815.12   	892.03   	  4.21   	  30.52		 46.67   	 -45.78		
-646.67   	438.54   	  4.33   	  40.69		 46.49   	 -45.78		
-427.25   	 47.91   	  4.50   	  50.86		 46.31   	 -40.69		
-283.81   	-130.00   	  4.70   	  50.86		 46.14   	 -40.69		
-243.84   	-28.99   	  4.90   	  40.69		 45.98   	 -40.69		
-285.64   	-92.47   	  5.07   	  35.61		 45.82   	 -40.69		
-308.84   	-183.11   	  5.21   	  20.35		 45.66   	 -40.69		
-316.16   	-248.41   	  5.29   	   5.09		 45.49   	 -35.61		
-302.12   	-337.83   	  5.31   	  -5.09		 45.35   	 -40.69		
-291.44   	-393.98   	  5.29   	 -15.26		 45.19   	 -35.61		
-303.65   	-448.61   	  5.23   	 -15.26		 45.05   	 -35.61		
-310.36   	-484.01   	  5.17   	   0.00		 44.90   	 -35.61		
-295.41   	-532.23   	  5.17   	  15.26		 44.76   	 -30.52		
-273.74   	-512.08   	  5.23   	  40.69		 44.64   	 -35.61		
-241.70   	-437.62   	  5.39   	  50.86		 44.50   	 -30.52		
-189.21   	-346.07   	  5.60   	  61.04		 44.37   	 -35.61		
-127.56   	-238.34   	  5.84   	  50.86		 44.23   	 -30.52		
-58.59   	-144.65   	  6.04   	  30.52		 44.11   	 -30.52		
  0.61   	-61.95   	  6.16   	  15.26		 43.99   	 -30.52		
 35.40   	-16.17   	  6.23   	  10.17		 43.87   	 -35.61		
 46.69   	 -0.61   	  6.27   	  15.26		 43.72   	 -35.61		
 40.28   	  0.61   	  6.33   	  35.61		 43.58   	 -25.43		
 32.65   	  1.22   	  6.47   	  76.30		 43.48   	 -30.52		
 39.06   	 17.09   	  6.78   	 178.03		 43.36   	 -35.61		
 48.52   	 35.10   	  7.49   	 193.29		 43.21   	 -25.43		
 55.24   	 47.00   	  8.26   	 178.03		 43.11   	 -30.52		
 56.76   	 53.71   	  8.97   	 152.59		 42.99   	 -30.52		
 56.15   	 59.51   	  9.58   	 142.42		 42.87   	 -25.43		
 63.78   	 68.36   	 10.15   	 167.85		 42.77   	 -20.35		
 64.09   	 73.85   	 10.82   	 259.41		 42.69   	 -20.35		
 63.17   	 80.57   	 11.86   	 361.14		 42.60   	 -15.26		
 62.87   	 86.06   	 13.31   	 361.14		 42.54   	 -20.35		
 64.70   	 96.74   	 14.75   	 315.36		 42.46   	 -30.52		
 71.72   	111.08   	 16.01   	 279.75		 42.34   	 -20.35		
 69.89   	119.02   	 17.13   	 198.37		 42.26   	 -15.26		
 72.02   	129.39   	 17.92   	 106.82		 42.20   	 -20.35		
 72.33   	136.72   	 18.35   	  71.21		 42.12   	 -20.35		
 67.75   	144.96   	 18.64   	 122.07		 42.03   	 -10.17		
 71.72   	159.61   	 19.13   	 172.94		 41.99   	 -20.35		
 74.46   	172.42   	 19.82   	 178.03		 41.91   	 -25.43		
 73.24   	185.24   	 20.53   	 188.20		 41.81   	 -30.52		
 78.43   	199.89   	 21.28   	 193.29		 41.69   	 -25.43		
 77.82   	211.79   	 22.05   	 193.29		 41.59   	 -20.35		
 79.65   	227.97   	 22.83   	 193.29		 41.51   	 -25.43		
 77.82   	238.65   	 23.60   	 183.11		 41.40   	 -25.43		
 79.65   	256.35   	 24.33   	 162.77		 41.30   	 -20.35		
 80.87   	275.88   	 24.98   	 132.25		 41.22   	 -20.35		
 81.18   	295.10   	 25.51   	 101.73		 41.14   	 -20.35		
 86.36   	322.57   	 25.92   	  91.56		 41.06   	 -10.17		
 83.92   	369.87   	 26.29   	  86.47		 41.02   	 -10.17		
 85.75   	398.56   	 26.63   	  86.47		 40.98   	  -5.09		
 86.36   	429.69   	 26.98   	  91.56		 40.96   	  -5.09		
 90.03   	461.12   	 27.34   	  91.56		 40.94(D)	   0.00		
 95.83   	493.47   	 27.71   	  91.56		 40.94   	  10.17		
 99.79   	524.29   	 28.08   	  81.38		 40.98   	  25.43		
101.01   	547.79   	 28.40   	  66.12		 41.08   	  50.86		
104.68   	569.46   	 28.67   	  61.04		 41.28   	  91.56		
106.81   	586.85   	 28.91   	  55.95		 41.65   	 157.68		
112.61   	599.67   	 29.14   	  40.69		 42.28   	 228.89		
122.68   	604.86   	 29.30   	  30.52		 43.19   	 300.10		
129.09   	600.89   	 29.42   	  25.43		 44.39   	 335.71		
136.11   	585.33   	 29.52   	  20.35		 45.74   	 340.79		
140.69   	558.78   	 29.60   	  15.26		 47.10   	 310.27		
142.21   	524.29   	 29.66   	  15.26		 48.34   	 279.75		
142.52   	479.43   	 29.73   	   5.09		 49.46   	 218.72		
141.60   	430.91   	 29.75   	  -5.09		 50.34   	 167.85		
141.30   	379.33   	 29.73   	 -15.26		 51.01   	 137.33		
133.67   	321.35   	 29.66   	 -35.61		 51.56   	 132.25		
131.84   	274.35   	 29.52   	 -40.69		 52.09   	 132.25		
129.09   	227.97   	 29.36   	 -40.69		 52.61   	 137.33		
121.77   	182.50   	 29.20   	 -35.61		 53.16   	 132.25		
119.02   	149.23   	 29.05   	 -30.52		 53.69   	 127.16		
113.22   	112.61   	 28.93   	 -20.35		 54.20   	 132.25		
106.51   	 83.01   	 28.85   	  10.17		 54.73   	 147.51		
101.32   	 43.03   	 28.89   	  30.52		 55.32   	 157.68		
101.93   	 32.35   	 29.01   	  45.78		 55.95   	 162.77		
102.23   	 21.36   	 29.20   	  40.69		 56.60   	 157.68		
 95.52   	  5.80   	 29.36   	  30.52		 57.23   	 157.68		
 91.55   	 -5.49   	 29.48   	  10.17		 57.86   	 162.77		
 89.42   	-16.17   	 29.52   	 -20.35		 58.51   	 172.94		
 83.92   	-26.55   	 29.44   	 -50.86		 59.21   	 183.11		
 85.14   	-29.60   	 29.24   	 -81.38		 59.94   	 167.85		
 89.42   	-30.21   	 28.91   	 -96.64		 60.61   	 152.59		
 87.89   	-32.65   	 28.52   	-111.90		 61.22   	 157.68		
 88.50   	-32.35   	 28.08   	-111.90		 61.85   	 178.03		
 90.64   	-30.52   	 27.63   	-116.99		 62.56   	 157.68		
 89.42   	-33.26   	 27.16   	-106.82		 63.19   	  71.21		
 85.45   	-38.76   	 26.73   	-101.73		 63.48   	  81.38		
 85.75   	-42.72   	 26.33   	-101.73		 63.80   	 213.63		
 86.06   	-50.35   	 25.92   	-106.82		 64.66   	 203.46		
 88.20   	-52.80   	 25.49   	-106.82		 65.47   	 -45.78		
 88.50   	-54.32   	 25.07   	-122.07		 65.29   	-137.33		
 90.94   	-54.32   	 24.58   	-137.33		 64.74   	 137.33		
 92.77   	-50.96   	 24.03   	-157.68		 65.29   	 295.01		
 86.98   	-55.54   	 23.40   	-188.20		 66.47   	  45.78		
 87.89   	-54.63   	 22.64   	-218.72		 66.65   	 -91.56		
 90.94   	-52.19   	 21.77   	-218.72		 66.29   	 111.90		
 87.59   	-57.07   	 20.90   	-193.29		 66.73   	 142.42		
 93.38   	-52.49   	 20.12   	-213.63		 67.30   	 -15.26		
 92.47   	-53.10   	 19.27   	  N/A		 67.24   	  N/A		
