SAMPLE NUMBER:   30
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-1049.50   	 23.19   	 16.38   	 218.72		 55.75   	 -76.30		
-1050.42   	 18.62   	 17.25   	 233.98		 55.44   	 -76.30		
-1050.72   	 19.23   	 18.19   	 218.72		 55.14   	 -71.21		
-1048.89   	 18.01   	 19.06   	 198.37		 54.85   	 -66.12		
-1051.03   	 13.12   	 19.86   	 162.77		 54.59   	 -61.04		
-1048.89   	 10.68   	 20.51   	 137.33		 54.34   	 -55.95		
-1042.79   	  7.32   	 21.06   	 116.99		 54.12   	 -50.86		
-1040.65   	  7.63   	 21.53   	  91.56		 53.92   	 -50.86		
-1039.12   	  9.16   	 21.89   	  71.21		 53.71   	 -45.78		
-1028.75   	 10.99   	 22.18   	  61.04		 53.53   	 -50.86		
-1020.51   	  8.24   	 22.42   	  45.78		 53.33   	 -45.78		
-1019.59   	 11.29   	 22.60   	  35.61		 53.14   	 -50.86		
-1010.13   	 16.78   	 22.75   	  25.43		 52.94   	 -45.78		
-1000.98   	 20.75   	 22.85   	  10.17		 52.76   	 -55.95		
-997.92   	 25.94   	 22.89   	  -5.09		 52.53   	 -50.86		
-986.94   	 30.52   	 22.87   	 -15.26		 52.33   	 -45.78		
-971.07   	 34.18   	 22.81   	 -30.52		 52.15   	 -50.86		
-956.42   	 42.72   	 22.69   	 -40.69		 51.94   	 -50.86		
-936.58   	 62.26   	 22.52   	 -50.86		 51.74   	 -45.78		
-909.73   	 78.43   	 22.32   	 -61.04		 51.56   	 -45.78		
-887.76   	 99.49   	 22.08   	 -76.30		 51.37   	 -40.69		
-870.36   	135.19   	 21.77   	 -86.47		 51.21   	 -35.61		
-850.22   	168.46   	 21.42   	 -91.56		 51.07   	 -35.61		
-833.13   	207.82   	 21.06   	-106.82		 50.93   	 -25.43		
-822.75   	253.30   	 20.63   	-116.99		 50.82   	 -25.43		
-815.73   	286.87   	 20.16   	-116.99		 50.72   	 -25.43		
-819.40   	308.84   	 19.69   	-127.16		 50.62   	 -25.43		
-828.55   	338.75   	 19.19   	-132.25		 50.52   	 -25.43		
-838.01   	364.38   	 18.66   	-137.33		 50.42   	 -25.43		
-851.75   	385.74   	 18.11   	-142.42		 50.32   	 -30.52		
-860.60   	394.59   	 17.54   	-147.51		 50.19   	 -30.52		
-876.46   	397.34   	 16.95   	-147.51		 50.07   	 -35.61		
-894.47   	396.12   	 16.36   	-152.59		 49.93   	 -35.61		
-904.54   	393.68   	 15.75   	-157.68		 49.79   	 -35.61		
-915.83   	393.07   	 15.12   	-152.59		 49.64   	 -35.61		
-924.99   	389.40   	 14.51   	-152.59		 49.50   	 -30.52		
-932.01   	368.04   	 13.90   	-162.77		 49.38   	 -25.43		
-949.71   	346.37   	 13.25   	-162.77		 49.28   	 -20.35		
-969.85   	336.91   	 12.59   	-172.94		 49.20   	 -10.17		
-980.53   	323.18   	 11.90   	-172.94		 49.16   	  -5.09		
-989.69   	319.52   	 11.21   	-178.03		 49.14   	   5.09		
-993.65   	312.19   	 10.50   	-172.94		 49.16   	  10.17		
-991.82   	302.43   	  9.81   	-162.77		 49.20   	  15.26		
-996.40   	294.49   	  9.16   	-152.59		 49.26   	  30.52		
-1001.59   	292.05   	  8.55   	-142.42		 49.38   	  30.52		
-1005.25   	292.05   	  7.98   	-127.16		 49.50   	  35.61		
-1003.42   	293.88   	  7.47   	-111.90		 49.64   	  45.78		
-1005.25   	286.25   	  7.02   	-101.73		 49.83   	  45.78		
-1010.44   	285.03   	  6.61   	-101.73		 50.01   	  45.78		
-1010.74   	282.59   	  6.21   	 -96.64		 50.19   	  45.78		
-1012.57   	277.71   	  5.82   	-106.82		 50.38   	  35.61		
-1018.07   	282.29   	  5.39   	 -96.64		 50.52   	  40.69		
-1016.85   	282.59   	  5.01   	-101.73		 50.68   	  30.52		
-1018.98   	281.68   	  4.60   	 -96.64		 50.80   	  30.52		
-1026.61   	275.57   	  4.21   	 -96.64		 50.93   	  25.43		
-1032.10   	276.49   	  3.83   	 -86.47		 51.03   	  20.35		
-1031.80   	274.35   	  3.48   	 -66.12		 51.11   	  15.26		
-1033.02   	267.64   	  3.21   	 -55.95		 51.17   	  10.17		
-1037.60   	277.40   	  2.99   	 -40.69		 51.21   	  10.17		
-1037.60   	278.93   	  2.83   	 -25.43		 51.25   	   5.09		
-1039.73   	273.44   	  2.73   	 -20.35		 51.27   	   0.00		
-1045.53   	277.40   	  2.64   	  -5.09		 51.27   	   5.09		
-1044.92   	271.30   	  2.62   	   5.09		 51.29   	   0.00		
-1043.40   	265.50   	  2.64   	   0.00		 51.29   	   0.00		
-1043.09   	271.91   	  2.64   	   5.09		 51.29   	   0.00		
-1045.53   	272.52   	  2.67   	   0.00		 51.29   	  -5.09		
-1045.84   	271.00   	  2.67   	 -10.17		 51.27   	 -10.17		
-1045.53   	269.17   	  2.62   	 -20.35		 51.23   	 -15.26		
-1049.80   	269.17   	  2.54   	 -35.61		 51.17   	 -25.43		
-1046.75   	274.96   	  2.40   	 -50.86		 51.07   	 -30.52		
-1043.40   	280.76   	  2.20   	 -66.12		 50.95   	 -35.61		
-1049.19   	282.59   	  1.93   	 -81.38		 50.80   	 -35.61		
-1050.11   	284.42   	  1.61   	 -76.30		 50.66   	 -40.69		
-1047.97   	277.40   	  1.30   	 -55.95		 50.50   	 -40.69		
-1051.33   	280.46   	  1.08   	 -55.95		 50.34   	 -35.61		
-1051.94   	284.73   	  0.85   	 -30.52		 50.19   	 -35.61		
-1049.19   	284.12   	  0.73   	  -5.09		 50.05   	 -25.43		
-1053.16   	281.37   	  0.71(D)	  15.26		 49.95   	 -25.43		
-1055.60   	278.93   	  0.77   	  25.43		 49.85   	 -15.26		
-1051.94   	281.98   	  0.87   	  35.61		 49.79   	 -10.17		
-1052.55   	282.59   	  1.02   	  45.78		 49.75   	  -5.09		
-1052.25   	285.03   	  1.20   	  55.95		 49.73   	   0.00		
-1053.16   	289.92   	  1.42   	  45.78		 49.73   	   5.09		
-1054.38   	281.98   	  1.61   	  45.78		 49.75   	  10.17		
-1057.43   	274.05   	  1.79   	  35.61		 49.79   	   5.09		
-1059.88   	279.85   	  1.93   	  30.52		 49.81   	   5.09		
-1058.04   	275.27   	  2.05   	  10.17		 49.83   	  -5.09		
-1057.13   	273.13   	  2.10   	   5.09		 49.81   	 -10.17		
-1058.96   	281.98   	  2.12   	 -10.17		 49.77   	 -15.26		
-1057.74   	275.88   	  2.08   	 -20.35		 49.70   	 -25.43		
-1056.52   	271.30   	  1.99   	 -35.61		 49.60   	 -35.61		
-1059.88   	271.91   	  1.85   	 -35.61		 49.46   	 -35.61		
-1061.10   	271.30   	  1.71   	 -30.52		 49.32   	 -40.69		
-1058.35   	269.78   	  1.59   	 -20.35		 49.16   	 -40.69		
-1061.71   	265.20   	  1.51   	 -10.17		 48.99   	 -35.61		
-1063.54   	269.78   	  1.46   	  -5.09		 48.85   	 -35.61		
-1059.57   	266.42   	  1.44   	  10.17		 48.71   	 -30.52		
-1061.71   	259.09   	  1.49   	  15.26		 48.59   	 -25.43		
-1066.28   	264.89   	  1.55   	  25.43		 48.48   	 -20.35		
-1064.45   	262.76   	  1.65   	  25.43		 48.40   	 -20.35		
-1063.23   	257.26   	  1.75   	  15.26		 48.32   	 -15.26		
-1063.23   	257.87   	  1.81   	  10.17		 48.26   	 -15.26		
-1061.10   	259.09   	  1.85   	  15.26		 48.20   	 -20.35		
-1056.52   	255.13   	  1.91   	  10.17		 48.12   	 -25.43		
-1058.65   	256.65   	  1.95   	  10.17		 48.02   	 -25.43		
-1062.32   	258.79   	  1.99   	  10.17		 47.91   	 -30.52		
-1059.57   	257.57   	  2.03   	  15.26		 47.79   	 -35.61		
-1060.49   	249.94   	  2.10   	  10.17		 47.65   	 -35.61		
-1062.93   	245.67   	  2.14   	   5.09		 47.51   	 -40.69		
-1060.79   	246.58   	  2.16   	   5.09		 47.34   	 -35.61		
-1058.96   	241.09   	  2.18   	  10.17		 47.20   	 -40.69		
-1063.54   	242.31   	  2.22   	  10.17		 47.04   	 -35.61		
-1063.23   	246.58   	  2.26   	  15.26		 46.90   	 -35.61		
-1060.18   	236.82   	  2.32   	  25.43		 46.75   	 -30.52		
-1060.18   	234.07   	  2.42   	  30.52		 46.63   	 -30.52		
-1059.57   	234.68   	  2.54   	  35.61		 46.51   	 -30.52		
-1058.04   	232.85   	  2.69   	  50.86		 46.39   	 -30.52		
-1058.35   	231.02   	  2.89   	  50.86		 46.27   	 -30.52		
-1061.40   	225.52   	  3.09   	  50.86		 46.14   	 -25.43		
-1060.79   	223.08   	  3.30   	  45.78		 46.04   	 -30.52		
-1058.96   	210.88   	  3.48   	  45.78		 45.92   	 -30.52		
-1058.04   	206.91   	  3.66   	  40.69		 45.80   	 -25.43		
-1059.88   	209.05   	  3.83   	  30.52		 45.70   	 -30.52		
-1055.91   	201.11   	  3.95   	  25.43		 45.57   	 -30.52		
-1055.60   	199.58   	  4.05   	   5.09		 45.45   	 -30.52		
-1058.65   	196.84   	  4.07   	   0.00		 45.33   	 -30.52		
-1056.21   	193.79   	  4.07   	 -15.26		 45.21   	 -30.52		
-1054.08   	191.04   	  4.01   	 -15.26		 45.09   	 -35.61		
-1055.30   	190.43   	  3.95   	 -20.35		 44.94   	 -30.52		
-1053.47   	191.04   	  3.87   	 -15.26		 44.82   	 -30.52		
-1051.94   	179.14   	  3.80   	 -15.26		 44.70   	 -30.52		
-1057.13   	171.81   	  3.74   	  -5.09		 44.58   	 -25.43		
-1058.04   	167.24   	  3.72   	   0.00		 44.48   	 -25.43		
-1057.13   	160.22   	  3.72   	  10.17		 44.37   	 -20.35		
-1054.08   	153.81   	  3.76   	  10.17		 44.29   	 -25.43		
-1054.38   	151.06   	  3.80   	  20.35		 44.19   	 -20.35		
-1054.99   	140.38   	  3.89   	  15.26		 44.11   	 -25.43		
-1051.64   	130.31   	  3.95   	  15.26		 44.01   	 -25.43		
-1056.21   	128.48   	  4.01   	  15.26		 43.91   	 -25.43		
-1054.38   	122.38   	  4.07   	  10.17		 43.80   	 -25.43		
-1050.11   	115.97   	  4.11   	  10.17		 43.70   	 -30.52		
-1054.08   	109.25   	  4.15   	   5.09		 43.58   	 -25.43		
-1054.99   	 98.57   	  4.17   	   5.09		 43.48   	 -25.43		
-1051.64   	 93.08   	  4.19   	   5.09		 43.38   	 -30.52		
-1049.50   	 85.75   	  4.21   	   5.09		 43.26   	 -25.43		
-1051.94   	 84.53   	  4.23   	   5.09		 43.15   	 -25.43		
-1048.58   	 78.43   	  4.25   	  10.17		 43.05   	 -25.43		
-1049.19   	 69.27   	  4.29   	  15.26		 42.95   	 -25.43		
-1053.77   	 63.17   	  4.35   	  15.26		 42.85   	 -20.35		
-1051.94   	 52.80   	  4.42   	  20.35		 42.77   	 -20.35		
-1046.75   	 47.30   	  4.50   	  20.35		 42.69   	 -15.26		
-1047.06   	 41.20   	  4.58   	  25.43		 42.62   	 -20.35		
-1047.06   	 37.23   	  4.68   	  20.35		 42.54   	 -20.35		
-1043.70   	 27.47   	  4.76   	  25.43		 42.46   	 -15.26		
-1046.14   	 16.17   	  4.86   	  25.43		 42.40   	 -25.43		
-1049.19   	  9.77   	  4.96   	  20.35		 42.30   	 -20.35		
-1048.28   	 -0.92   	  5.05   	  20.35		 42.22   	 -20.35		
-1047.97   	 -9.77   	  5.13   	  20.35		 42.14   	 -25.43		
-1050.11   	-13.43   	  5.21   	  20.35		 42.03   	 -25.43		
-1052.25   	-23.50   	  5.29   	  20.35		 41.93   	 -20.35		
-1048.58   	-35.71   	  5.37   	  20.35		 41.85   	 -20.35		
-1052.86   	-45.17   	  5.45   	  20.35		 41.77   	 -25.43		
-1058.04   	-54.32   	  5.53   	  25.43		 41.67   	 -20.35		
-1054.08   	-62.26   	  5.64   	  25.43		 41.59   	 -20.35		
-1054.99   	-69.27   	  5.74   	  25.43		 41.51   	 -20.35		
-1056.82   	-73.85   	  5.84   	  25.43		 41.42   	 -25.43		
-1054.69   	-82.70   	  5.94   	  25.43		 41.32   	 -20.35		
-1053.77   	-97.66   	  6.04   	  20.35		 41.24   	 -25.43		
-1055.91   	-105.29   	  6.12   	  20.35		 41.14   	 -20.35		
-1054.08   	-115.05   	  6.21   	  10.17		 41.06   	 -20.35		
-1050.72   	-124.21   	  6.25   	  10.17		 40.98   	 -15.26		
-1054.38   	-139.16   	  6.29   	   5.09		 40.92   	 -20.35		
-1057.13   	-143.74   	  6.31   	   0.00		 40.83   	 -15.26		
-1055.60   	-158.39   	  6.31   	   0.00		 40.77   	 -15.26		
-1054.69   	-171.81   	  6.31   	   0.00		 40.71   	 -15.26		
-1053.16   	-172.42   	  6.31   	   0.00		 40.65   	 -15.26		
-1048.89   	-186.16   	  6.31   	  -5.09		 40.59   	 -20.35		
-1046.75   	-197.45   	  6.29   	  -5.09		 40.51   	 -20.35		
-1051.33   	-204.77   	  6.27   	  -5.09		 40.43   	 -15.26		
-1052.55   	-213.32   	  6.25   	  -5.09		 40.37   	 -20.35		
-1051.33   	-224.00   	  6.23   	   0.00		 40.28   	 -20.35		
-1054.69   	-234.38   	  6.23   	   5.09		 40.20   	 -15.26		
-1053.77   	-238.65   	  6.25   	  10.17		 40.14   	 -15.26		
-1053.16   	-255.43   	  6.29   	  15.26		 40.08   	 -20.35		
-1055.91   	-265.81   	  6.35   	  10.17		 40.00   	 -15.26		
-1058.96   	-271.30   	  6.39   	  15.26		 39.94   	 -15.26		
-1058.04   	-285.03   	  6.45   	  15.26		 39.88   	 -15.26		
-1055.60   	-295.10   	  6.51   	   5.09		 39.82   	 -20.35		
-1056.52   	-304.26   	  6.53   	  10.17		 39.74   	 -15.26		
-1054.08   	-314.03   	  6.57   	   5.09		 39.67   	 -20.35		
-1049.50   	-324.10   	  6.59   	   0.00		 39.59   	 -15.26		
-1051.94   	-336.91   	  6.59   	   0.00		 39.53   	 -15.26		
-1052.25   	-341.49   	  6.59   	   0.00		 39.47   	 -15.26		
-1052.86   	-358.28   	  6.59   	   0.00		 39.41   	 -20.35		
-1052.55   	-371.70   	  6.59   	  -5.09		 39.33   	 -15.26		
-1052.55   	-377.81   	  6.57   	   0.00		 39.27   	 -15.26		
-1050.72   	-391.24   	  6.57   	   0.00		 39.21   	 -15.26		
-1049.50   	-401.92   	  6.57   	   0.00		 39.15   	 -15.26		
-1053.16   	-412.29   	  6.57   	  -5.09		 39.08   	 -10.17		
-1056.21   	-426.03   	  6.55   	   0.00		 39.04   	 -15.26		
-1054.08   	-433.65   	  6.55   	   0.00		 38.98   	 -15.26		
-1053.16   	-446.78   	  6.55   	  -5.09		 38.92   	 -15.26		
-1056.21   	-451.05   	  6.53   	   0.00		 38.86   	 -10.17		
-1052.86   	-462.65   	  6.53   	   0.00		 38.82   	 -15.26		
-1056.21   	-480.96   	  6.53   	  -5.09		 38.76   	 -15.26		
-1060.79   	-492.55   	  6.51   	  -5.09		 38.70   	 -15.26		
-1056.52   	-495.30   	  6.49   	  -5.09		 38.64   	 -15.26		
-1053.16   	-512.39   	  6.47   	   0.00		 38.58   	 -15.26		
-1054.69   	-519.10   	  6.47   	  -5.09		 38.51   	 -15.26		
-1053.77   	-523.99   	  6.45   	   5.09		 38.45   	 -15.26		
-1054.08   	-546.26   	  6.47   	   0.00		 38.39   	 -15.26		
-1058.96   	-556.34   	  6.47   	   5.09		 38.33   	 -20.35		
-1058.65   	-559.08   	  6.49   	   5.09		 38.25   	 -15.26		
-1054.08   	-573.43   	  6.51   	   0.00		 38.19   	 -15.26		
-1053.16   	-578.92   	  6.51   	   5.09		 38.13   	 -15.26		
-1053.47   	-586.24   	  6.53   	   0.00		 38.07   	 -10.17		
-1051.94   	-596.92   	  6.53   	   0.00		 38.03   	 -10.17		
-1051.64   	-612.79   	  6.53   	   0.00		 37.99   	 -15.26		
-1055.30   	-623.78   	  6.53   	   5.09		 37.92   	 -10.17		
-1054.99   	-632.32   	  6.55   	   0.00		 37.88   	 -10.17		
-1053.16   	-638.12   	  6.55   	   0.00		 37.84   	 -10.17		
-1054.38   	-650.02   	  6.55   	  -5.09		 37.80   	 -15.26		
-1054.38   	-659.48   	  6.53   	   0.00		 37.74   	 -10.17		
-1054.08   	-667.72   	  6.53   	  -5.09		 37.70   	 -15.26		
-1053.47   	-689.39   	  6.51   	  -5.09		 37.64   	 -15.26		
-1054.99   	-689.09   	  6.49   	   0.00		 37.58   	 -15.26		
-1055.60   	-696.41   	  6.49   	   0.00		 37.52   	 -15.26		
-1052.25   	-712.28   	  6.49   	   5.09		 37.46   	 -15.26		
-1056.82   	-722.66   	  6.51   	   5.09		 37.40   	 -15.26		
-1058.96   	-734.56   	  6.53   	   5.09		 37.33   	 -20.35		
-1058.04   	-754.09   	  6.55   	   5.09		 37.25   	 -15.26		
-1060.49   	-769.96   	  6.57   	   5.09		 37.19   	 -15.26		
-1064.15   	-770.87   	  6.59   	  10.17		 37.13   	 -10.17		
-1061.71   	-790.41   	  6.63   	   5.09		 37.09   	 -10.17		
-1059.57   	-795.90   	  6.65   	   5.09		 37.05   	 -10.17		
-1064.15   	-803.22   	  6.67   	   5.09		 37.01   	  -5.09		
-1063.54   	-816.04   	  6.69   	   0.00		 36.99   	  -5.09		
-1062.32   	-828.25   	  6.69   	  -5.09		 36.97   	 -10.17		
-1068.12   	-839.54   	  6.67   	   0.00		 36.93   	 -10.17		
-1070.25   	-844.73   	  6.67   	  -5.09		 36.89   	 -10.17		
-1063.84   	-859.38   	  6.65   	   0.00		 36.85   	 -10.17		
-1062.01   	-867.61   	  6.65   	   0.00		 36.81   	 -10.17		
-1061.71   	-878.30   	  6.65   	   0.00		 36.76   	 -15.26		
-1048.28   	-893.25   	  6.65   	   0.00		 36.70   	 -20.35		
-1033.33   	-899.96   	  6.65   	   0.00		 36.62   	 -15.26		
-1026.61   	-895.08   	  6.65   	   5.09		 36.56   	 -10.17		
-1014.40   	-876.46   	  6.67   	   5.09		 36.52   	 -15.26		
-997.01   	-857.85   	  6.69   	   5.09		 36.46   	 -15.26		
-996.40   	-841.06   	  6.71   	   0.00		 36.40   	 -10.17		
-989.99   	-831.30   	  6.71   	   5.09		 36.36   	 -15.26		
-974.12   	-844.42   	  6.73   	   0.00		 36.30   	 -10.17		
-979.92   	-871.89   	  6.73   	   5.09		 36.26   	 -10.17		
-989.38   	-888.37   	  6.75   	   0.00		 36.22   	 -10.17		
-991.52   	-910.64   	  6.75   	   0.00		 36.17   	 -15.26		
-1001.89   	-926.51   	  6.75   	  -5.09		 36.11   	  -5.09		
-1010.74   	-938.11   	  6.73   	  -5.09		 36.09   	 -10.17		
-1015.93   	-954.28   	  6.71   	  -5.09		 36.05   	 -10.17		
-1020.51   	-980.84   	  6.69   	 -10.17		 36.01   	  -5.09		
-1025.39   	-999.45   	  6.65   	 -20.35		 35.99   	 -10.17		
-1031.19   	-1015.93   	  6.57   	 -20.35		 35.95   	 -10.17		
-1029.36   	-1035.16   	  6.49   	 -25.43		 35.91   	 -10.17		
-1037.90   	-1060.79   	  6.39   	 -45.78		 35.87   	 -10.17		
-1056.82   	-1070.56   	  6.21   	 -61.04		 35.83   	 -15.26		
-1066.89   	-1080.32   	  5.96   	 -71.21		 35.77   	 -10.17		
-1073.91   	-1094.36   	  5.68   	 -81.38		 35.73   	 -15.26		
-1078.80   	-1095.28   	  5.35   	 -81.38		 35.67   	 -10.17		
-1075.44   	-1107.18   	  5.03   	 -86.47		 35.63   	 -10.17		
-1073.30   	-1121.52   	  4.68   	 -81.38		 35.58   	 -10.17		
-1081.85   	-1130.07   	  4.35   	 -76.30		 35.54   	 -15.26		
-1095.58   	-1138.00   	  4.05   	 -71.21		 35.48   	 -10.17		
-1120.91   	-1160.28   	  3.76   	 -55.95		 35.44   	 -10.17		
-1156.62   	-1197.20   	  3.54   	 -40.69		 35.40   	  -5.09		
-1169.74   	-1227.72   	  3.38   	 -30.52		 35.38   	 -10.17		
-1161.19   	-1197.20   	  3.26   	 -10.17		 35.34   	 -10.17		
-1126.71   	-1057.43   	  3.21   	  10.17		 35.30   	 -10.17		
-1051.33   	-799.87   	  3.26(E)	  30.52		 35.26   	 -10.17		
-942.99   	-516.97   	  3.38   	  50.86		 35.22   	 -10.17		
-768.13   	-295.10   	  3.58   	  66.12		 35.18   	 -10.17		
-639.34   	-108.34   	  3.85   	  81.38		 35.14   	 -15.26		
-635.07   	-91.25   	  4.17   	  81.38		 35.08   	 -10.17		
-811.46   	-291.75   	  4.50   	  86.47		 35.04   	 -10.17		
-1078.19   	-510.25   	  4.84   	  81.38		 34.99   	 -15.26		
-1287.54   	-966.49   	  5.17   	  71.21		 34.93   	 -10.17		
-1428.22   	-1366.58   	  5.45   	  66.12		 34.89   	 -10.17		
-1469.42   	-1489.56(R)	  5.72   	  50.86		 34.85   	 -10.17		
-1543.58   	-1558.53   	  5.92   	  35.61		 34.81   	 -10.17		
-1739.20   	-1515.50   	  6.06   	  20.35		 34.77   	 -10.17		
-1909.79   	-1488.65   	  6.14   	   5.09		 34.73   	  -5.09		
-2016.60   	-1596.37   	  6.16   	   5.09		 34.71   	 -10.17		
-2095.34   	-1734.92   	  6.19   	   0.00		 34.67   	 -10.17		
-2116.39   	-1828.61   	  6.19   	  -5.09		 34.63   	 -10.17		
-2120.06   	-1885.07   	  6.16   	  -5.09		 34.59   	 -10.17		
-2125.85   	-1925.96   	  6.14   	   0.00		 34.55   	  -5.09		
-2070.01   	-1900.94   	  6.14   	  15.26		 34.53   	 -10.17		
-1991.27   	-1810.91   	  6.21   	  55.95		 34.49   	  -5.09		
-1882.32   	-1690.98   	  6.43   	  71.21		 34.47   	  -5.09		
-1747.13   	-1578.67   	  6.71   	  55.95		 34.45   	 -10.17		
-1589.05   	-1514.28   	  6.94   	  40.69		 34.40   	  -5.09		
-1413.88   	-1459.66   	  7.10   	  25.43		 34.38   	 -10.17		
-1257.63   	-1458.44   	  7.20   	  30.52		 34.34   	 -10.17		
-1144.10   	-1425.78   	  7.32   	  25.43		 34.30   	 -10.17		
-1088.26   	-1367.19   	  7.43   	  10.17		 34.26   	 -10.17		
-1069.95   	-1383.67   	  7.47   	  30.52		 34.22   	 -15.26		
-1059.27   	-1392.21   	  7.59   	  96.64		 34.16   	 -20.35		
-1053.77   	-1398.93   	  7.98   	 178.03		 34.08   	 -15.26		
-1047.06   	-1406.56   	  8.69   	 244.15		 34.02   	 -15.26		
-1034.24   	-1406.86   	  9.66   	 264.50		 33.96   	 -15.26		
-1020.20   	-1412.66   	 10.72   	 305.19		 33.90   	 -15.26		
-1017.15   	-1416.32   	 11.94   	 376.40		 33.84   	 -15.26		
-1014.71   	-1425.48   	 13.45   	 442.52		 33.77   	 -10.17		
-1008.00   	-1432.80   	 15.22   	 483.21		 33.73   	 -10.17		
-1003.11   	-1436.46   	 17.15   	 503.56		 33.69   	 -10.17		
-998.54   	-1437.99   	 19.17   	 534.08		 33.65   	 -10.17		
-996.09   	-1440.43   	 21.30   	 549.34		 33.61   	 -10.17		
-993.65   	-1452.03   	 23.50   	 544.25		 33.57   	 -10.17		
-994.57   	-1451.72   	 25.68   	 513.73		 33.53   	  -5.09		
-990.30   	-1450.81   	 27.73   	 473.04		 33.51   	  -5.09		
-982.06   	-1465.15   	 29.62   	 417.09		 33.49   	  -5.09		
-979.00   	-1469.73   	 31.29   	 350.97		 33.47   	   5.09		
-975.34   	-1470.34   	 32.70   	 295.01		 33.49   	   5.09		
-969.54   	-1479.49   	 33.88   	 244.15		 33.51   	   5.09		
-967.71   	-1483.46   	 34.85   	 198.37		 33.53   	   0.00		
-966.49   	-1485.60   	 35.65   	 178.03		 33.53   	  -5.09		
-957.34   	-1487.12   	 36.36   	 167.85		 33.51   	   0.00		
-949.10   	-1491.39   	 37.03   	 162.77		 33.51   	 -10.17		
-942.99   	-1493.53   	 37.68   	 162.77		 33.47   	  -5.09		
-936.28   	-1488.65   	 38.33   	 162.77		 33.45   	 -15.26		
-926.51   	-1492.31   	 38.98   	 167.85		 33.39   	 -10.17		
-915.83   	-1485.90   	 39.65   	 167.85		 33.35   	 -10.17		
-909.73   	-1479.19   	 40.33   	 167.85		 33.31   	 -15.26		
-900.27   	-1475.52   	 41.00   	 167.85		 33.25   	 -10.17		
-892.03   	-1475.83   	 41.67   	 152.59		 33.20   	 -10.17		
-888.98   	-1471.86   	 42.28   	 127.16		 33.16   	 -10.17		
-878.60   	-1460.57   	 42.79   	  96.64		 33.12   	   5.09		
-865.78   	-1452.33   	 43.17   	  81.38		 33.14   	  20.35		
-858.76   	-1437.38   	 43.50   	  81.38		 33.22   	  55.95		
-847.78   	-1418.15   	 43.82   	  76.30		 33.45   	 132.25		
-834.66   	-1414.18   	 44.13   	  66.12		 33.98   	 254.32		
-825.81   	-1405.64   	 44.39   	  66.12		 34.99   	 381.48		
-814.51   	-1385.50   	 44.66   	  55.95		 36.52   	 498.47		
-800.17   	-1370.85   	 44.88   	  61.04		 38.51   	 584.94		
-787.96   	-1354.37   	 45.13   	  81.38		 40.85   	 645.98		
-777.59   	-1330.87   	 45.45   	  96.64		 43.44   	 656.15		
-765.99   	-1318.97   	 45.84   	 101.73		 46.06   	 630.72		
-751.95   	-1312.87   	 46.25   	 116.99		 48.59   	 554.42		
-742.80   	-1289.67   	 46.71   	 137.33		 50.80   	 462.87		
-733.64   	-1277.16   	 47.26   	 152.59		 52.65   	 361.14		
-721.13   	-1260.68   	 47.87   	 152.59		 54.10   	 264.50		
-713.50   	-1245.42   	 48.48   	 162.77		 55.16   	 178.03		
-708.31   	-1237.49   	 49.14   	 162.77		 55.87   	 111.90		
-699.16   	-1226.50   	 49.79   	 157.68		 56.32   	  61.04		
-691.83   	-1225.89   	 50.42   	 157.68		 56.56   	  30.52		
-691.83   	-1220.40   	 51.05   	 147.51		 56.68   	  20.35		
-689.09   	-1217.04   	 51.64   	 137.33		 56.76   	  40.69		
-687.87   	-1228.03   	 52.19   	 132.25		 56.93   	  76.30		
-696.72   	-1233.52   	 52.72   	 132.25		 57.23   	 127.16		
-704.04   	-1244.51   	 53.24   	 122.07		 57.74   	 183.11		
-711.67   	-1260.99   	 53.73   	 116.99		 58.47   	 228.89		
-726.62   	-1274.11   	 54.20   	 106.82		 59.39   	 279.75		
-742.19   	-1290.89   	 54.63   	 101.73		 60.51   	 320.45		
-758.67   	-1311.04   	 55.04   	  96.64		 61.79   	 330.62		
-779.11   	-1339.11   	 55.42   	  81.38		 63.11   	 325.53		
-798.95   	-1363.83   	 55.75   	  66.12		 64.41   	 295.01		
-817.26   	-1387.94   	 56.01   	  50.86		 65.59   	 264.50		
-833.74   	-1414.18   	 56.22   	  40.69		 66.65   	 228.89		
-853.88   	-1438.60   	 56.38   	  15.26		 67.57   	 193.29		
-873.11   	-1456.91   	 56.44(S)	   0.00		 68.34   	 167.85		
-888.98   	-1484.99   	 56.44   	 -20.35		 69.01   	 157.68		
-906.68   	-1511.84   	 56.36   	 -40.69		 69.64   	 147.51		
-924.68   	-1532.29   	 56.20   	 -61.04		 70.23   	 152.59		
-937.50   	-1553.65   	 55.95   	 -76.30		 70.84   	 162.77		
-951.54   	-1575.93   	 55.65   	 -86.47		 71.50   	 162.77		
-967.71   	-1593.93   	 55.30   	-101.73		 72.15   	 172.94		
-979.92   	-1610.41   	 54.89   	-116.99		 72.84   	 178.03		
-989.69   	-1637.57   	 54.43   	-132.25		 73.55   	 142.42		
-1003.11   	-1660.46   	 53.90   	-142.42		 74.12   	 111.90		
