SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
224.91   	-89.11   	 47.30   	 625.63		 37.88   	  76.30		
230.71   	-74.46   	 49.81   	 600.20		 38.19   	  81.38		
234.99   	-59.81   	 52.21   	 559.51		 38.51   	  86.47		
237.73   	-45.17   	 54.45   	 503.56		 38.86   	  96.64		
238.95   	-31.74   	 56.46   	 447.61		 39.25   	  86.47		
238.65   	-21.36   	 58.25   	 381.48		 39.59   	  91.56		
237.12   	-13.73   	 59.78   	 320.45		 39.96   	  96.64		
235.90   	 -7.93   	 61.06   	 249.24		 40.35   	  96.64		
236.21   	 -2.75   	 62.05   	 183.11		 40.73   	  86.47		
238.04   	  2.14   	 62.79   	 127.16		 41.08   	  76.30		
241.39   	  6.10   	 63.30   	  76.30		 41.38   	  81.38		
244.45   	  8.85   	 63.60   	  45.78		 41.71   	  66.12		
246.28   	 11.29   	 63.78   	  20.35		 41.97   	  45.78		
246.28   	 14.34   	 63.87   	   5.09		 42.16   	  40.69		
243.84   	 18.92   	 63.89(S)	 -15.26		 42.32   	  25.43		
237.12   	 25.02   	 63.82   	 -30.52		 42.42   	   5.09		
224.61   	 31.74   	 63.70   	 -30.52		 42.44(S)	 -15.26		
204.47   	 37.84   	 63.58   	 -40.69		 42.38   	 -30.52		
177.31   	 41.81   	 63.42   	 -45.78		 42.26   	 -45.78		
144.96   	 42.72   	 63.23   	 -50.86		 42.08   	 -61.04		
112.30   	 40.28   	 63.03   	 -50.86		 41.83   	 -76.30		
 81.79   	 33.87   	 62.83   	 -55.95		 41.53   	 -86.47		
 55.85   	 24.41   	 62.60   	 -71.21		 41.18   	-101.73		
 34.18   	 12.51   	 62.32   	 -76.30		 40.77   	-111.90		
 16.48   	 -1.22   	 62.01   	 -91.56		 40.33   	-116.99		
  1.53   	-15.26   	 61.65   	 -96.64		 39.86   	-132.25		
-10.68   	-28.99   	 61.26   	-116.99		 39.33   	-137.33		
-20.45   	-40.59   	 60.79   	-122.07		 38.78   	-142.42		
-28.08   	-49.13   	 60.30   	-132.25		 38.21   	-157.68		
-33.87   	-54.63   	 59.78   	-137.33		 37.58   	-172.94		
-38.15   	-57.98   	 59.23   	-152.59		 36.89   	-188.20		
-40.89   	-60.42   	 58.62   	-157.68		 36.13   	-218.72		
-42.11   	-63.17   	 57.99   	-157.68		 35.26   	-254.32		
-42.11   	-65.61   	 57.35   	-162.77		 34.24   	-284.84		
-41.81   	-66.22   	 56.70   	-162.77		 33.10   	-335.71		
-41.20   	-64.39   	 56.05   	-157.68		 31.76   	-386.57		
-41.20   	-60.73   	 55.42   	-152.59		 30.21   	-437.43		
-41.50   	-57.68   	 54.81   	-147.51		 28.46   	-498.47		
-41.81   	-57.37   	 54.22   	-147.51		 26.47   	-579.86		
-42.42   	-58.90   	 53.63   	-142.42		 24.15   	-630.72		
-42.42   	-59.81   	 53.06   	-142.42		 21.63   	-640.89		
-42.42   	-57.98   	 52.49   	-132.25		 19.06   	-656.15		
-41.81   	-53.71   	 51.96   	-137.33		 16.44   	-651.07		
-40.89   	-49.44   	 51.41   	-132.25		 13.84   	-635.81		
-39.98   	-47.30   	 50.88   	-147.51		 11.29   	-595.11		
-39.37   	-47.61   	 50.29   	-167.85		  8.91   	-564.60		
-38.76   	-47.30   	 49.62   	-167.85		  6.65   	-513.73		
-36.32   	-41.81   	 48.95   	-172.94		  4.60   	-462.87		
-31.43   	-27.77   	 48.26   	-172.94		  2.75   	-406.92		
-23.19   	 -4.27   	 47.57   	-152.59		  1.12   	-350.97		
-11.90   	 27.47   	 46.96   	-142.42		 -0.28   	-289.93		
  1.22   	 63.17   	 46.39   	-122.07		 -1.44   	-218.72		
 15.26   	 98.57   	 45.90   	-101.73		 -2.32   	-162.77		
 29.30   	131.84   	 45.49   	 -86.47		 -2.97   	-101.73		
 41.81   	167.24   	 45.15   	 -81.38		 -3.38   	 -50.86		
 49.74   	210.57   	 44.82   	 -66.12		 -3.58   	 -10.17		
 50.66   	263.67   	 44.56   	 -66.12		 -3.62(D)	  35.61		
 45.78   	321.96   	 44.29   	 -55.95		 -3.48   	  66.12		
 39.37   	371.70   	 44.07   	 -45.78		 -3.21   	  91.56		
 36.32   	399.17   	 43.89   	 -45.78		 -2.85   	 106.82		
 39.37   	398.56   	 43.70   	 -50.86		 -2.42   	 122.07		
 45.47   	371.40   	 43.50   	 -50.86		 -1.93   	 137.33		
 48.52   	319.21   	 43.30   	 -61.04		 -1.38   	 132.25		
 43.64   	242.61   	 43.05   	 -66.12		 -0.85   	 132.25		
 31.13   	146.18   	 42.79   	 -66.12		 -0.33   	 122.07		
 13.43   	 40.89   	 42.52   	 -71.21		  0.16   	 116.99		
 -6.41   	-51.57   	 42.24   	 -71.21		  0.63   	  96.64		
-25.94   	-111.69   	 41.95   	 -71.21		  1.02   	  86.47		
-44.25   	-136.11   	 41.67   	 -71.21		  1.36   	  71.21		
-59.81   	-138.24   	 41.38   	 -76.30		  1.65   	  55.95		
-71.41   	-135.50   	 41.08   	 -76.30		  1.87   	  20.35		
-77.82   	-139.16   	 40.77   	 -76.30		  1.95   	  -5.09		
-79.65   	-148.32   	 40.47   	 -76.30		  1.93   	 -35.61		
-78.74   	-156.86   	 40.16   	 -71.21		  1.79   	 -40.69		
-77.82   	-161.13   	 39.88   	 -55.95		  1.63   	 -50.86		
-78.43   	-163.57   	 39.65   	 -61.04		  1.42   	 -55.95		
-80.57   	-166.32   	 39.41   	 -45.78		  1.20   	 -55.95		
-79.35   	-163.27   	 39.23   	 -50.86		  0.98   	 -40.69		
-61.04   	-127.87   	 39.02   	 -50.86		  0.81   	 -30.52		
 -1.22   	-13.73   	 38.82   	 -45.78		  0.69   	 -10.17		
123.60   	228.88   	 38.64   	 -40.69		  0.65   	   0.00		
297.24   	627.14   	 38.47   	 -35.61		  0.65(E)	  15.26		
414.43   	1142.88   	 38.33   	 -20.35		  0.71   	  30.52		
314.64   	1622.01   	 38.25   	 -55.95		  0.83   	 101.73		
-744.02   	1539.92   	 38.03   	 -30.52		  1.24   	  66.12		
-1376.04   	759.58   	 37.90   	 -30.52		  1.51   	  81.38		
-1695.25   	-290.22   	 37.78   	 -30.52		  1.83   	  81.38		
-1567.08   	-1210.02   	 37.66   	 -20.35		  2.16   	  86.47		
-1105.65   	-1658.94(R)	 37.58   	 -25.43		  2.50   	  86.47		
-572.20   	-1553.65   	 37.48   	 -35.61		  2.85   	  91.56		
-187.07   	-1086.73   	 37.33   	 -35.61		  3.21   	  86.47		
-17.70   	-567.93   	 37.19   	 -40.69		  3.56   	  91.56		
  2.14   	-231.93   	 37.03   	 -35.61		  3.93   	  91.56		
-22.58   	-136.72   	 36.89   	 -30.52		  4.29   	  96.64		
-28.99   	-193.48   	 36.76   	 -30.52		  4.68   	 101.73		
-10.07   	-273.74   	 36.64   	 -35.61		  5.09   	 111.90		
 14.95   	-301.51   	 36.50   	 -40.69		  5.53   	 132.25		
 31.13   	-274.35   	 36.34   	 -35.61		  6.06   	 142.42		
 35.40   	-228.58   	 36.20   	 -35.61		  6.63   	 178.03		
 30.52   	-199.89   	 36.05   	 -30.52		  7.34   	 193.29		
 25.02   	-198.67   	 35.93   	 -30.52		  8.12   	 213.63		
 25.94   	-210.88   	 35.81   	 -35.61		  8.97   	 269.58		
 33.87   	-216.06   	 35.67   	 -40.69		 10.05   	 274.67		
 43.03   	-205.99   	 35.50   	 -35.61		 11.15   	 295.01		
 47.91   	-187.99   	 35.36   	 -35.61		 12.33   	 330.62		
 48.83   	-174.26   	 35.22   	 -35.61		 13.65   	 356.05		
 48.52   	-169.68   	 35.08   	 -40.69		 15.08   	 386.57		
 49.74   	-170.59   	 34.91   	 -40.69		 16.62   	 422.18		
 52.19   	-170.29   	 34.75   	 -40.69		 18.31   	 442.52		
 55.85   	-164.49   	 34.59   	 -35.61		 20.08   	 467.95		
 60.42   	-154.11   	 34.45   	 -40.69		 21.95   	 483.21		
 65.61   	-143.43   	 34.28   	 -30.52		 23.89   	 473.04		
 70.50   	-135.80   	 34.16   	 -20.35		 25.78   	 457.78		
 75.07   	-131.53   	 34.08   	 -20.35		 27.61   	 437.43		
 79.04   	-129.39   	 34.00   	 -20.35		 29.36   	 406.92		
 82.09   	-126.65   	 33.92   	 -20.35		 30.99   	 366.22		
 85.14   	-121.77   	 33.84   	 -10.17		 32.45   	 320.45		
 89.11   	-114.75   	 33.79(D)	   5.09		 33.73   	 284.84		
 94.91   	-105.29   	 33.81   	  25.43		 34.87   	 244.15		
103.15   	-94.30   	 33.92   	  55.95		 35.85   	 198.37		
112.92   	-83.01   	 34.14   	  96.64		 36.64   	 162.77		
122.99   	-72.02   	 34.53   	 183.11		 37.29   	 132.25		
132.75   	-61.65   	 35.26   	 305.19		 37.82   	 106.82		
141.91   	-51.57   	 36.48   	 427.26		 38.25   	  81.38		End----------
150.76   	-39.67   	 38.19   	 523.90		 38.58   	  66.12		
160.22   	-26.25   	 40.28   	 590.03		 38.84   	  45.78		
170.29   	-11.60   	 42.64   	 625.63		 39.02   	  45.78		
181.27   	  3.05   	 45.15   	 630.72		 39.21   	  30.52		
192.26   	 17.09   	 47.67   	 630.72		 39.33   	  25.43		
202.03   	 30.82   	 50.19   	 625.63		 39.43   	  25.43		
210.27   	 44.56   	 52.70   	 600.20		 39.53   	  25.43		
216.06   	 57.68   	 55.10   	 544.25		 39.63   	  20.35		
220.34   	 70.80   	 57.27   	 488.30		 39.72   	  30.52		
222.78   	 83.01   	 59.23   	 422.18		 39.84   	  30.52		
224.00   	 94.60   	 60.92   	 361.14		 39.96   	  35.61		
224.30   	104.68   	 62.36   	 300.10		 40.10   	  30.52		
224.00   	112.61   	 63.56   	 233.98		 40.22   	  30.52		
223.69   	118.41   	 64.50   	 162.77		 40.35   	  25.43		
224.00   	122.07   	 65.15   	 106.82		 40.45   	  25.43		
225.83   	123.90   	 65.57   	  61.04		 40.55   	  20.35		
228.88   	124.21   	 65.82   	  35.61		 40.63   	  15.26		
232.85   	124.21   	 65.96   	  10.17		 40.69   	   5.09		
237.12   	125.12   	 66.00   	  -5.09		 40.71   	 -10.17		
239.56   	128.17   	 65.98   	 -25.43		 40.67   	 -15.26		
237.12   	132.45   	 65.88   	 -40.69		 40.61   	 -30.52		
227.36   	136.11   	 65.72   	 -50.86		 40.49   	 -50.86		
208.74   	137.94   	 65.51   	 -61.04		 40.28   	 -55.95		
182.50   	137.33   	 65.27   	 -66.12		 40.06   	 -66.12		
151.37   	135.19   	 65.00   	 -71.21		 39.80   	 -86.47		
118.71   	131.53   	 64.72   	 -71.21		 39.45   	 -96.64		
 87.89   	124.51   	 64.44   	 -76.30		 39.06   	-101.73		
 60.42   	112.30   	 64.13   	 -91.56		 38.66   	-122.07		
 36.62   	 95.21   	 63.76   	-106.82		 38.17   	-132.25		
 16.78   	 74.77   	 63.34   	-116.99		 37.64   	-132.25		
  0.00   	 54.32   	 62.87   	-122.07		 37.11   	-142.42		
-13.73   	 36.62   	 62.38   	-137.33		 36.54   	-157.68		
-25.02   	 22.58   	 61.83   	-142.42		 35.91   	-162.77		
-34.18   	 11.60   	 61.26   	-152.59		 35.26   	-178.03		
-40.89   	  3.05   	 60.65   	-157.68		 34.55   	-193.29		
-45.78   	 -3.05   	 60.02   	-162.77		 33.77   	-203.46		
-49.44   	 -7.32   	 59.37   	-157.68		 32.96   	-233.98		
-51.88   	 -9.77   	 58.74   	-162.77		 32.02   	-274.67		
-53.10   	-11.29   	 58.09   	-152.59		 30.93   	-305.19		
-53.41   	-12.21   	 57.48   	-152.59		 29.70   	-350.97		
-52.49   	-12.82   	 56.87   	-152.59		 28.30   	-401.83		
-50.66   	-13.73   	 56.26   	-137.33		 26.69   	-442.52		
-49.44   	-14.34   	 55.71   	-127.16		 24.92   	-508.65		
-48.52   	-14.95   	 55.20   	-127.16		 22.89   	-579.86		
-48.22   	-15.56   	 54.69   	-111.90		 20.57   	-605.29		
-48.83   	-16.17   	 54.24   	-101.73		 18.15   	-635.81		
-49.13   	-16.17   	 53.83   	-101.73		 15.61   	-640.89		
-48.52   	-14.65   	 53.43   	-111.90		 13.04   	-630.72		
-47.00   	-12.82   	 52.98   	-111.90		 10.52   	-600.20		
-45.17   	-11.29   	 52.53   	-127.16		  8.12   	-574.77		
-43.64   	-10.99   	 52.02   	-142.42		  5.82   	-523.90		
-43.03   	-11.60   	 51.45   	-167.85		  3.72   	-473.04		
-41.81   	 -9.77   	 50.78   	-178.03		  1.83   	-417.09		
-37.84   	 -0.31   	 50.07   	-183.11		  0.16   	-356.05		
-30.21   	 20.45   	 49.34   	-178.03		 -1.26   	-289.93		
-18.62   	 51.88   	 48.63   	-167.85		 -2.42   	-233.98		
 -4.88   	 88.50   	 47.96   	-157.68		 -3.36   	-172.94		
  8.85   	124.21   	 47.32   	-142.42		 -4.05   	-106.82		
 21.36   	155.64   	 46.75   	-127.16		 -4.48   	 -50.86		
 32.04   	188.29   	 46.25   	-116.99		 -4.68   	   5.09		
 39.37   	229.80   	 45.78   	-106.82		 -4.66   	  45.78		
 41.81   	282.59   	 45.35   	 -86.47		 -4.48   	  86.47		
 40.28   	340.88   	 45.00   	 -71.21		 -4.13   	 106.82		
 38.45   	390.63   	 44.72   	 -66.12		 -3.70   	 127.16		
 39.98   	418.70   	 44.46   	 -61.04		 -3.19   	 137.33		
 45.78   	421.75   	 44.21   	 -55.95		 -2.64   	 147.51		
 52.80   	402.83   	 43.99   	 -50.86		 -2.05   	 152.59		
 54.32   	362.85   	 43.78   	 -50.86		 -1.44   	 152.59		
 47.61   	298.77   	 43.58   	 -55.95		 -0.83   	 157.68		
 33.57   	210.27   	 43.36   	 -61.04		 -0.20   	 147.51		
 15.26   	106.20   	 43.11   	 -61.04		  0.39   	 111.90		
 -3.97   	  7.02   	 42.87   	 -66.12		  0.83   	  76.30		
-23.19   	-65.31   	 42.60   	 -71.21		  1.14   	  45.78		
-42.42   	-101.62   	 42.32   	 -71.21		  1.32   	  10.17		
-59.51   	-110.17   	 42.03   	 -76.30		  1.36   	 -25.43		
-72.94   	-107.73   	 41.73   	 -81.38		  1.26   	 -35.61		
-80.26   	-106.51   	 41.40   	 -76.30		  1.12   	 -40.69		
-82.40   	-111.39   	 41.10   	 -71.21		  0.96   	 -40.69		
-81.18   	-119.02   	 40.81   	 -61.04		  0.79   	 -35.61		
-79.35   	-125.73   	 40.57   	 -55.95		  0.65   	 -30.52		
-79.04   	-130.62   	 40.35   	 -61.04		  0.53   	 -30.52		
-79.96   	-134.58   	 40.10   	 -50.86		  0.41   	 -20.35		
-79.96   	-133.36   	 39.90   	 -50.86		  0.33   	  -5.09		
-69.58   	-108.03   	 39.69   	 -50.86		  0.31   	   5.09		
-27.77   	-18.62   	 39.49   	 -35.61		  0.33   	  15.26		
 73.55   	182.50   	 39.35   	 -30.52		  0.39   	  35.61		
238.04   	529.48   	 39.23   	 -35.61		  0.53   	  50.86		
387.27   	1006.47   	 39.08   	 -35.61		  0.73   	  50.86		
363.16   	1493.84   	 38.94   	  N/A		  0.94   	  N/A		
