SAMPLE NUMBER:   8
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
-621.64   	-796.81   	 73.31   	-122.07		 69.30   	 793.49		
-632.32   	-805.36   	 72.82   	-116.99		 72.47   	 747.71		
-646.97   	-821.23   	 72.35   	-106.82		 75.46   	 747.71		
-660.40   	-835.57   	 71.92   	-106.82		 78.45   	 747.71		
-666.81   	-842.29   	 71.50   	-111.90		 81.44   	 778.23		
-666.20   	-845.03   	 71.05   	 -96.64		 84.56   	 707.02		
-674.13   	-855.41   	 70.66   	 -86.47		 87.39   	 620.55		
-691.22   	-868.84   	 70.32   	 -76.30		 89.87   	 528.99		
-707.70   	-871.58   	 70.01   	 -50.86		 91.98   	 447.61		
-714.72   	-853.88   	 69.81   	 -20.35		 93.77   	 386.57		
-711.06   	-819.09   	 69.73(D)	  40.69		 95.32   	 350.97		
-702.21   	-782.47   	 69.89   	 147.51		 96.72   	 320.45		
-697.02   	-759.58   	 70.48   	 300.10		 98.01   	 315.36		
-700.99   	-752.26   	 71.68   	 473.04		 99.27   	 305.19		
-712.59   	-746.77   	 73.57   	 661.24		100.49   	 289.93		
-723.27   	-726.01   	 76.22   	 798.57		101.65   	 289.93		
-727.54   	-686.65   	 79.41   	 854.52		102.81   	 284.84		
-725.10   	-641.78   	 82.83   	 839.26		103.95   	 269.58		
-721.44   	-610.66   	 86.18   	 778.23		105.03   	 244.15		
-725.10   	-603.33   	 89.30   	 681.58		106.00   	 208.54		
-740.05   	-613.71   	 92.02   	 584.94		106.84   	 183.11		
-761.41   	-625.31   	 94.36   	 503.56		107.57   	 147.51		
-779.72   	-628.36   	 96.38   	 457.78		108.16   	 132.25		
-791.02   	-621.95   	 98.21   	 447.61		108.69   	 122.07		
-797.12   	-613.40   	100.00   	 473.04		109.18   	 106.82		
-805.97   	-611.57   	101.89   	 523.90		109.60   	  91.56		
-822.45   	-619.81   	103.99   	 564.60		109.97   	  76.30		
-841.06   	-636.60   	106.25   	 579.86		110.27   	  66.12		
-851.75   	-657.96   	108.57   	 569.68		110.54   	  45.78		
-847.78   	-681.15   	110.84   	 539.16		110.72   	  25.43		
-819.09   	-733.95   	113.00   	 457.78		110.82(S)	  -5.09		
-815.43   	-765.69   	114.83   	 361.14		110.80   	 -35.61		
-819.09   	-796.51   	116.28   	 274.67		110.66   	 -50.86		
-822.75   	-819.70   	117.37   	 203.46		110.46   	 -71.21		
-818.79   	-831.60   	118.19   	 142.42		110.17   	 -86.47		
-806.88   	-833.74   	118.76   	  96.64		109.83   	 -81.38		
-791.63   	-831.60   	119.15   	  61.04		109.50   	 -76.30		
-779.42   	-830.99   	119.39   	  25.43		109.20   	 -91.56		
-772.40   	-835.27   	119.49   	   5.09		108.83   	-116.99		
-772.40   	-842.90   	119.51(S)	 -25.43		108.36   	-147.51		
-776.98   	-849.00   	119.41   	 -50.86		107.77   	-183.11		
-780.94   	-849.00   	119.21   	 -71.21		107.04   	-208.54		
-780.03   	-839.84   	118.92   	 -96.64		106.21   	-244.15		
-774.23   	-823.97   	118.53   	-122.07		105.23   	-305.19		
-771.18   	-809.63   	118.05   	-147.51		104.01   	-386.57		
-777.89   	-805.36   	117.46   	-157.68		102.46   	-503.56		
-794.37   	-813.60   	116.83   	-162.77		100.45   	-661.24		
-814.82   	-827.94   	116.17   	-183.11		 97.80   	-869.78		
-830.69   	-840.45   	115.44   	-208.54		 94.32   	-1134.28		
-838.62   	-845.64   	114.61   	-233.98		 89.79   	-1439.47		
-839.54   	-844.12   	113.67   	-249.24		 84.03   	-1576.80		
-835.27   	-838.32   	112.68   	-264.50		 77.72   	-1546.28		
-823.97   	-830.08   	111.62   	-279.75		 71.54   	-1475.07		
-805.36   	-816.96   	110.50   	-300.10		 65.64   	-1312.30		
-784.91   	-800.17   	109.30   	-361.14		 60.39   	-1236.01		
-769.65   	-781.56   	107.85   	-366.22		 55.44   	-1200.40		
-779.11   	-787.66   	106.39   	-376.40		 50.64   	-1180.06		
-788.57   	-798.03   	104.88   	-386.57		 45.92   	-1129.19		
-786.13   	-803.53   	103.34   	-406.92		 41.40   	-1047.81		
-770.26   	-798.03   	101.71   	-422.18		 37.21   	-986.77		
-748.90   	-783.69   	100.02   	-422.18		 33.27   	-900.30		
-731.51   	-768.43   	 98.33   	-422.18		 29.66   	-813.83		
-723.27   	-758.97   	 96.64   	-401.83		 26.41   	-737.54		
-721.44   	-756.84   	 95.04   	-356.05		 23.46   	-696.84		
-720.21   	-759.89   	 93.61   	-305.19		 20.67   	-666.32		
-715.64   	-761.41   	 92.39   	-249.24		 18.01   	-590.03		
-707.70   	-758.67   	 91.39   	-203.46		 15.65   	-483.21		
-697.33   	-750.43   	 90.58   	-178.03		 13.71   	-386.57		
-688.17   	-737.92   	 89.87   	-167.85		 12.17   	-310.27		
-683.59   	-722.96   	 89.20   	-162.77		 10.93   	-259.41		
-685.12   	-704.35   	 88.54   	-172.94		  9.89   	-233.98		
-689.70   	-681.46   	 87.85   	-183.11		  8.95   	-218.72		
-691.53   	-658.87   	 87.12   	-188.20		  8.08   	-193.29		
-687.56   	-645.14   	 86.37   	-193.29		  7.30   	-172.94		
-678.41   	-647.28   	 85.59   	-198.37		  6.61   	-147.51		
-669.25   	-663.45   	 84.80   	-183.11		  6.02   	-106.82		
-662.54   	-681.15   	 84.07   	-172.94		  5.60   	 -66.12		
-655.52   	-686.04   	 83.38   	-157.68		  5.33   	 -20.35		
-646.67   	-677.49   	 82.75   	-127.16		  5.25   	   5.09		
-642.70   	-668.34   	 82.24   	-106.82		  5.27   	  20.35		
-673.22   	-693.05   	 81.81   	-101.73		  5.35   	  -5.09		
-699.77   	-720.83   	 81.40   	 -91.56		  5.33   	 -35.61		
-714.42   	-741.88   	 81.04   	 -71.21		  5.19   	 -66.12		
-708.62   	-751.34   	 80.75   	 -55.95		  4.92   	 -61.04		
-689.39   	-755.92   	 80.53   	 -55.95		  4.68   	 -40.69		
-673.83   	-764.16   	 80.30   	 -71.21		  4.52   	 -20.35		
-672.00   	-775.76   	 80.02   	 -71.21		  4.44   	  -5.09		
-681.15   	-783.08   	 79.74   	 -76.30		  4.42(D)	   5.09		
-691.53   	-778.20   	 79.43   	 -71.21		  4.44   	  15.26		
-692.14   	-760.80   	 79.15   	 -71.21		  4.50   	  20.35		
-681.46   	-737.30   	 78.86   	 -76.30		  4.58   	  20.35		
-666.81   	-718.08   	 78.56   	 -76.30		  4.66   	  15.26		
-656.43   	-709.53   	 78.25   	 -81.38		  4.72   	  10.17		
-651.55   	-709.53   	 77.92   	 -66.12		  4.76   	  30.52		
-649.11   	-711.98   	 77.66   	 -66.12		  4.88   	  50.86		
-641.48   	-709.53   	 77.40   	 -61.04		  5.09   	  76.30		
-621.03   	-697.94   	 77.15   	 -55.95		  5.39   	  86.47		
-586.24   	-672.91   	 76.93   	 -55.95		  5.74   	  91.56		
-550.84   	-617.37   	 76.70   	 -50.86		  6.10   	  76.30		
-547.18   	-498.96   	 76.50   	 -50.86		  6.41   	  66.12		
-618.29   	-274.96   	 76.30   	 -50.86		  6.67   	  66.12		
-792.85   	 71.11   	 76.09   	 -61.04		  6.94   	  81.38		
-1054.99   	473.63   	 75.85   	 -71.21		  7.26   	  96.64		
-1335.45   	779.42   	 75.56   	 -86.47		  7.65   	 116.99		
-1569.82   	493.77   	 75.22   	 -81.38		  8.12   	 106.82		
-1437.07   	-78.13   	 74.89   	 -81.38		  8.55   	  86.47		
-1197.82   	-655.52   	 74.57   	 -86.47		  8.89   	  71.21		
-943.60   	-997.01   	 74.22   	 -86.47		  9.18   	  76.30		
-745.24   	-1023.25(R)	 73.88   	 -81.38		  9.48(E)	 101.73		
-623.17   	-846.56   	 73.55   	 -76.30		  9.89   	 152.59		
-555.73   	-659.48   	 73.24   	 -81.38		 10.50   	 213.63		
-515.14   	-587.46   	 72.92   	 -91.56		 11.35   	 305.19		
-488.59   	-625.61   	 72.55   	 -96.64		 12.57   	 417.09		
-474.55   	-693.05   	 72.17   	 -96.64		 14.24   	 554.42		
-471.50   	-722.66   	 71.78   	 -91.56		 16.46   	 656.15		
-473.63   	-706.48   	 71.41   	 -86.47		 19.08   	 778.23		
-473.63   	-675.66   	 71.07   	 -81.38		 22.20   	1047.81		
-468.14   	-656.13   	 70.74   	 -96.64		 26.39   	1449.64		
-460.51   	-651.55   	 70.36   	 -96.64		 32.19   	1719.22		
-457.76   	-653.99   	 69.97   	 -91.56		 39.06   	1719.22		
-462.65   	-654.60   	 69.60   	 -86.47		 45.94   	1592.06		
-469.97   	-648.19   	 69.26   	 -86.47		 52.31   	1444.55		
-471.80   	-630.19   	 68.91   	 -86.47		 58.09   	1230.92		
-462.95   	-602.42   	 68.57   	 -96.64		 63.01   	 986.77		
-444.95   	-570.37   	 68.18   	 -96.64		 66.96   	 778.23		
-422.97   	-541.69   	 67.79   	 -91.56		 70.07   	 640.89		
-404.36   	-520.63   	 67.43   	 -91.56		 72.63   	 600.20		
-392.76   	-505.98   	 67.06   	 -91.56		 75.04   	 635.81		
-387.57   	-492.55   	 66.69   	-106.82		 77.58   	 798.57		
-383.61   	-457.15   	 66.27   	-101.73		 80.77   	 752.79		
-379.94   	-436.71   	 65.86   	 -91.56		 83.78   	 671.41		
-373.54   	-421.14   	 65.49   	 -66.12		 86.47   	 564.60		
-366.82   	-414.73   	 65.23   	 -50.86		 88.73   	 473.04		
-363.46   	-417.79   	 65.03   	 -10.17		 90.62   	 396.74		
-364.69   	-419.62   	 64.98   	  55.95		 92.21   	 350.97		
-365.60   	-406.80   	 65.21   	 172.94		 93.61   	 340.79		
-359.80   	-372.31   	 65.90   	 345.88		 94.97   	 340.79		
-345.15   	-323.79   	 67.28   	 528.99		 96.34   	 340.79		
-326.23   	-276.49   	 69.40   	 712.10		 97.70   	 335.71		
-309.45   	-242.31   	 72.25   	 854.52		 99.04   	 320.45		
-300.29   	-220.95   	 75.67   	 915.56		100.33   	 305.19		
-299.38   	-203.25   	 79.33   	 895.22		101.55   	 274.67		
-302.12   	-180.05   	 82.91   	 824.00		102.64   	 254.32		
-300.90   	-149.54   	 86.21   	 712.10		103.66   	 233.98		
-291.75   	-117.80   	 89.05   	 610.37		104.60   	 218.72		
-274.66   	-91.25   	 91.50   	 523.90		105.47   	 188.20		
-253.30   	-72.33   	 93.59   	 483.21		106.23   	 172.94		
-235.29   	-60.12   	 95.52   	 473.04		106.92   	 157.68		
-225.83   	-53.41   	 97.42   	 488.30		107.55   	 137.33		
-224.30   	-51.88   	 99.37   	 518.82		108.10   	 106.82		
-224.91   	-57.07   	101.44   	 564.60		108.52   	  76.30		
-223.08   	-69.89   	103.70   	 605.29		108.83   	  71.21		
-217.29   	-89.72   	106.12   	 625.63		109.11   	  71.21		
-206.91   	-115.05   	108.63   	 610.37		109.40   	  71.21		
-176.70   	-184.33   	111.07   	 518.82		109.68   	  50.86		
-160.22   	-229.49   	113.14   	 422.18		109.89   	  15.26		
-142.21   	-276.79   	114.83   	 325.53		109.95   	 -20.35		
-122.68   	-318.30   	116.13   	 233.98		109.87   	 -66.12		
-102.54   	-345.46   	117.07   	 167.85		109.60   	 -86.47		
-82.70   	-355.22   	117.74   	 106.82		109.26   	 -81.38		
-66.53   	-351.56   	118.17   	  66.12		108.93   	 -76.30		
-57.98   	-344.54   	118.43   	  50.86		108.63   	 -81.38		
-57.37   	-346.07   	118.64   	  30.52		108.30   	 -76.30		
-60.42   	-362.85   	118.76   	  10.17		108.00   	 -81.38		
-63.17   	-392.76   	118.80   	 -10.17		107.67   	 -96.64		
-61.95   	-426.03   	118.76   	 -30.52		107.28   	-127.16		
-55.54   	-452.27   	118.64   	 -61.04		106.77   	-167.85		
-44.86   	-466.00   	118.39   	 -76.30		106.10   	-223.80		
-33.57   	-467.53   	118.09   	 -86.47		105.21   	-259.41		
-26.25   	-459.90   	117.74   	 -96.64		104.17   	-289.93		
-24.41   	-443.73   	117.35   	-127.16		103.01   	-335.71		
-25.63   	-417.79   	116.85   	-162.77		101.67   	-417.09		
-26.25   	-386.05   	116.19   	-198.37		100.00   	-539.16		
-21.97   	-355.83   	115.40   	  N/A		 97.84   	  N/A		
