SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-515.44   	639.04   	  5.78   	  55.95		 52.59   	 -45.78		
-859.38   	238.95   	  6.00   	  66.12		 52.41   	 -45.78		
-1110.53   	-316.16   	  6.27   	  61.04		 52.23   	 -40.69		
-1194.46   	-816.96   	  6.51   	  61.04		 52.06   	 -50.86		
-1092.53   	-1071.17(R)	  6.75(E)	  45.78		 51.86   	 -55.95		
-850.52   	-1012.88   	  6.94   	  40.69		 51.64   	 -55.95		
-550.54   	-730.90   	  7.10   	  25.43		 51.41   	 -61.04		
-272.83   	-395.81   	  7.20   	  10.17		 51.17   	 -50.86		
-76.60   	-151.98   	  7.24   	   0.00		 50.97   	 -45.78		
 13.43   	-51.88   	  7.24   	  -5.09		 50.78   	 -50.86		
 14.95   	-60.42   	  7.22   	 -10.17		 50.58   	 -50.86		
-25.02   	-106.81   	  7.18   	 -10.17		 50.38   	 -45.78		
-57.98   	-135.80   	  7.14   	 -10.17		 50.19   	 -45.78		
-59.20   	-129.70   	  7.10   	   5.09		 50.01   	 -45.78		
-34.79   	-103.45   	  7.12   	  25.43		 49.83   	 -45.78		
 -7.93   	-79.04   	  7.22   	  50.86		 49.64   	 -40.69		
  3.66   	-68.36   	  7.43   	  71.21		 49.48   	 -30.52		
  0.61   	-69.58   	  7.71   	  96.64		 49.36   	 -30.52		
 -4.88   	-72.02   	  8.10   	 178.03		 49.24   	 -40.69		
 -3.66   	-68.66   	  8.81   	 289.93		 49.07   	 -35.61		
  3.66   	-58.90   	  9.97   	 381.48		 48.93   	 -35.61		
 11.29   	-47.30   	 11.50   	 412.00		 48.79   	 -40.69		
 16.78   	-37.84   	 13.14   	 422.18		 48.63   	 -35.61		
 20.14   	-30.82   	 14.83   	 447.61		 48.48   	 -35.61		
 22.89   	-24.11   	 16.62   	 554.42		 48.34   	 -45.78		
 30.52   	 -8.85   	 18.84   	 539.16		 48.16   	 -40.69		
 35.40   	 -1.53   	 21.00   	 544.25		 48.00   	 -45.78		
 39.98   	  5.19   	 23.17   	 549.34		 47.81   	 -40.69		
 43.95   	 12.21   	 25.37   	 564.60		 47.65   	 -40.69		
 47.61   	 19.53   	 27.63   	 549.34		 47.49   	 -30.52		
 51.57   	 27.47   	 29.83   	 508.65		 47.37   	 -30.52		
 56.15   	 35.71   	 31.86   	 447.61		 47.24   	 -30.52		
 61.04   	 43.64   	 33.65   	 391.66		 47.12   	 -35.61		
 66.22   	 50.35   	 35.22   	 330.62		 46.98   	 -30.52		
 71.41   	 56.46   	 36.54   	 289.93		 46.86   	 -30.52		
 76.90   	 62.87   	 37.70   	 259.41		 46.73   	 -25.43		
 82.40   	 70.19   	 38.74   	 249.24		 46.63   	 -25.43		
 87.89   	 79.04   	 39.74   	 233.98		 46.53   	 -25.43		
 93.38   	 89.42   	 40.67   	 218.72		 46.43   	 -25.43		
 98.88   	100.71   	 41.55   	 188.20		 46.33   	 -25.43		
104.68   	111.69   	 42.30   	 152.59		 46.23   	 -30.52		
110.47   	122.07   	 42.91   	 127.16		 46.10   	 -30.52		
116.27   	132.45   	 43.42   	 101.73		 45.98   	 -35.61		
121.77   	142.52   	 43.82   	  71.21		 45.84   	 -35.61		
127.26   	153.20   	 44.11   	  55.95		 45.70   	 -25.43		
132.75   	164.49   	 44.33   	  35.61		 45.59   	 -30.52		
138.24   	176.70   	 44.48   	  25.43		 45.47   	 -25.43		
144.35   	189.51   	 44.58   	  25.43		 45.37   	 -15.26		
151.06   	202.64   	 44.68   	  35.61		 45.31   	 -15.26		
158.39   	215.76   	 44.82   	  35.61		 45.25   	 -15.26		
166.63   	229.49   	 44.96   	  35.61		 45.19   	 -15.26		
175.78   	244.75   	 45.11   	  30.52		 45.13   	 -10.17		
185.55   	261.54   	 45.23   	  35.61		 45.09(D)	   0.00		
195.01   	279.54   	 45.37   	  61.04		 45.09   	  15.26		
203.86   	298.46   	 45.62   	  71.21		 45.15   	  45.78		
211.79   	317.08   	 45.90   	  86.47		 45.33   	  81.38		
219.42   	336.00   	 46.25   	 106.82		 45.66   	 116.99		
227.05   	355.22   	 46.67   	 116.99		 46.12   	 162.77		
234.68   	375.06   	 47.14   	 132.25		 46.77   	 193.29		
242.00   	394.90   	 47.67   	 142.42		 47.55   	 203.46		
249.33   	414.43   	 48.24   	 142.42		 48.36   	 203.46		
256.35   	433.96   	 48.81   	 142.42		 49.18   	 208.54		
263.37   	453.49   	 49.38   	 137.33		 50.01   	 208.54		
269.78   	473.63   	 49.93   	 127.16		 50.84   	 203.46		
274.35   	492.25   	 50.44   	 116.99		 51.66   	 208.54		
275.57   	506.59   	 50.91   	 111.90		 52.49   	 218.72		
271.61   	512.70   	 51.35   	 101.73		 53.37   	 223.80		
261.84   	506.59   	 51.76   	  91.56		 54.26   	 223.80		
246.28   	486.15   	 52.13   	  86.47		 55.16   	 228.89		
226.14   	451.66   	 52.47   	  71.21		 56.07   	 239.06		
202.03   	404.66   	 52.76   	  61.04		 57.03   	 239.06		
175.17   	348.21   	 53.00   	  45.78		 57.99   	 244.15		
147.09   	285.03   	 53.18   	  30.52		 58.96   	 239.06		
118.41   	219.73   	 53.31   	  20.35		 59.92   	 239.06		
 90.64   	156.25   	 53.39   	  10.17		 60.87   	 223.80		
 65.00   	 98.27   	 53.43   	  10.17		 61.77   	 228.89		
 42.72   	 47.61   	 53.47(S)	  -5.09		 62.69   	 223.80		
 24.11   	  5.19   	 53.45   	  -5.09		 63.58   	 223.80		
  8.24   	-29.30   	 53.43   	 -10.17		 64.48   	 233.98		
 -4.88   	-57.37   	 53.39   	 -25.43		 65.41   	 233.98		
-15.87   	-80.26   	 53.29   	 -30.52		 66.35   	 239.06		
-25.33   	-99.49   	 53.16   	 -40.69		 67.30   	 233.98		
-32.96   	-116.58   	 53.00   	 -55.95		 68.24   	 233.98		
-39.67   	-130.92   	 52.78   	 -76.30		 69.18   	 223.80		
-45.17   	-142.21   	 52.47   	 -91.56		 70.07   	 213.63		
-49.13   	-149.54   	 52.11   	-111.90		 70.93   	 183.11		
-51.57   	-153.81   	 51.66   	-142.42		 71.66   	 157.68		
-52.80   	-156.56   	 51.09   	-172.94		 72.29   	 132.25		
-54.02   	-159.30   	 50.40   	-218.72		 72.82   	 106.82		
-55.24   	-162.05   	 49.52   	-264.50		 73.24   	  96.64		
-56.15   	-163.88   	 48.46   	-320.45		 73.63   	  76.30		
-56.46   	-164.49   	 47.18   	-371.31		 73.94   	  61.04		
-55.54   	-163.57   	 45.70   	-427.26		 74.18   	  71.21		
-53.41   	-161.74   	 43.99   	-493.39		 74.47   	  76.30		
-51.88   	-160.22   	 42.01   	-534.08		 74.77   	  81.38		
-50.66   	-159.00   	 39.88   	-559.51		 75.10   	  81.38		
-50.05   	-157.47   	 37.64   	-579.86		 75.42   	  61.04		
-48.52   	-155.33   	 35.32   	-605.29		 75.67   	  40.69		
-45.78   	-153.20   	 32.90   	-625.63		 75.83   	  20.35		
-42.42   	-150.76   	 30.40   	-625.63		 75.91   	   5.09		
-39.37   	-148.62   	 27.89   	-595.11		 75.93(S)	 -15.26		
-38.45   	-147.09   	 25.51   	-554.42		 75.87   	 -45.78		
-38.76   	-145.57   	 23.30   	-508.65		 75.69   	 -55.95		
-39.06   	-144.04   	 21.26   	-467.95		 75.46   	 -55.95		
-38.15   	-142.21   	 19.39   	-422.18		 75.24   	 -71.21		
-35.71   	-140.69   	 17.70   	-386.57		 74.95   	-101.73		
-32.65   	-139.16   	 16.15   	-340.79		 74.55   	-116.99		
-30.52   	-138.24   	 14.79   	-295.01		 74.08   	-111.90		
-28.99   	-137.63   	 13.61   	-264.50		 73.63   	-111.90		
-27.47   	-136.41   	 12.55   	-239.06		 73.18   	-142.42		
-25.63   	-135.50   	 11.60   	-218.72		 72.61   	-157.68		
-23.80   	-134.89   	 10.72   	-198.37		 71.98   	-157.68		
-21.67   	-134.28   	  9.93   	-188.20		 71.35   	-157.68		
-19.53   	-132.45   	  9.18   	-178.03		 70.72   	-162.77		
-14.65   	-126.95   	  8.46   	-167.85		 70.07   	-178.03		
 -4.88   	-116.88   	  7.79   	-167.85		 69.36   	-167.85		
  9.77   	-101.93   	  7.12   	-162.77		 68.69   	-162.77		
 27.47   	-83.92   	  6.47   	-147.51		 68.04   	-157.68		
 43.64   	-62.26   	  5.88   	-137.33		 67.41   	-152.59		
 56.15   	-36.32   	  5.33   	-127.16		 66.80   	-142.42		
 67.44   	 -4.58   	  4.82   	-111.90		 66.23   	-122.07		
 81.48   	 31.13   	  4.37   	 -96.64		 65.74   	-122.07		
102.23   	 65.00   	  3.99   	 -86.47		 65.25   	-122.07		
129.09   	 89.11   	  3.64   	 -66.12		 64.76   	-116.99		
156.25   	 99.18   	  3.38   	 -45.78		 64.29   	-116.99		
176.09   	 93.69   	  3.19   	 -35.61		 63.82   	-122.07		
181.58   	 74.46   	  3.05   	 -40.69		 63.34   	-122.07		
169.37   	 46.08   	  2.89   	 -40.69		 62.85   	-127.16		
141.60   	 12.21   	  2.73   	 -45.78		 62.34   	-122.07		
104.68   	-24.41   	  2.54   	 -40.69		 61.85   	-127.16		
 67.75   	-61.65   	  2.38   	 -35.61		 61.34   	-122.07		
 35.40   	-98.27   	  2.24   	 -35.61		 60.85   	-111.90		
  5.19   	-135.50   	  2.10   	 -35.61		 60.41   	-101.73		
-26.86   	-171.20   	  1.95   	 -35.61		 60.00   	-101.73		
-60.73   	-200.20   	  1.81   	 -20.35		 59.59   	-101.73		
-90.64   	-217.59   	  1.73   	  -5.09		 59.19   	 -86.47		
-107.73   	-221.86   	  1.71(D)	   5.09		 58.84   	 -86.47		
-109.25   	-217.29   	  1.73   	  10.17		 58.49   	 -81.38		
-101.32   	-211.49   	  1.77   	  10.17		 58.17   	 -81.38		
-94.60   	-210.57   	  1.81   	  10.17		 57.84   	 -81.38		
-95.21   	-214.84   	  1.85   	  20.35		 57.52   	 -71.21		
-101.62   	-220.03   	  1.93   	  35.61		 57.23   	 -66.12		
-108.03   	-222.47   	  2.08   	  35.61		 56.97   	 -71.21		
-110.47   	-221.56   	  2.22   	  40.69		 56.68   	 -71.21		
-108.95   	-218.81   	  2.38   	  35.61		 56.40   	 -76.30		
-106.51   	-216.37   	  2.52   	  40.69		 56.09   	 -66.12		
-104.98   	-215.15   	  2.69   	  40.69		 55.83   	 -66.12		
-105.29   	-213.93   	  2.85   	  40.69		 55.56   	 -66.12		
-106.20   	-212.10   	  3.01   	  40.69		 55.30   	 -61.04		
-106.81   	-209.96   	  3.17   	  40.69		 55.06   	 -55.95		
-106.81   	-208.44   	  3.34   	  40.69		 54.83   	 -55.95		
-106.81   	-208.13   	  3.50   	  45.78		 54.61   	 -61.04		
-106.81   	-209.05   	  3.68   	  40.69		 54.36   	 -61.04		
-105.29   	-209.66   	  3.85   	  40.69		 54.12   	 -66.12		
-99.79   	-206.60   	  4.01   	  40.69		 53.86   	 -61.04		
-83.62   	-194.40   	  4.17   	  30.52		 53.61   	 -55.95		
-45.78   	-170.29   	  4.29   	  25.43		 53.39   	 -50.86		
 24.72   	-131.53   	  4.39   	  20.35		 53.18   	 -50.86		
125.12   	-68.66   	  4.48   	  25.43		 52.98   	 -40.69		
229.80   	 36.32   	  4.58   	  20.35		 52.82   	 -45.78		
293.88   	202.03   	  4.66   	  20.35		 52.63   	 -45.78		
262.15   	413.51   	  4.74   	  25.43		 52.45   	 -66.12		
-225.83   	647.58   	  4.84   	  25.43		 52.19   	 -61.04		
-620.12   	459.29   	  4.94   	  30.52		 51.94   	 -55.95		
-990.30   	 39.37   	  5.07   	  25.43		 51.72   	 -50.86		
-1229.86   	-479.43   	  5.17   	  30.52		 51.52   	 -45.78		
-1271.67   	-900.88   	  5.29   	  20.35		 51.33   	 -45.78		
-1121.22   	-1070.56(R)	  5.37(E)	  15.26		 51.15   	 -45.78		
-843.81   	-962.83   	  5.43   	  15.26		 50.97   	 -50.86		
-526.43   	-681.15   	  5.49   	  10.17		 50.76   	 -50.86		
-245.36   	-380.25   	  5.53   	   5.09		 50.56   	 -55.95		
-54.02   	-172.73   	  5.55   	   0.00		 50.34   	 -50.86		
 27.16   	-89.11   	  5.55   	  -5.09		 50.13   	 -45.78		
 20.14   	-93.69   	  5.53   	  -5.09		 49.95   	 -45.78		
-25.02   	-128.48   	  5.51   	   0.00		 49.77   	 -45.78		
-57.98   	-150.15   	  5.51   	  20.35		 49.58   	 -40.69		
-55.54   	-145.57   	  5.60   	  35.61		 49.42   	 -40.69		
-27.16   	-125.43   	  5.74   	  66.12		 49.26   	 -30.52		
  0.00   	-104.98   	  6.00   	  86.47		 49.14   	 -40.69		
  9.77   	-94.30   	  6.35   	 116.99		 48.97   	 -50.86		
  5.49   	-92.47   	  6.82   	 147.51		 48.77   	 -45.78		
  0.92   	-92.16   	  7.41   	 228.89		 48.59   	 -45.78		
  4.27   	-87.28   	  8.32   	 335.71		 48.40   	 -40.69		
 12.82   	-78.13   	  9.66   	 412.00		 48.24   	 -40.69		
 21.06   	-67.75   	 11.31   	 462.87		 48.08   	 -30.52		
 27.16   	-59.51   	 13.16   	 473.04		 47.96   	 -25.43		
 30.82   	-53.10   	 15.06   	 518.82		 47.85   	 -30.52		
 37.23   	-41.81   	 17.13   	 518.82		 47.73   	 -40.69		
 42.11   	-35.40   	 19.21   	 508.65		 47.57   	 -35.61		
 48.22   	-28.38   	 21.24   	 488.30		 47.43   	 -35.61		
 54.63   	-21.06   	 23.19   	 473.04		 47.28   	 -45.78		
 60.42   	-13.43   	 25.09   	 457.78		 47.10   	 -40.69		
 65.31   	 -6.10   	 26.92   	 488.30		 46.94   	 -40.69		
 69.27   	  1.22   	 28.87   	 528.99		 46.77   	 -35.61		
 73.55   	  8.85   	 30.99   	 549.34		 46.63   	 -25.43		
 78.13   	 17.40   	 33.18   	 518.82		 46.53   	 -30.52		
 83.31   	 26.55   	 35.26   	 462.87		 46.41   	 -25.43		
 89.42   	 36.01   	 37.11   	 391.66		 46.31   	 -25.43		
 95.83   	 45.78   	 38.68   	 325.53		 46.21   	 -30.52		
101.93   	 55.54   	 39.98   	 259.41		 46.08   	 -35.61		
108.03   	 65.00   	 41.02   	 198.37		 45.94   	 -35.61		
113.83   	 74.16   	 41.81   	 116.99		 45.80   	 -30.52		
120.24   	 83.62   	 42.28   	  45.78		 45.68   	 -25.43		
127.87   	 93.69   	 42.46   	   0.00		 45.57   	 -20.35		
135.80   	104.37   	 42.46   	 -20.35		 45.49   	 -25.43		
143.43   	115.97   	 42.38   	 -25.43		 45.39   	 -25.43		
150.15   	127.26   	 42.28   	 -25.43		 45.29   	 -20.35		
156.56   	138.85   	 42.18   	 -20.35		 45.21   	 -25.43		
162.96   	150.45   	 42.10   	   0.00		 45.11   	 -25.43		
170.29   	162.05   	 42.10   	  20.35		 45.00   	 -25.43		
178.53   	174.26   	 42.18   	  45.78		 44.90   	 -20.35		
187.07   	187.07   	 42.36   	  61.04		 44.82   	 -25.43		
195.92   	201.42   	 42.60   	  86.47		 44.72   	 -30.52		
205.38   	217.90   	 42.95   	 101.73		 44.60   	 -20.35		
215.15   	235.29   	 43.36   	 122.07		 44.52   	 -15.26		
225.22   	253.60   	 43.85   	 132.25		 44.46   	  -5.09		
234.99   	271.91   	 44.37   	 142.42		 44.44(D)	   5.09		
244.45   	290.53   	 44.94   	 152.59		 44.46   	  20.35		
254.21   	309.75   	 45.55   	 152.59		 44.54   	  40.69		
265.50   	330.20   	 46.16   	 157.68		 44.70   	  71.21		
277.71   	351.56   	 46.80   	 147.51		 44.98   	  96.64		
289.92   	373.54   	 47.39   	 142.42		 45.37   	 142.42		
301.82   	395.51   	 47.96   	 142.42		 45.94   	 172.94		
312.19   	418.40   	 48.52   	 137.33		 46.63   	 183.11		
321.96   	441.28   	 49.07   	 137.33		 47.37   	 193.29		
330.81   	464.17   	 49.62   	 132.25		 48.14   	 198.37		
337.52   	484.62   	 50.15   	 127.16		 48.93   	 193.29		
341.49   	501.10   	 50.66   	 111.90		 49.70   	 198.37		
340.88   	510.25   	 51.11   	 106.82		 50.50   	 193.29		
335.08   	507.81   	 51.54   	  96.64		 51.27   	 188.20		
323.49   	489.81   	 51.92   	  96.64		 52.02   	 198.37		
305.18   	454.71   	 52.31   	  81.38		 52.82   	 208.54		
280.15   	403.75   	 52.63   	  71.21		 53.65   	 208.54		
249.63   	341.49   	 52.92   	  55.95		 54.49   	 213.63		
215.76   	274.05   	 53.14   	  45.78		 55.34   	 213.63		
181.58   	205.69   	 53.33   	  35.61		 56.20   	 213.63		
149.23   	138.85   	 53.47   	  25.43		 57.05   	 218.72		
119.93   	 75.07   	 53.57   	  20.35		 57.92   	 208.54		
 93.38   	 15.26   	 53.65   	  10.17		 58.76   	 203.46		
 69.27   	-38.76   	 53.69   	   5.09		 59.57   	 198.37		
 47.30   	-84.23   	 53.71(S)	  -5.09		 60.37   	 198.37		
 28.38   	-120.85   	 53.69   	 -10.17		 61.16   	 203.46		
 12.82   	-149.23   	 53.65   	 -20.35		 61.97   	 198.37		
  0.31   	-170.90   	 53.57   	 -25.43		 62.77   	 208.54		
 -9.46   	-188.90   	 53.47   	 -35.61		 63.60   	 203.46		
-17.70   	-203.86   	 53.33   	 -45.78		 64.41   	 213.63		
-24.72   	-216.67   	 53.14   	 -55.95		 65.27   	 208.54		
-30.52   	-227.36   	 52.92   	 -66.12		 66.10   	 198.37		
-34.79   	-235.29   	 52.65   	 -91.56		 66.90   	 188.20		
-37.84   	-241.39   	 52.29   	-111.90		 67.65   	 178.03		
-39.67   	-245.97   	 51.84   	-142.42		 68.36   	 162.77		
-40.59   	-249.33   	 51.27   	-167.85		 69.01   	 132.25		
-41.50   	-252.08   	 50.60   	-208.54		 69.54   	 106.82		
-42.72   	-253.91   	 49.77   	-249.24		 69.97   	  86.47		
-43.33   	-254.52   	 48.77   	-300.10		 70.32   	  76.30		
-43.03   	-253.91   	 47.57   	-345.88		 70.62   	  61.04		
-41.20   	-251.77   	 46.18   	-376.40		 70.86   	  50.86		
-38.45   	-248.41   	 44.68   	-412.00		 71.07   	  50.86		
-35.71   	-245.67   	 43.03   	-467.95		 71.27   	  45.78		
-34.48   	-243.53   	 41.16   	-523.90		 71.45   	  50.86		
-34.18   	-242.31   	 39.06   	-554.42		 71.66   	  50.86		
-34.48   	-240.78   	 36.85   	-574.77		 71.86   	  45.78		
-33.87   	-238.65   	 34.55   	-574.77		 72.04   	  30.52		
-32.04   	-235.90   	 32.25   	-569.68		 72.17   	  15.26		
-28.99   	-232.85   	 29.97   	-569.68		 72.23(S)	 -10.17		
-26.55   	-229.80   	 27.69   	-549.34		 72.19   	 -35.61		
-24.72   	-227.66   	 25.49   	-518.82		 72.04   	 -61.04		
-23.50   	-225.83   	 23.42   	-488.30		 71.80   	 -66.12		
-22.58   	-224.91   	 21.46   	-457.78		 71.54   	 -71.21		
-21.06   	-224.30   	 19.63   	-417.09		 71.25   	 -81.38		
-18.92   	-224.00   	 17.97   	-391.66		 70.93   	 -86.47		
-16.48   	-223.39   	 16.40   	-356.05		 70.58   	 -86.47		
-14.34   	-222.17   	 14.97   	-325.53		 70.23   	 -96.64		
-12.21   	-219.73   	 13.67   	-300.10		 69.85   	-106.82		
-10.99   	-217.29   	 12.47   	-279.75		 69.42   	-122.07		
-10.07   	-214.84   	 11.35   	-264.50		 68.93   	-142.42		
-10.07   	-213.01   	 10.29   	-249.24		 68.36   	-157.68		
-10.38   	-211.49   	  9.30   	-244.15		 67.73   	-157.68		
-10.99   	-210.27   	  8.32   	-239.06		 67.10   	-152.59		
-10.38   	-207.82   	  7.37   	-239.06		 66.49   	-152.59		
 -7.02   	-202.33   	  6.41   	-223.80		 65.88   	-157.68		
  1.53   	-192.57   	  5.51   	-208.54		 65.25   	-152.59		
 15.87   	-179.14   	  4.68   	-188.20		 64.64   	-147.51		
 34.48   	-163.88   	  3.93   	-157.68		 64.05   	-142.42		
 53.10   	-147.71   	  3.30   	-132.25		 63.48   	-142.42		
 68.66   	-129.70   	  2.77   	-106.82		 62.91   	-122.07		
 80.87   	-106.20   	  2.34   	 -76.30		 62.42   	-122.07		
 95.21   	-74.16   	  2.03   	 -45.78		 61.93   	-116.99		
116.58   	-36.01   	  1.85   	 -10.17		 61.46   	-106.82		
146.79   	 -0.31   	  1.81   	  10.17		 61.04   	-111.90		
180.97   	 24.72   	  1.85   	  25.43		 60.59   	-111.90		
208.74   	 31.74   	  1.95   	  30.52		 60.14   	-116.99		
218.51   	 19.53   	  2.08   	  30.52		 59.67   	-116.99		
204.77   	 -7.63   	  2.20   	  30.52		 59.21   	-106.82		
169.98   	-43.64   	  2.32   	  25.43		 58.78   	-106.82		
124.21   	-83.31   	  2.42   	  10.17		 58.35   	-101.73		
 79.96   	-122.07   	  2.46   	 -20.35		 57.94   	 -91.56		
 44.56   	-158.39   	  2.38   	 -40.69		 57.58   	 -86.47		
 15.56   	-193.18   	  2.22   	 -61.04		 57.23   	 -86.47		
-14.95   	-226.75   	  1.97   	 -71.21		 56.89   	 -86.47		
-50.05   	-255.13   	  1.69   	 -66.12		 56.54   	 -86.47		
-84.53   	-272.83   	  1.42   	 -66.12		 56.20   	 -81.38		
-107.73   	-277.40   	  1.16   	 -71.21		 55.87   	 -76.30		
-113.22   	-271.91   	  0.87   	 -71.21		 55.56   	 -71.21		
-104.98   	-264.28   	  0.59   	 -55.95		 55.28   	 -66.12		
-94.91   	-261.84   	  0.37   	 -30.52		 55.02   	 -61.04		
-92.77   	-265.20   	  0.24   	  -5.09		 54.77   	 -61.04		
-98.27   	-270.39   	  0.22(D)	  15.26		 54.53   	 -61.04		
-105.90   	-272.52   	  0.28   	  40.69		 54.28   	 -66.12		
-108.95   	-271.00   	  0.45   	  55.95		 54.02   	 -66.12		
-107.42   	-267.94   	  0.67   	  81.38		 53.75   	 -66.12		
-103.76   	-265.81   	  1.00   	  96.64		 53.49   	 -66.12		
-102.23   	-265.50   	  1.38   	 106.82		 53.22   	 -61.04		
-103.15   	-265.81   	  1.81   	 111.90		 52.98   	 -61.04		
-105.29   	-264.89   	  2.26   	 106.82		 52.74   	 -55.95		
-106.20   	-262.76   	  2.69   	 101.73		 52.51   	 -50.86		
-106.20   	-260.01   	  3.09   	  91.56		 52.31   	 -45.78		
-105.29   	-257.87   	  3.46   	  86.47		 52.13   	 -45.78		
-104.37   	-256.65   	  3.80   	  76.30		 51.94   	 -45.78		
-102.84   	-256.04   	  4.11   	  61.04		 51.76   	 -45.78		
-98.88   	-252.38   	  4.35   	  50.86		 51.58   	 -45.78		
-87.59   	-241.70   	  4.56   	  30.52		 51.39   	 -50.86		
-59.51   	-221.25   	  4.68   	  15.26		 51.19   	 -50.86		
 -0.61   	-190.43   	  4.74   	  10.17		 50.99   	 -45.78		
 95.21   	-143.74   	  4.78   	  10.17		 50.80   	 -50.86		
212.10   	-65.92   	  4.82   	  10.17		 50.60   	 -40.69		
311.28   	 64.39   	  4.86   	  15.26		 50.44   	 -40.69		
337.22   	250.55   	  4.92   	  10.17		 50.27   	 -40.69		
231.02   	446.47   	  4.96   	   5.09		 50.11   	 -50.86		
-428.77   	467.53   	  4.98   	  15.26		 49.91   	 -45.78		
-852.66   	144.04   	  5.05   	  10.17		 49.73   	 -45.78		
-1188.35   	-332.95   	  5.09   	   5.09		 49.54   	 -45.78		
-1336.67   	-791.63   	  5.11   	   0.00		 49.36   	 -40.69		
-1266.78   	-1059.57(R)	  5.11(E)	  -5.09		 49.20   	 -45.78		
-1025.39   	-1058.35   	  5.09   	  -5.09		 49.01   	 -45.78		
-699.46   	-841.98   	  5.07   	   0.00		 48.83   	 -55.95		
-377.20   	-545.35   	  5.07   	  -5.09		 48.61   	 -45.78		
-126.34   	-296.33   	  5.05   	  -5.09		 48.42   	 -45.78		
 14.65   	-157.47   	  5.03   	  -5.09		 48.24   	 -40.69		
 47.61   	-121.15   	  5.01   	 -10.17		 48.08   	 -40.69		
 12.21   	-141.30   	  4.96   	   5.09		 47.91   	 -35.61		
-35.10   	-170.29   	  4.98   	  30.52		 47.77   	 -35.61		
-53.10   	-180.05   	  5.11   	  45.78		 47.63   	 -25.43		
-34.18   	-168.15   	  5.29   	  81.38		 47.53   	 -35.61		
 -0.61   	-146.48   	  5.62   	 122.07		 47.39   	 -35.61		
 22.28   	-127.87   	  6.10   	 172.94		 47.24   	 -35.61		
 26.55   	-119.02   	  6.80   	 233.98		 47.10   	 -40.69		
 21.67   	-116.58   	  7.73   	 295.01		 46.94   	 -40.69		
 20.45   	-113.53   	  8.91   	 350.97		 46.77   	 -40.69		
 26.25   	-105.90   	 10.32   	 376.40		 46.61   	 -40.69		
 35.10   	-94.60   	 11.82   	 401.83		 46.45   	 -35.61		
 43.03   	-83.31   	 13.43   	 432.35		 46.31   	 -25.43		
 48.52   	-73.85   	 15.16   	 457.78		 46.21   	 -25.43		
 51.57   	-66.22   	 16.99   	 539.16		 46.10   	 -35.61		
 56.15   	-54.02   	 19.15   	 523.90		 45.96   	 -35.61		
 60.42   	-48.22   	 21.24   	 508.65		 45.82   	 -40.69		
 66.83   	-41.50   	 23.28   	 498.47		 45.66   	 -35.61		
 73.55   	-33.26   	 25.27   	 503.56		 45.51   	 -35.61		
 80.26   	-24.11   	 27.28   	 534.08		 45.37   	 -30.52		
 86.06   	-14.95   	 29.42   	 574.77		 45.25   	 -20.35		
 91.86   	 -6.41   	 31.72   	 574.77		 45.17   	 -15.26		
 97.66   	  1.83   	 34.02   	 528.99		 45.11   	 -20.35		
104.06   	 10.38   	 36.13   	 473.04		 45.03   	 -20.35		
111.39   	 19.84   	 38.03   	 396.74		 44.94   	 -20.35		
119.02   	 29.91   	 39.61   	 310.27		 44.86   	 -30.52		
126.34   	 39.67   	 40.85   	 223.80		 44.74   	 -35.61		
132.45   	 49.13   	 41.75   	 147.51		 44.60   	 -35.61		
137.94   	 58.59   	 42.34   	  71.21		 44.46   	 -40.69		
144.04   	 68.97   	 42.62   	  25.43		 44.29   	 -35.61		
151.06   	 80.26   	 42.73   	 -15.26		 44.15   	 -30.52		
158.39   	 92.16   	 42.67   	 -30.52		 44.03   	 -15.26		
165.41   	103.15   	 42.54   	 -30.52		 43.97   	 -10.17		
171.51   	113.83   	 42.42   	 -30.52		 43.93   	 -10.17		
177.61   	123.90   	 42.30   	 -15.26		 43.89   	 -15.26		
184.02   	134.28   	 42.24   	   5.09		 43.82   	 -20.35		
191.35   	145.87   	 42.26   	  25.43		 43.74   	 -35.61		
198.67   	158.39   	 42.36   	  55.95		 43.60   	 -30.52		
206.30   	172.12   	 42.58   	  81.38		 43.48   	 -25.43		
214.23   	187.07   	 42.91   	 101.73		 43.38   	 -20.35		
222.78   	202.94   	 43.32   	 127.16		 43.30   	 -20.35		
232.24   	219.73   	 43.82   	 142.42		 43.21   	  -5.09		
242.31   	236.51   	 44.39   	 162.77		 43.19(D)	   0.00		
252.69   	253.91   	 45.05   	 178.03		 43.19   	   0.00		
263.67   	272.52   	 45.76   	 183.11		 43.19   	  15.26		
274.96   	292.66   	 46.49   	 193.29		 43.26   	  25.43		
285.95   	313.42   	 47.26   	 193.29		 43.36   	  35.61		
296.02   	334.47   	 48.04   	 198.37		 43.50   	  66.12		
305.18   	356.14   	 48.83   	 188.20		 43.76   	 101.73		
314.03   	379.03   	 49.58   	 183.11		 44.17   	 137.33		
323.79   	402.83   	 50.32   	 172.94		 44.72   	 157.68		
334.17   	426.94   	 51.01   	 167.85		 45.35   	 183.11		
