SAMPLE NUMBER:   7
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
-21.36   	-87.59   	 66.37   	 -61.04		  3.38   	 188.20		
-40.89   	-98.57   	 66.12   	 -66.12		  4.13   	 137.33		
-48.52   	-104.06   	 65.86   	 -66.12		  4.68   	  71.21		
-46.39   	-105.90   	 65.59   	 -55.95		  4.96   	  15.26		
-41.50   	-106.20   	 65.37   	 -55.95		  5.03   	  -5.09		
-39.37   	-106.81   	 65.15   	 -50.86		  5.01   	  15.26		
-42.11   	-108.64   	 64.94   	 -61.04		  5.07   	  61.04		
-45.47   	-110.17   	 64.70   	 -66.12		  5.31   	 127.16		
-37.84   	-102.54   	 64.44   	 -66.12		  5.82   	 193.29		
  0.31   	-68.05   	 64.17   	 -66.12		  6.59   	 239.06		
 85.14   	 13.12   	 63.91   	 -55.95		  7.55   	 244.15		
198.67   	151.06   	 63.68   	 -50.86		  8.52   	 193.29		
264.89   	329.28   	 63.48   	 -55.95		  9.30   	 122.07		
183.41   	503.54   	 63.26   	-106.82		  9.79   	  20.35		
-511.17   	644.84   	 62.83   	 -66.12		  9.87   	 -91.56		
-882.26   	527.34   	 62.56   	 -61.04		  9.50   	-116.99		
-1035.77   	263.37   	 62.32   	 -50.86		  9.03   	-106.82		
-919.49   	-101.93   	 62.12   	 -55.95		  8.61   	 -66.12		
-631.41   	-461.43   	 61.89   	 -61.04		  8.34   	   0.00		
-335.08   	-677.49(R)	 61.65   	 -61.04		  8.34(E)	 122.07		
-142.52   	-661.32   	 61.40   	 -61.04		  8.83   	 279.75		
-58.90   	-445.56   	 61.16   	 -55.95		  9.95   	 361.14		
-28.08   	-173.95   	 60.94   	 -50.86		 11.39   	 361.14		
 -3.36   	  0.31   	 60.73   	 -55.95		 12.84   	 320.45		
 22.58   	 20.45   	 60.51   	 -45.78		 14.12   	 259.41		
 38.76   	-56.46   	 60.33   	 -50.86		 15.16   	 356.05		
 41.20   	-129.09   	 60.12   	 -66.12		 16.58   	 656.15		
 39.98   	-137.63   	 59.86   	 -61.04		 19.21   	1073.24		
 44.86   	-94.60   	 59.61   	 -61.04		 23.50   	1612.40		
 54.32   	-48.52   	 59.37   	 -45.78		 29.95   	1805.69		
 62.56   	-30.21   	 59.19   	 -50.86		 37.17   	1770.08		
 67.14   	-36.32   	 58.98   	 -61.04		 44.25   	1673.44		
 70.19   	-46.08   	 58.74   	 -71.21		 50.95   	1363.17		
 74.46   	-45.78   	 58.45   	 -76.30		 56.40   	 844.35		
 79.35   	-35.40   	 58.15   	 -86.47		 59.78   	 356.05		
 84.53   	-21.67   	 57.80   	 -91.56		 61.20   	 -50.86		
 89.72   	-10.68   	 57.44   	 -86.47		 61.00   	-325.53		
 95.52   	 -3.66   	 57.09   	 -76.30		 59.69   	-406.92		
101.93   	  0.92   	 56.79   	-106.82		 58.07   	-361.14		
115.66   	 15.56   	 56.36   	 -35.61		 56.62   	 193.29		
122.99   	 25.63   	 56.22   	 -35.61		 57.40   	 412.00		
130.62   	 34.79   	 56.07   	 -25.43		 59.04   	 528.99		
138.85   	 43.33   	 55.97(D)	  15.26		 61.16   	 539.16		
149.54   	 52.19   	 56.03   	 142.42		 63.32   	 452.69		
162.05   	 63.17   	 56.60   	 381.48		 65.13   	 325.53		
176.39   	 75.99   	 58.13   	 773.14		 66.43   	 188.20		
190.43   	 90.64   	 61.22   	1230.92		 67.18   	  66.12		
202.33   	106.20   	 66.14   	1500.50		 67.45   	  25.43		
212.40   	122.38   	 72.15   	1363.17		 67.55   	  40.69		
221.56   	138.85   	 77.60   	 890.13		 67.71   	  91.56		
230.71   	155.03   	 81.16   	 371.31		 68.08   	 162.77		
239.87   	170.29   	 82.64   	  76.30		 68.73   	 233.98		
246.58   	183.11   	 82.95   	  71.21		 69.66   	 269.58		
248.72   	192.87   	 83.23   	 249.24		 70.74   	 284.84		
245.67   	199.28   	 84.23   	 452.69		 71.88   	 279.75		
239.26   	203.55   	 86.04   	 569.68		 73.00   	 239.06		
231.63   	206.91   	 88.32   	 559.51		 73.96   	 208.54		
224.61   	209.66   	 90.56   	 442.52		 74.79   	 198.37		
217.59   	209.96   	 92.33   	 279.75		 75.58   	 167.85		
209.96   	206.91   	 93.45   	 178.03		 76.26   	 122.07		
202.03   	199.28   	 94.16   	 172.94		 76.74   	  81.38		
194.40   	190.12   	 94.85   	 167.85		 77.07   	  86.47		
187.68   	181.88   	 95.52   	   0.00		 77.42   	 -15.26		
180.36   	177.00   	 95.52   	 528.99		 77.35   	-320.45		
151.98   	169.37   	 97.64   	 890.13		 76.07   	 249.24		
129.39   	158.39   	101.20   	 803.66		 77.07   	 503.56		
104.37   	139.77   	104.41   	 284.84		 79.08   	 437.43		
 80.57   	114.75   	105.55(S)	-295.01		 80.83   	 172.94		
 59.51   	 86.36   	104.37   	-691.76		 81.53(S)	-147.51		
 41.50   	 57.68   	101.61   	-645.98		 80.94   	-412.00		
 24.72   	 30.21   	 99.02   	-274.67		 79.29   	-467.95		
  9.46   	  4.27   	 97.92   	  35.61		 77.42   	-284.84		
 -2.75   	-19.23   	 98.07   	 101.73		 76.28   	 -71.21		
-10.07   	-38.76   	 98.47   	 -30.52		 75.99   	  10.17		
-11.90   	-52.49   	 98.35   	-244.15		 76.03   	  40.69		
-10.38   	-61.04   	 97.37   	-381.48		 76.20   	  30.52		
 -8.85   	-65.61   	 95.85   	-345.88		 76.32   	 -25.43		
 -9.16   	-68.97   	 94.47   	-223.80		 76.22   	 -81.38		
-11.90   	-72.33   	 93.57   	-127.16		 75.89   	-101.73		
-15.56   	-75.38   	 93.06   	 -81.38		 75.48   	-106.82		
-18.92   	-78.43   	 92.74   	 -96.64		 75.06   	-172.94		
-21.67   	-81.48   	 92.35   	-183.11		 74.36   	-244.15		
-23.19   	-83.62   	 91.62   	-239.06		 73.39   	-417.09		
-23.50   	-85.14   	 90.66   	-198.37		 71.72   	-656.15		
-23.19   	-85.14   	 89.87   	-122.07		 69.09   	-951.17		
-22.28   	-83.31   	 89.38   	 -96.64		 65.29   	-1027.46		
-21.36   	-81.48   	 88.99   	 -81.38		 61.18   	-808.75		
-20.75   	-80.26   	 88.67   	 -86.47		 57.94   	-762.97		
-19.84   	-80.57   	 88.32   	-391.66		 54.89   	-2238.04		
-15.26   	-83.01   	 86.75   	-198.37		 45.94   	-1780.26		
-12.21   	-83.01   	 85.96   	-193.29		 38.82   	-1642.92		
 -9.16   	-80.87   	 85.19   	-233.98		 32.25   	-1434.38		
 -5.80   	-77.51   	 84.25   	-274.67		 26.51   	-1236.01		
 -2.14   	-73.85   	 83.15   	-325.53		 21.57   	-900.30		
  2.14   	-70.80   	 81.85   	-350.97		 17.97   	-579.86		
  6.10   	-68.97   	 80.45   	-330.62		 15.65   	-401.83		
  9.77   	-67.44   	 79.12   	-284.84		 14.04   	-269.58		
 14.34   	-63.48   	 77.99   	-295.01		 12.96   	-178.03		
 20.75   	-54.32   	 76.81   	-284.84		 12.25   	-142.42		
 30.21   	-39.37   	 75.67   	-203.46		 11.68   	-188.20		
 42.42   	-18.92   	 74.85   	 -86.47		 10.93   	-259.41		
 56.46   	  5.49   	 74.51   	   5.09		  9.89   	-325.53		
 69.89   	 30.82   	 74.53   	  15.26		  8.59   	-386.57		
 81.18   	 55.54   	 74.59   	 -61.04		  7.04   	-412.00		
 89.11   	 77.82   	 74.34   	-193.29		  5.39   	-412.00		
 94.91   	 97.35   	 73.57   	-284.84		  3.74   	-340.79		
 99.79   	113.22   	 72.43   	-289.93		  2.38   	-198.37		
104.37   	123.60   	 71.27   	-223.80		  1.59   	 -35.61		
108.95   	127.26   	 70.38   	-127.16		  1.44(D)	 116.99		
112.00   	122.38   	 69.87   	 -40.69		  1.91   	 259.41		
113.53   	108.34   	 69.70   	 -15.26		  2.95   	 335.71		
112.30   	 85.45   	 69.64   	 -45.78		  4.29   	 264.50		
109.25   	 55.54   	 69.46   	 -81.38		  5.35   	 137.33		
102.84   	 21.97   	 69.14   	 -96.64		  5.90   	  15.26		
 90.33   	-12.21   	 68.75   	-101.73		  5.96   	 -91.56		
 69.58   	-43.03   	 68.34   	-116.99		  5.60   	-147.51		
 42.11   	-67.44   	 67.87   	-116.99		  5.01   	-152.59		
 13.43   	-84.53   	 67.41   	-106.82		  4.39   	-106.82		
 -8.85   	-94.30   	 66.98   	 -81.38		  3.97   	 -25.43		
-18.92   	-99.18   	 66.65   	 -50.86		  3.87   	  50.86		
-17.70   	-101.32   	 66.45   	 -35.61		  4.07   	 116.99		
-11.60   	-101.93   	 66.31   	 -40.69		  4.54   	 162.77		
 -7.93   	-101.93   	 66.14   	 -55.95		  5.19   	 183.11		
 -9.46   	-101.93   	 65.92   	 -76.30		  5.92   	 167.85		
-13.73   	-102.54   	 65.62   	 -81.38		  6.59   	 147.51		
-11.29   	-97.96   	 65.29   	 -76.30		  7.18   	 116.99		
 16.78   	-73.85   	 64.98   	 -55.95		  7.65   	  91.56		
 89.72   	 -8.85   	 64.76   	 -45.78		  8.02   	  61.04		
199.58   	115.05   	 64.58   	 -40.69		  8.26   	  35.61		
281.37   	292.97   	 64.41   	 -50.86		  8.40   	  25.43		
232.54   	484.92   	 64.21   	-137.33		  8.50   	  30.52		
-420.23   	671.69(R)	 63.66   	 -76.30		  8.63(E)	 -15.26		
-817.26   	556.34   	 63.36   	 -66.12		  8.57   	 -30.52		
-1016.24   	281.68   	 63.09   	 -61.04		  8.44   	 -35.61		
-936.28   	-94.30   	 62.85   	 -50.86		  8.30   	 -20.35		
-653.38   	-452.58   	 62.64   	 -55.95		  8.22   	  15.26		
-334.78   	-658.26   	 62.42   	 -55.95		  8.28   	  91.56		
-112.92   	-634.16   	 62.20   	 -61.04		  8.65   	 178.03		
-14.04   	-420.53   	 61.95   	 -61.04		  9.36   	 254.32		
 14.65   	-158.39   	 61.71   	 -66.12		 10.38   	 274.67		
 29.60   	  7.02   	 61.44   	 -66.12		 11.48   	 259.41		
 49.44   	 23.80   	 61.18   	 -61.04		 12.51   	 183.11		
 66.53   	-52.19   	 60.94   	 -50.86		 13.25   	 233.98		
 73.55   	-123.90   	 60.73   	 -61.04		 14.18   	 518.82		
 75.68   	-134.28   	 60.49   	 -55.95		 16.26   	 981.68		
 80.26   	-94.60   	 60.26   	 -55.95		 20.18   	1536.11		
 87.89   	-50.05   	 60.04   	 -66.12		 26.33   	1759.91		
 94.91   	-30.52   	 59.78   	 -71.21		 33.37   	1693.79		
 99.49   	-34.79   	 59.49   	 -71.21		 40.14   	1678.53		
103.15   	-43.64   	 59.21   	 -76.30		 46.86   	1500.50		
106.81   	-44.56   	 58.90   	 -81.38		 52.86   	1063.07		
110.47   	-36.32   	 58.58   	 -86.47		 57.11   	 615.46		
113.53   	-24.41   	 58.23   	 -86.47		 59.57   	 203.46		
117.19   	-13.73   	 57.88   	 -81.38		 60.39   	-142.42		
122.07   	 -6.41   	 57.56   	 -86.47		 59.82   	-340.79		
128.17   	 -2.14   	 57.21   	-132.25		 58.45   	-574.77		
141.30   	  7.32   	 56.68   	 -40.69		 56.15   	  30.52		
148.01   	 15.87   	 56.52   	 -30.52		 56.28   	 274.67		
155.64   	 25.33   	 56.40   	 -20.35		 57.38   	 467.95		
163.88   	 35.10   	 56.32(D)	  15.26		 59.25   	 544.25		
173.95   	 45.17   	 56.38   	 132.25		 61.42   	 513.73		
185.85   	 57.07   	 56.91   	 371.31		 63.48   	 396.74		
199.28   	 71.41   	 58.39   	 762.97		 65.07   	 239.06		
212.71   	 86.98   	 61.44   	1241.09		 66.02   	 116.99		
225.52   	102.54   	 66.41   	1551.37		 66.49   	  30.52		
237.73   	116.88   	 72.61   	1439.47		 66.61   	  20.35		
248.41   	131.23   	 78.37   	 956.25		 66.69   	  71.21		
257.87   	145.87   	 82.20   	 406.92		 66.98   	 147.51		
265.20   	161.13   	 83.82   	  66.12		 67.57   	 203.46		
270.08   	175.48   	 84.09   	  20.35		 68.38   	 249.24		
271.61   	187.07   	 84.17   	 178.03		 69.38   	 269.58		
269.47   	194.70   	 84.88   	 391.66		 70.46   	 254.32		
264.28   	198.36   	 86.45   	 544.25		 71.47   	 218.72		
257.26   	199.28   	 88.63   	 579.86		 72.35   	 178.03		
249.33   	199.28   	 90.95   	 488.30		 73.06   	 162.77		
241.39   	198.36   	 92.90   	 335.71		 73.71   	 152.59		
232.85   	196.23   	 94.24   	 223.80		 74.32   	 137.33		
224.30   	192.26   	 95.14   	 188.20		 74.87   	 122.07		
215.76   	186.77   	 95.89   	 233.98		 75.36   	  81.38		
207.52   	180.97   	 96.83   	 295.01		 75.69   	  40.69		
198.67   	176.09   	 98.01   	 666.32		 75.85   	 137.33		
169.37   	163.27   	100.67   	 274.67		 76.40   	  30.52		
146.48   	149.84   	101.77   	 208.54		 76.52(S)	  -5.09		
119.63   	129.39   	102.60   	 132.25		 76.50   	 -30.52		
 93.08   	103.76   	103.13   	  30.52		 76.38   	 -55.95		
 70.50   	 75.38   	103.25(S)	-101.73		 76.15   	 -61.04		
 52.49   	 47.30   	102.85   	-203.46		 75.91   	 -61.04		
 38.45   	 20.14   	102.03   	-274.67		 75.67   	 -66.12		
 26.55   	 -5.80   	100.94   	-284.84		 75.40   	 -50.86		
 16.17   	-29.60   	 99.80   	-249.24		 75.20   	 -55.95		
  7.02   	-50.35   	 98.80   	-188.20		 74.97   	 -55.95		
  0.61   	-66.83   	 98.05   	-162.77		 74.75   	 -71.21		
 -3.05   	-78.43   	 97.40   	-162.77		 74.47   	 -76.30		
 -4.58   	-85.75   	 96.74   	-162.77		 74.16   	 -81.38		
 -5.80   	-90.33   	 96.09   	-188.20		 73.83   	-101.73		
 -7.63   	-94.30   	 95.34   	-203.46		 73.43   	-147.51		
-10.68   	-97.96   	 94.53   	-203.46		 72.84   	-208.54		
-13.73   	-101.32   	 93.71   	-183.11		 72.00   	-295.01		
-16.17   	-103.45   	 92.98   	-157.68		 70.82   	-412.00		
-16.48   	-103.45   	 92.35   	-142.42		 69.18   	-574.77		
-15.26   	-101.32   	 91.78   	-132.25		 66.88   	-783.31		
-14.04   	-98.57   	 91.25   	-127.16		 63.74   	-1068.15		
-13.43   	-95.52   	 90.74   	-152.59		 59.47   	-1256.35		
-13.12   	-93.38   	 90.13   	-172.94		 54.45   	-1205.49		
-12.21   	-92.16   	 89.44   	-193.29		 49.62   	-1531.02		
 -9.46   	-91.25   	 88.67   	-376.40		 43.50   	-3809.75		
  0.00   	-87.89   	 87.16   	-178.03		 28.26   	-1424.21		
  3.66   	-85.45   	 86.45   	-172.94		 22.56   	-1113.93		
  6.10   	-83.31   	 85.76   	-193.29		 18.11   	-747.71		
  7.93   	-80.87   	 84.98   	-218.72		 15.12   	-376.40		
  9.16   	-79.04   	 84.11   	-249.24		 13.61   	-152.59		
  9.77   	-78.13   	 83.11   	-279.75		 13.00   	 -66.12		
  9.46   	-78.13   	 81.99   	-310.27		 12.74   	 -81.38		
  8.85   	-78.74   	 80.75   	-340.79		 12.41   	-167.85		
  8.24   	-78.43   	 79.39   	-345.88		 11.74   	-269.58		
 10.07   	-75.07   	 78.01   	-310.27		 10.66   	-366.22		
 15.26   	-67.14   	 76.76   	-249.24		  9.20   	-432.35		
 24.11   	-53.41   	 75.77   	-167.85		  7.47   	-437.43		
 35.71   	-35.40   	 75.10   	 -86.47		  5.72   	-391.66		
 48.52   	-13.73   	 74.75   	 -55.95		  4.15   	-315.36		
 61.65   	  9.46   	 74.53   	 -86.47		  2.89   	-213.63		
 72.94   	 33.26   	 74.18   	-132.25		  2.03   	 -71.21		
 81.48   	 57.07   	 73.65   	-172.94		  1.75(D)	  86.47		
 88.20   	 79.35   	 72.96   	-193.29		  2.10   	 218.72		
 93.38   	 97.35   	 72.19   	-162.77		  2.97   	 289.93		
 97.66   	108.34   	 71.54   	-127.16		  4.13   	 254.32		
102.23   	110.47   	 71.03   	-101.73		  5.15   	 101.73		
106.20   	103.15   	 70.62   	 -91.56		  5.55   	 -55.95		
108.34   	 86.98   	 70.25   	 -91.56		  5.33   	-142.42		
108.34   	 64.09   	 69.89   	 -91.56		  4.76   	-172.94		
106.51   	 34.79   	 69.52   	-101.73		  4.07   	-132.25		
101.62   	  0.92   	 69.11   	-101.73		  3.54   	 -55.95		
 91.25   	-33.87   	 68.71   	 -96.64		  3.32   	  30.52		
 72.94   	-64.70   	 68.32   	 -76.30		  3.44   	 101.73		
 47.00   	-86.67   	 68.02   	 -66.12		  3.85   	 147.51		
 18.01   	-98.88   	 67.75   	 -61.04		  4.44   	 157.68		
 -6.41   	-104.06   	 67.51   	 -61.04		  5.07   	 137.33		
-18.92   	-107.42   	 67.26   	 -61.04		  5.62   	  66.12		
-19.53   	-112.00   	 67.02   	 -61.04		  5.88   	  10.17		
-13.43   	-116.88   	 66.77   	 -71.21		  5.92   	 -15.26		
 -7.93   	-120.24   	 66.49   	 -66.12		  5.86   	 -10.17		
 -8.24   	-121.15   	 66.23   	 -61.04		  5.82   	  25.43		
-13.12   	-119.93   	 65.98   	 -66.12		  5.92   	 101.73		
-14.95   	-113.83   	 65.72   	 -66.12		  6.33   	 157.68		
  4.27   	-91.25   	 65.45   	 -71.21		  6.96   	 188.20		
 67.14   	-34.18   	 65.17   	 -66.12		  7.71   	 178.03		
174.26   	 76.90   	 64.90   	 -66.12		  8.42   	 137.33		
271.00   	242.31   	 64.64   	 -55.95		  8.97   	  71.21		
255.43   	431.82   	 64.41   	-122.07		  9.26   	 -61.04		
-343.93   	655.21   	 63.93   	 -55.95		  9.01   	 -86.47		
-762.33   	571.90   	 63.70   	 -55.95		  8.67   	 -71.21		
-1011.96   	323.49   	 63.48   	 -66.12		  8.38   	 -45.78		
-982.97   	-43.33   	 63.21   	 -71.21		  8.20   	 -15.26		
-724.79   	-415.65   	 62.93   	 -71.21		  8.14   	   5.09		
-397.95   	-654.30   	 62.64   	 -66.12		  8.16(E)	  91.56		
-150.45   	-666.50(R)	 62.38   	 -66.12		  8.52   	 203.46		
-28.38   	-474.55   	 62.12   	 -66.12		  9.34   	 264.50		
 10.68   	-208.44   	 61.85   	 -61.04		 10.40   	 259.41		
 27.16   	-21.06   	 61.61   	 -50.86		 11.43   	 223.80		
 45.78   	 17.09   	 61.40   	 -45.78		 12.33   	 152.59		
 61.65   	-51.27   	 61.22   	 -50.86		 12.94   	 193.29		
 66.53   	-129.70   	 61.02   	 -66.12		 13.71   	 488.30		
 65.92   	-150.76   	 60.75   	 -71.21		 15.67   	 869.78		
 68.36   	-115.66   	 60.47   	 -86.47		 19.15   	1434.38		
 75.38   	-68.97   	 60.12   	 -86.47		 24.88   	1759.91		
 82.70   	-46.08   	 59.78   	 -76.30		 31.92   	1693.79		
 87.59   	-48.52   	 59.47   	 -55.95		 38.70   	1663.27		
 91.86   	-57.68   	 59.25   	 -45.78		 45.35   	1536.11		
 97.66   	-57.68   	 59.06   	 -50.86		 51.50   	1113.93		
103.45   	-48.22   	 58.86   	 -71.21		 55.95   	 676.50		
108.03   	-34.79   	 58.58   	 -86.47		 58.66   	 274.67		
111.69   	-24.11   	 58.23   	-106.82		 59.76   	 -86.47		
115.66   	-17.40   	 57.80   	-111.90		 59.41   	-320.45		
121.46   	-13.43   	 57.35   	-132.25		 58.13   	-569.68		
133.97   	 -0.92   	 56.83   	 -25.43		 55.85   	  15.26		
140.08   	  9.46   	 56.72   	 -20.35		 55.91   	 259.41		
147.40   	 21.06   	 56.64   	 -25.43		 56.95   	 437.43		
156.56   	 32.35   	 56.54(D)	   0.00		 58.70   	 508.65		
168.15   	 43.03   	 56.54   	  96.64		 60.73   	 478.13		
180.97   	 53.41   	 56.93   	 300.10		 62.64   	 376.40		
192.57   	 63.48   	 58.13   	 676.50		 64.15   	 239.06		
202.33   	 73.85   	 60.83   	1159.71		 65.11   	 132.25		
211.49   	 85.75   	 65.47   	1515.76		 65.64   	  71.21		
222.17   	 99.49   	 71.54   	1480.16		 65.92   	  66.12		
234.68   	114.75   	 77.46   	1047.81		 66.18   	 101.73		
246.58   	130.62   	 81.65   	 498.47		 66.59   	 147.51		
254.82   	145.57   	 83.64   	 111.90		 67.18   	 198.37		
258.18   	159.00   	 84.09   	  20.35		 67.98   	 218.72		
256.96   	170.90   	 84.17   	 147.51		 68.85   	 208.54		
254.21   	180.97   	 84.76   	 371.31		 69.68   	 203.46		
251.46   	188.29   	 86.25   	 544.25		 70.50   	 198.37		
248.11   	191.96   	 88.42   	 584.94		 71.29   	 198.37		
242.92   	192.26   	 90.76   	 498.47		 72.09   	 178.03		
234.99   	189.82   	 92.76   	 345.88		 72.80   	 167.85		
225.52   	187.07   	 94.14   	 223.80		 73.47   	 172.94		
216.98   	184.33   	 95.04   	 183.11		 74.16   	 167.85		
209.96   	181.27   	 95.77   	 208.54		 74.83   	 132.25		
203.55   	176.70   	 96.60   	 279.75		 75.36   	  81.38		
195.31   	170.59   	 97.72   	 651.07		 75.69   	  25.43		
165.10   	155.94   	100.33   	 259.41		 75.79   	  10.17		
142.52   	145.57   	101.36   	 178.03		 75.83(S)	 -10.17		
117.19   	129.39   	102.07   	 111.90		 75.79   	 -45.78		
 90.94   	105.29   	102.52   	  40.69		 75.60   	 -40.69		
 66.83   	 75.38   	102.69(S)	 -61.04		 75.44   	 -61.04		
 46.08   	 43.95   	102.44   	-172.94		 75.20   	 -91.56		
 29.30   	 14.95   	101.75   	-254.32		 74.83   	 -81.38		
 16.48   	-10.38   	100.73   	-295.01		 74.51   	 -76.30		
  6.71   	-31.74   	 99.55   	-264.50		 74.20   	 -76.30		
 -0.31   	-50.05   	 98.49   	-198.37		 73.90   	 -66.12		
 -5.49   	-64.39   	 97.70   	-137.33		 73.63   	 -40.69		
 -9.77   	-73.85   	 97.15   	-142.42		 73.47   	 -50.86		
-13.12   	-78.43   	 96.58   	-172.94		 73.27   	 -66.12		
-15.87   	-79.96   	 95.89   	-203.46		 73.00   	 -96.64		
-18.62   	-81.79   	 95.08   	-213.63		 72.61   	-132.25		
-21.36   	-86.06   	 94.22   	-208.54		 72.09   	-188.20		
-24.72   	-93.08   	 93.39   	-183.11		 71.33   	-300.10		
-27.47   	-100.10   	 92.65   	-147.51		 70.13   	-417.09		
-28.69   	-104.68   	 92.06   	-142.42		 68.46   	-569.68		
-28.38   	-104.68   	 91.50   	-162.77		 66.18   	-788.40		
-27.47   	-100.71   	 90.84   	-178.03		 63.03   	-1078.33		
-27.16   	-96.13   	 90.13   	-167.85		 58.72   	-1225.83		
-28.08   	-93.38   	 89.46   	-172.94		 53.81   	-1103.76		
-28.99   	-93.08   	 88.77   	-172.94		 49.40   	-1312.30		
-27.47   	-92.77   	 88.08   	-340.79		 44.15   	-3601.21		
-16.48   	-85.75   	 86.71   	-167.85		 29.75   	-1475.07		
-10.68   	-79.65   	 86.04   	-178.03		 23.85   	-1164.80		
 -7.32   	-75.68   	 85.33   	-198.37		 19.19   	-859.61		
 -6.71   	-75.38   	 84.54   	-223.80		 15.75   	-498.47		
 -7.63   	-78.43   	 83.64   	-254.32		 13.75   	-239.06		
 -8.54   	-81.79   	 82.62   	-289.93		 12.80   	-132.25		
 -7.93   	-82.70   	 81.46   	-320.45		 12.27   	-137.33		
 -6.10   	-79.96   	 80.18   	-345.88		 11.72   	-193.29		
 -3.97   	-74.46   	 78.80   	-345.88		 10.95   	-279.75		
 -1.53   	-68.97   	 77.42   	-310.27		  9.83   	-371.31		
  1.22   	-63.78   	 76.17   	-244.15		  8.34   	-437.43		
  4.58   	-57.98   	 75.20   	-152.59		  6.59   	-473.04		
 10.07   	-48.22   	 74.59   	 -91.56		  4.70   	-473.04		
 18.92   	-33.87   	 74.22   	 -61.04		  2.81   	-386.57		
 31.13   	-14.95   	 73.98   	 -86.47		  1.26   	-218.72		
 44.56   	  6.71   	 73.63   	-147.51		  0.39(D)	  15.26		
 57.07   	 29.30   	 73.04   	-172.94		  0.45   	 254.32		
 66.53   	 52.19   	 72.35   	-157.68		  1.46   	 330.62		
 71.72   	 73.85   	 71.72   	-147.51		  2.79   	 193.29		
 75.07   	 93.69   	 71.13   	-132.25		  3.56   	  20.35		
 78.74   	109.86   	 70.60   	-122.07		  3.64   	 -91.56		
 84.23   	121.15   	 70.11   	-116.99		  3.28   	-147.51		
 90.94   	125.12   	 69.64   	-101.73		  2.69   	-152.59		
 97.05   	119.63   	 69.24   	 -91.56		  2.08   	-116.99		
100.40   	102.54   	 68.87   	-101.73		  1.61   	 -40.69		
 99.79   	 73.85   	 68.46   	-106.82		  1.44   	  50.86		
 94.91   	 36.93   	 68.04   	-101.73		  1.65   	 127.16		
 85.45   	 -3.05   	 67.63   	 -86.47		  2.16   	 178.03		
 69.58   	-39.98   	 67.28   	 -66.12		  2.87   	 172.94		
 46.08   	-69.27   	 67.02   	 -61.04		  3.56   	 142.42		
 17.40   	-89.11   	 66.77   	 -61.04		  4.13   	  86.47		
-10.38   	-99.49   	 66.53   	 -61.04		  4.48   	  15.26		
-28.99   	-103.45   	 66.29   	 -66.12		  4.54   	 -40.69		
-34.18   	-103.45   	 66.02   	 -66.12		  4.37   	 -66.12		
-29.91   	-102.54   	 65.76   	 -71.21		  4.11   	 -66.12		
-24.41   	-102.84   	 65.47   	 -71.21		  3.85   	 -30.52		
-24.41   	-105.59   	 65.19   	 -66.12		  3.72   	  50.86		
-30.82   	-110.17   	 64.92   	 -66.12		  3.93   	 111.90		
-36.62   	-111.69   	 64.66   	 -61.04		  4.37   	 162.77		
-26.55   	-98.88   	 64.41   	 -66.12		  5.03   	 203.46		
 19.53   	-54.32   	 64.15   	 -71.21		  5.84   	 208.54		
114.14   	 38.15   	 63.87   	 -86.47		  6.67   	 152.59		
229.49   	182.50   	 63.52   	 -71.21		  7.28   	  86.47		
282.29   	357.06   	 63.23   	 -55.95		  7.63   	  40.69		
173.03   	520.02   	 63.01   	 -96.64		  7.79   	 -40.69		
-562.13   	637.21   	 62.62   	 -40.69		  7.63   	 -45.78		
-917.36   	509.95   	 62.46   	 -50.86		  7.45   	 -50.86		
-1035.46   	236.82   	 62.26   	 -71.21		  7.24   	 -50.86		
-885.93   	-134.89   	 61.97   	 -81.38		  7.04   	 -35.61		
-584.11   	-490.42   	 61.65   	 -81.38		  6.90   	  30.52		
-294.80   	-687.26(R)	 61.32   	 -71.21		  7.02(E)	 137.33		
-116.88   	-644.53   	 61.04   	 -55.95		  7.57   	 269.58		
-43.03   	-411.99   	 60.81   	 -50.86		  8.65   	 350.97		
-13.43   	-144.04   	 60.61   	 -50.86		 10.05   	 356.05		
 11.90   	 11.60   	 60.41   	 -66.12		 11.48   	 289.93		
 36.32   	 14.04   	 60.14   	 -61.04		 12.63   	 279.75		
 48.52   	-67.44   	 59.90   	 -61.04		 13.75   	 498.47		
 48.83   	-130.92   	 59.65   	 -55.95		 15.75   	 768.05		
 48.83   	-128.17   	 59.43   	 -61.04		 18.82   	 991.86		
 56.15   	-81.48   	 59.19   	 -50.86		 22.79   	1454.72		
 66.22   	-40.59   	 58.98   	 -61.04		 28.61   	1739.57		
 72.94   	-30.82   	 58.74   	 -71.21		 35.56   	1729.39		
 75.38   	-41.81   	 58.45   	 -71.21		 42.48   	1592.06		
 78.13   	-50.35   	 58.17   	 -76.30		 48.85   	1251.27		
 82.40   	-45.17   	 57.86   	 -71.21		 53.86   	 747.71		
 86.67   	-30.52   	 57.58   	 -71.21		 56.85   	 300.10		
 89.42   	-15.87   	 57.29   	 -76.30		 58.05   	 -71.21		
 91.55   	 -7.93   	 56.99   	 -86.47		 57.76   	-315.36		
