SAMPLE NUMBER:   21
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-47.91   	-87.28   	  9.20   	-167.85		 67.43   	-122.07		
-44.25   	-85.14   	  8.52   	-157.68		 66.94   	-106.82		
-39.37   	-82.40   	  7.89   	-137.33		 66.51   	-101.73		
-32.96   	-79.96   	  7.34   	-122.07		 66.10   	 -91.56		
-25.02   	-78.43   	  6.86   	-111.90		 65.74   	 -81.38		
-14.34   	-79.04   	  6.41   	 -91.56		 65.41   	 -81.38		
  0.00   	-81.18   	  6.04   	 -81.38		 65.09   	 -76.30		
 18.92   	-82.70   	  5.72   	 -66.12		 64.78   	 -71.21		
 42.42   	-79.35   	  5.45   	 -50.86		 64.50   	 -71.21		
 69.27   	-67.75   	  5.25   	 -35.61		 64.21   	 -71.21		
 97.05   	-45.78   	  5.11   	 -30.52		 63.93   	 -76.30		
121.15   	-17.70   	  4.98   	 -15.26		 63.62   	 -71.21		
135.80   	  4.88   	  4.92   	 -10.17		 63.34   	 -81.38		
136.11   	 10.99   	  4.88   	  -5.09		 63.01   	 -76.30		
119.93   	 -2.75   	  4.86   	  10.17		 62.71   	 -81.38		
 89.72   	-31.74   	  4.90   	  15.26		 62.38   	 -81.38		
 52.80   	-64.39   	  4.96   	  20.35		 62.05   	 -81.38		
 18.01   	-90.03   	  5.05   	  20.35		 61.73   	 -81.38		
 -8.54   	-105.29   	  5.13   	  25.43		 61.40   	 -86.47		
-26.86   	-113.22   	  5.23   	  30.52		 61.06   	 -81.38		
-41.20   	-117.80   	  5.35   	  30.52		 60.73   	 -86.47		
-55.54   	-121.46   	  5.47   	  35.61		 60.39   	 -81.38		
-71.41   	-123.90   	  5.62   	  35.61		 60.06   	 -81.38		
-85.45   	-124.82   	  5.76   	  35.61		 59.74   	 -81.38		
-93.99   	-123.90   	  5.90   	  35.61		 59.41   	 -76.30		
-97.05   	-123.60   	  6.04   	  40.69		 59.10   	 -76.30		
-100.40   	-126.65   	  6.21   	  40.69		 58.80   	 -76.30		
-112.00   	-128.78   	  6.37   	  35.61		 58.49   	 -71.21		
-128.78   	-104.06   	  6.51   	  35.61		 58.21   	 -71.21		
-124.51   	  4.27   	  6.65   	  35.61		 57.92   	 -71.21		
-60.42   	258.79   	  6.80   	  35.61		 57.64   	 -71.21		
 83.31   	650.94   	  6.94   	  35.61		 57.35   	 -66.12		
279.24   	1030.88(R)	  7.08   	  35.61		 57.09   	 -76.30		
476.07   	1000.06   	  7.22   	  40.69		 56.79   	 -71.21		
339.36   	500.18   	  7.39   	  35.61		 56.50   	 -71.21		
 91.25   	-81.79   	  7.53   	  35.61		 56.22   	 -66.12		
-144.96   	-480.04   	  7.67   	  35.61		 55.95   	 -71.21		
-258.79   	-584.11   	  7.81   	  35.61		 55.67   	 -61.04		
-224.61   	-466.00   	  7.96   	  35.61		 55.42   	 -66.12		
-109.56   	-275.88   	  8.10   	  35.61		 55.16   	 -61.04		
-10.38   	-137.33   	  8.24   	  40.69		 54.91   	 -61.04		
 17.09   	-93.69   	  8.40   	  35.61		 54.67   	 -61.04		
-14.34   	-115.97   	  8.55   	  40.69		 54.43   	 -55.95		
-57.37   	-152.59   	  8.71   	  40.69		 54.20   	 -61.04		
-74.16   	-171.81   	  8.87   	  45.78		 53.96   	 -55.95		
-61.34   	-166.93   	  9.05   	  45.78		 53.73   	 -55.95		
-39.06   	-146.48   	  9.24   	  55.95		 53.51   	 -50.86		
-26.25   	-126.95   	  9.46   	  66.12		 53.31   	 -55.95		
-26.25   	-120.85   	  9.73   	  71.21		 53.08   	 -55.95		
-30.52   	-126.95   	 10.01   	  76.30		 52.86   	 -50.86		
-31.74   	-132.75   	 10.32   	  91.56		 52.65   	 -55.95		
-27.47   	-130.00   	 10.68   	 106.82		 52.43   	 -55.95		
-20.14   	-121.46   	 11.11   	 116.99		 52.21   	 -50.86		
-12.82   	-113.22   	 11.58   	 137.33		 52.00   	 -55.95		
 -7.32   	-107.42   	 12.13   	 152.59		 51.78   	 -50.86		
 -3.05   	-102.23   	 12.74   	 162.77		 51.58   	 -55.95		
  0.61   	-96.13   	 13.39   	 178.03		 51.35   	 -55.95		
  5.19   	-89.42   	 14.10   	 188.20		 51.13   	 -50.86		
 10.07   	-82.09   	 14.85   	 203.46		 50.93   	 -55.95		
 15.26   	-72.94   	 15.67   	 203.46		 50.70   	 -50.86		
 20.14   	-62.56   	 16.48   	 213.63		 50.50   	 -50.86		
 25.33   	-51.57   	 17.33   	 218.72		 50.29   	 -45.78		
 30.21   	-40.59   	 18.21   	 213.63		 50.11   	 -40.69		
 35.10   	-29.91   	 19.06   	 218.72		 49.95   	 -20.35		
 39.67   	-18.92   	 19.94   	 213.63		 49.87   	  10.17		
 43.64   	 -8.24   	 20.79   	 213.63		 49.91   	  45.78		
 47.00   	  2.75   	 21.65   	 203.46		 50.09   	 101.73		
 49.44   	 13.73   	 22.46   	 198.37		 50.50   	 167.85		
 51.27   	 24.72   	 23.26   	 188.20		 51.17   	 228.89		
 52.80   	 35.71   	 24.01   	 183.11		 52.09   	 300.10		
 54.02   	 46.69   	 24.74   	 167.85		 53.29   	 366.22		
 55.24   	 58.29   	 25.41   	 157.68		 54.75   	 422.18		
 57.07   	 70.19   	 26.04   	 147.51		 56.44   	 467.95		
 59.20   	 82.40   	 26.63   	 142.42		 58.31   	 518.82		
 61.65   	 93.99   	 27.20   	 127.16		 60.39   	 554.42		
 64.39   	104.98   	 27.71   	 122.07		 62.60   	 584.94		
 66.83   	115.66   	 28.20   	 101.73		 64.94   	 600.20		
 69.58   	126.65   	 28.61   	  96.64		 67.34   	 615.46		
 72.33   	137.33   	 28.99   	  81.38		 69.81   	 605.29		
 75.07   	148.32   	 29.32   	  76.30		 72.23   	 584.94		
 78.13   	159.30   	 29.62   	  66.12		 74.57   	 559.51		
 82.09   	170.59   	 29.89   	  55.95		 76.81   	 518.82		
 86.98   	180.97   	 30.11   	  45.78		 78.88   	 467.95		
 93.69   	188.90   	 30.29   	  40.69		 80.75   	 412.00		
101.01   	192.57   	 30.46   	  30.52		 82.40   	 350.97		
107.73   	189.51   	 30.58   	  25.43		 83.80   	 279.75		
111.08   	179.75   	 30.68   	  20.35		 84.92   	 218.72		
107.73   	164.49   	 30.76   	  10.17		 85.80   	 152.59		
 95.52   	145.26   	 30.80   	   5.09		 86.41   	  91.56		
 74.46   	124.21   	 30.82   	   0.00		 86.77   	  40.69		
 47.91   	101.62   	 30.82   	 -10.17		 86.94   	   0.00		
 19.84   	 77.82   	 30.78   	 -10.17		 86.94   	 -40.69		
 -5.19   	 53.10   	 30.74   	 -20.35		 86.77   	 -71.21		
-24.72   	 27.16   	 30.66   	 -20.35		 86.49   	 -91.56		
-38.15   	  1.53   	 30.58   	 -30.52		 86.12   	-101.73		
-47.61   	-22.58   	 30.46   	 -30.52		 85.72   	-111.90		
-54.32   	-43.33   	 30.34   	 -40.69		 85.27   	-111.90		
-58.59   	-59.51   	 30.17   	 -40.69		 84.82   	-101.73		
-61.34   	-71.41   	 30.01   	 -45.78		 84.41   	 -96.64		
-62.87   	-79.96   	 29.83   	 -50.86		 84.03   	 -81.38		
-63.48   	-86.06   	 29.62   	 -50.86		 83.70   	 -66.12		
-64.39   	-90.94   	 29.42   	 -61.04		 83.44   	 -45.78		
-65.00   	-93.99   	 29.18   	 -61.04		 83.26   	 -40.69		
-65.31   	-96.44   	 28.93   	 -61.04		 83.09   	 -20.35		
-65.31   	-97.96   	 28.69   	 -71.21		 83.01   	 -10.17		
-65.31   	-100.10   	 28.40   	 -71.21		 82.97   	  -5.09		
-65.92   	-102.23   	 28.12   	 -71.21		 82.95   	   0.00		
-66.53   	-104.37   	 27.83   	 -71.21		 82.95   	   0.00		
-66.83   	-106.51   	 27.55   	 -76.30		 82.95   	   0.00		
-66.22   	-107.73   	 27.24   	 -81.38		 82.95   	 -10.17		
-65.31   	-108.64   	 26.92   	 -86.47		 82.91   	 -15.26		
-64.09   	-108.95   	 26.57   	 -91.56		 82.85   	 -25.43		
-63.48   	-108.95   	 26.21   	-101.73		 82.75   	 -40.69		
-63.17   	-108.03   	 25.80   	-106.82		 82.58   	 -61.04		
-62.56   	-106.51   	 25.37   	-122.07		 82.34   	 -71.21		
-61.34   	-104.68   	 24.88   	-132.25		 82.05   	 -96.64		
-59.20   	-102.54   	 24.35   	-152.59		 81.67   	-116.99		
-57.37   	-101.32   	 23.74   	-162.77		 81.20   	-142.42		
-56.15   	-100.40   	 23.09   	-183.11		 80.63   	-167.85		
-55.85   	-100.10   	 22.36   	-203.46		 79.96   	-188.20		
-56.46   	-99.49   	 21.55   	-213.63		 79.21   	-213.63		
-57.07   	-98.27   	 20.69   	-223.80		 78.35   	-233.98		
-57.68   	-96.74   	 19.80   	-228.89		 77.42   	-244.15		
-57.68   	-95.21   	 18.88   	-233.98		 76.44   	-249.24		
-57.37   	-93.99   	 17.94   	-244.15		 75.44   	-249.24		
-57.07   	-93.08   	 16.97   	-244.15		 74.45   	-244.15		
-56.46   	-91.25   	 15.99   	-244.15		 73.47   	-239.06		
-55.54   	-88.81   	 15.02   	-239.06		 72.51   	-223.80		
-55.24   	-86.06   	 14.06   	-228.89		 71.62   	-213.63		
-55.24   	-83.92   	 13.14   	-228.89		 70.76   	-193.29		
-55.54   	-83.01   	 12.23   	-213.63		 69.99   	-183.11		
-55.85   	-83.01   	 11.37   	-208.54		 69.26   	-167.85		
-55.24   	-83.01   	 10.54   	-198.37		 68.59   	-147.51		
-53.41   	-82.70   	  9.75   	-178.03		 68.00   	-137.33		
-50.96   	-81.79   	  9.03   	-167.85		 67.45   	-122.07		
-47.61   	-79.96   	  8.36   	-147.51		 66.96   	-111.90		
-44.25   	-78.13   	  7.77   	-137.33		 66.51   	-101.73		
-40.59   	-76.60   	  7.22   	-122.07		 66.10   	 -91.56		
-35.71   	-75.38   	  6.73   	-106.82		 65.74   	 -86.47		
-27.77   	-75.07   	  6.31   	 -91.56		 65.39   	 -81.38		
-15.87   	-76.29   	  5.94   	 -76.30		 65.07   	 -76.30		
  1.83   	-77.51   	  5.64   	 -55.95		 64.76   	 -71.21		
 25.02   	-75.68   	  5.41   	 -45.78		 64.48   	 -76.30		
 52.19   	-66.22   	  5.23   	 -35.61		 64.17   	 -71.21		
 80.87   	-46.69   	  5.09   	 -30.52		 63.89   	 -76.30		
107.73   	-19.53   	  4.96   	 -10.17		 63.58   	 -71.21		
127.26   	  6.71   	  4.92   	  -5.09		 63.30   	 -76.30		
134.28   	 19.84   	  4.90   	   5.09		 62.99   	 -81.38		
125.73   	 13.12   	  4.92   	   5.09		 62.67   	 -76.30		
102.23   	-10.99   	  4.94   	  15.26		 62.36   	 -81.38		
 68.36   	-43.95   	  5.01   	  20.35		 62.03   	 -81.38		
 32.35   	-73.55   	  5.09   	  25.43		 61.71   	 -81.38		
  1.22   	-93.38   	  5.19   	  30.52		 61.38   	 -86.47		
-21.36   	-104.06   	  5.31   	  30.52		 61.04   	 -81.38		
-37.23   	-109.86   	  5.43   	  35.61		 60.71   	 -81.38		
-50.96   	-114.14   	  5.57   	  30.52		 60.39   	 -81.38		
-65.61   	-117.19   	  5.70   	  35.61		 60.06   	 -81.38		
-81.18   	-118.71   	  5.84   	  40.69		 59.74   	 -81.38		
-93.99   	-119.02   	  6.00   	  40.69		 59.41   	 -81.38		
-100.71   	-118.41   	  6.16   	  35.61		 59.08   	 -76.30		
-103.45   	-119.02   	  6.31   	  40.69		 58.78   	 -71.21		
-110.78   	-122.07   	  6.47   	  35.61		 58.49   	 -76.30		
-126.65   	-113.53   	  6.61   	  40.69		 58.19   	 -71.21		
-136.11   	-50.96   	  6.78   	  35.61		 57.90   	 -71.21		
-103.45   	130.92   	  6.92   	  35.61		 57.62   	 -71.21		
  4.88   	469.36   	  7.06   	  35.61		 57.33   	 -66.12		
186.16   	881.35   	  7.20   	  30.52		 57.07   	 -66.12		
381.77   	1167.91(R)	  7.32   	  35.61		 56.81   	 -76.30		
432.74   	773.32   	  7.47   	  35.61		 56.50   	 -71.21		
224.61   	190.12   	  7.61   	  35.61		 56.22   	 -71.21		
-34.79   	-324.10   	  7.75   	  35.61		 55.93   	 -71.21		
-217.90   	-568.85   	  7.89   	  30.52		 55.65   	 -66.12		
-252.99   	-537.41   	  8.02   	  35.61		 55.38   	 -66.12		
-167.24   	-359.19   	  8.16   	  35.61		 55.12   	 -61.04		
-52.49   	-182.19   	  8.30   	  30.52		 54.87   	 -61.04		
  9.77   	-93.08   	  8.42   	  35.61		 54.63   	 -66.12		
  0.31   	-92.16   	  8.57   	  35.61		 54.36   	 -55.95		
-43.64   	-129.70   	  8.71   	  35.61		 54.14   	 -61.04		
-75.07   	-159.91   	  8.85   	  40.69		 53.90   	 -55.95		
-73.85   	-164.49   	  9.01   	  45.78		 53.67   	 -61.04		
-52.49   	-147.71   	  9.20   	  55.95		 53.43   	 -55.95		
-33.26   	-125.12   	  9.42   	  61.04		 53.20   	 -50.86		
-27.77   	-112.00   	  9.66   	  66.12		 53.00   	 -55.95		
-32.04   	-113.83   	  9.93   	  71.21		 52.78   	 -55.95		
-36.01   	-120.85   	 10.21   	  81.38		 52.55   	 -50.86		
-34.48   	-120.85   	 10.54   	 101.73		 52.35   	 -55.95		
-28.08   	-113.22   	 10.95   	 116.99		 52.13   	 -50.86		
-20.45   	-104.37   	 11.41   	 127.16		 51.92   	 -55.95		
-14.34   	-98.88   	 11.92   	 147.51		 51.70   	 -50.86		
 -9.77   	-94.60   	 12.51   	 157.68		 51.50   	 -55.95		
 -6.41   	-89.11   	 13.14   	 172.94		 51.27   	 -50.86		
 -2.75   	-81.79   	 13.84   	 188.20		 51.07   	 -55.95		
  1.53   	-73.85   	 14.59   	 198.37		 50.84   	 -50.86		
  6.10   	-64.70   	 15.38   	 208.54		 50.64   	 -50.86		
 10.99   	-54.63   	 16.22   	 213.63		 50.44   	 -50.86		
 16.17   	-43.64   	 17.07   	 218.72		 50.23   	 -45.78		
 21.67   	-32.65   	 17.94   	 228.89		 50.05   	 -35.61		
 26.25   	-21.67   	 18.86   	 223.80		 49.91   	 -25.43		
 30.21   	-10.68   	 19.76   	 228.89		 49.81   	   5.09		
 33.26   	  0.31   	 20.67   	 223.80		 49.83   	  40.69		
 36.01   	 11.90   	 21.57   	 218.72		 49.99   	  96.64		
 39.06   	 24.41   	 22.44   	 213.63		 50.38   	 152.59		
 42.11   	 36.93   	 23.30   	 208.54		 50.99   	 223.80		
 44.86   	 49.13   	 24.13   	 198.37		 51.88   	 295.01		
 47.00   	 60.73   	 24.92   	 193.29		 53.06   	 361.14		
 49.13   	 71.72   	 25.70   	 178.03		 54.51   	 417.09		
 50.96   	 82.70   	 26.41   	 172.94		 56.17   	 473.04		
 52.80   	 94.30   	 27.10   	 162.77		 58.07   	 523.90		
 54.32   	106.20   	 27.75   	 147.51		 60.16   	 559.51		
 55.54   	117.80   	 28.34   	 137.33		 62.40   	 595.11		
 56.76   	129.09   	 28.89   	 127.16		 64.78   	 620.55		
 57.68   	139.77   	 29.40   	 116.99		 67.26   	 630.72		
 58.90   	150.76   	 29.87   	 106.82		 69.79   	 625.63		
 60.42   	161.74   	 30.29   	  96.64		 72.29   	 610.37		
 62.26   	173.34   	 30.68   	  86.47		 74.73   	 584.94		
 64.39   	184.63   	 31.03   	  76.30		 77.07   	 544.25		
 67.75   	195.31   	 31.33   	  71.21		 79.25   	 493.39		
 72.02   	204.47   	 31.62   	  55.95		 81.22   	 437.43		
 78.13   	210.57   	 31.84   	  55.95		 82.97   	 376.40		
 84.84   	212.10   	 32.06   	  40.69		 84.48   	 310.27		
 90.33   	207.82   	 32.23   	  40.69		 85.72   	 244.15		
 92.16   	196.53   	 32.39   	  30.52		 86.69   	 178.03		
 86.67   	179.44   	 32.51   	  20.35		 87.41   	 116.99		
 72.63   	158.08   	 32.59   	  20.35		 87.87   	  61.04		
 50.66   	134.28   	 32.68   	  10.17		 88.12   	  10.17		
 24.41   	109.25   	 32.72   	   5.09		 88.16   	 -25.43		
 -1.22   	 83.62   	 32.74   	   0.00		 88.06   	 -55.95		
-23.19   	 57.68   	 32.74   	  -5.09		 87.83   	 -81.38		
-39.67   	 32.65   	 32.72   	 -10.17		 87.51   	 -96.64		
-51.27   	  9.16   	 32.68   	 -15.26		 87.12   	-101.73		
-59.20   	-11.90   	 32.61   	 -25.43		 86.71   	-106.82		
-65.00   	-28.99   	 32.51   	 -25.43		 86.29   	 -96.64		
-69.27   	-42.72   	 32.41   	 -30.52		 85.90   	 -91.56		
-72.02   	-52.49   	 32.29   	 -35.61		 85.53   	 -76.30		
-73.55   	-58.90   	 32.15   	 -35.61		 85.23   	 -55.95		
-73.85   	-62.87   	 32.00   	 -45.78		 85.00   	 -45.78		
-73.55   	-65.61   	 31.82   	 -45.78		 84.82   	 -30.52		
-73.24   	-67.75   	 31.64   	 -55.95		 84.70   	 -20.35		
-72.94   	-69.89   	 31.41   	 -55.95		 84.62   	  -5.09		
-72.94   	-71.41   	 31.19   	 -55.95		 84.60   	   0.00		
-73.24   	-72.02   	 30.97   	 -55.95		 84.60   	   5.09		
-73.24   	-72.63   	 30.74   	 -66.12		 84.62   	  10.17		
-73.24   	-73.24   	 30.48   	 -66.12		 84.66   	   5.09		
-73.24   	-74.46   	 30.21   	 -66.12		 84.68   	   5.09		
-73.24   	-75.68   	 29.95   	 -66.12		 84.70   	  -5.09		
-72.94   	-77.21   	 29.68   	 -76.30		 84.68   	 -20.35		
-72.33   	-78.13   	 29.38   	 -81.38		 84.60   	 -25.43		
-71.11   	-78.43   	 29.05   	 -86.47		 84.50   	 -40.69		
-69.89   	-78.13   	 28.71   	-101.73		 84.33   	 -61.04		
-68.36   	-77.51   	 28.30   	-111.90		 84.09   	 -76.30		
-67.14   	-76.29   	 27.85   	-127.16		 83.78   	 -91.56		
-66.53   	-75.07   	 27.34   	-142.42		 83.42   	-122.07		
-66.53   	-74.16   	 26.78   	-167.85		 82.93   	-137.33		
-66.53   	-73.85   	 26.10   	-183.11		 82.38   	-167.85		
-66.83   	-73.55   	 25.37   	-203.46		 81.71   	-193.29		
-66.53   	-72.63   	 24.56   	-218.72		 80.94   	-213.63		
-65.92   	-71.41   	 23.68   	-223.80		 80.08   	-233.98		
-64.70   	-69.58   	 22.79   	-239.06		 79.15   	-244.15		
-63.78   	-68.05   	 21.83   	-244.15		 78.17   	-249.24		
-62.87   	-66.53   	 20.85   	-249.24		 77.17   	-254.32		
-62.56   	-65.92   	 19.86   	-249.24		 76.15   	-244.15		
-62.56   	-65.31   	 18.86   	-244.15		 75.18   	-239.06		
-62.56   	-64.70   	 17.88   	-239.06		 74.22   	-223.80		
-62.87   	-63.17   	 16.93   	-239.06		 73.33   	-208.54		
-63.17   	-61.04   	 15.97   	-228.89		 72.49   	-193.29		
-63.48   	-58.90   	 15.06   	-218.72		 71.72   	-183.11		
-63.78   	-56.76   	 14.18   	-208.54		 70.99   	-162.77		
-64.09   	-55.24   	 13.35   	-188.20		 70.34   	-147.51		
-64.09   	-54.93   	 12.59   	-178.03		 69.75   	-132.25		
-64.09   	-54.93   	 11.88   	-162.77		 69.22   	-116.99		
-63.78   	-55.24   	 11.23   	-152.59		 68.75   	-106.82		
-62.56   	-55.24   	 10.62   	-132.25		 68.32   	 -96.64		
-60.42   	-53.71   	 10.09   	-116.99		 67.93   	 -91.56		
-56.76   	-51.27   	  9.62   	-101.73		 67.57   	 -81.38		
-50.96   	-48.52   	  9.22   	 -86.47		 67.24   	 -76.30		
-42.42   	-46.08   	  8.87   	 -71.21		 66.94   	 -71.21		
-31.43   	-46.39   	  8.59   	 -55.95		 66.65   	 -71.21		
-17.09   	-48.83   	  8.36   	 -45.78		 66.37   	 -71.21		
  0.61   	-50.96   	  8.18   	 -25.43		 66.08   	 -66.12		
 21.06   	-47.00   	  8.08   	 -20.35		 65.82   	 -71.21		
 43.33   	-32.96   	  8.00   	 -10.17		 65.53   	 -71.21		
 65.61   	 -8.24   	  7.96   	   0.00		 65.25   	 -76.30		
 83.31   	 20.75   	  7.96   	   5.09		 64.94   	 -71.21		
 92.16   	 41.20   	  7.98   	  15.26		 64.66   	 -76.30		
 88.20   	 44.56   	  8.04   	  25.43		 64.35   	 -81.38		
 70.80   	 29.60   	  8.14   	  25.43		 64.03   	 -81.38		
 43.64   	  3.36   	  8.24   	  25.43		 63.70   	 -81.38		
 13.43   	-23.80   	  8.34   	  30.52		 63.38   	 -81.38		
-13.43   	-43.33   	  8.46   	  35.61		 63.05   	 -81.38		
-33.87   	-54.93   	  8.61   	  30.52		 62.73   	 -81.38		
-49.13   	-62.56   	  8.73   	  35.61		 62.40   	 -86.47		
-62.56   	-68.66   	  8.87   	  35.61		 62.05   	 -81.38		
-75.38   	-73.55   	  9.01   	  35.61		 61.73   	 -81.38		
-87.59   	-76.29   	  9.16   	  35.61		 61.40   	 -76.30		
-96.44   	-76.60   	  9.30   	  35.61		 61.10   	 -81.38		
-100.10   	-75.68   	  9.44   	  35.61		 60.77   	 -76.30		
-101.62   	-76.60   	  9.58   	  35.61		 60.47   	 -76.30		
-108.03   	-82.70   	  9.73   	  30.52		 60.16   	 -76.30		
-124.21   	-83.92   	  9.85   	  35.61		 59.86   	 -76.30		
-140.69   	-39.06   	  9.99   	  25.43		 59.55   	 -71.21		
-130.31   	123.60   	 10.09   	  30.52		 59.27   	 -66.12		
-63.78   	459.59   	 10.21   	  30.52		 59.00   	 -71.21		
 65.00   	910.03   	 10.34   	  25.43		 58.72   	 -66.12		
219.42   	1274.72(R)	 10.44   	  30.52		 58.45   	 -71.21		
309.14   	995.79   	 10.56   	  30.52		 58.17   	 -66.12		
178.22   	369.57   	 10.68   	  25.43		 57.90   	 -71.21		
 -3.97   	-242.61   	 10.78   	  30.52		 57.62   	 -61.04		
-142.21   	-577.39   	 10.91   	  30.52		 57.38   	 -66.12		
-178.22   	-575.56   	 11.03   	  30.52		 57.11   	 -61.04		
-126.95   	-365.30   	 11.15   	  30.52		 56.87   	 -61.04		
-53.71   	-137.63   	 11.27   	  30.52		 56.62   	 -55.95		
-16.78   	-21.06   	 11.39   	  30.52		 56.40   	 -55.95		
-28.38   	-27.16   	 11.52   	  30.52		 56.17   	 -55.95		
-60.73   	-87.59   	 11.64   	  35.61		 55.95   	 -50.86		
-80.26   	-131.53   	 11.78   	  40.69		 55.75   	 -55.95		
-75.68   	-133.97   	 11.94   	  40.69		 55.52   	 -50.86		
-58.29   	-107.12   	 12.11   	  40.69		 55.32   	 -55.95		
-44.56   	-76.60   	 12.27   	  55.95		 55.10   	 -50.86		
-40.89   	-62.56   	 12.49   	  61.04		 54.89   	 -50.86		
-43.03   	-66.83   	 12.74   	  76.30		 54.69   	 -50.86		
-44.56   	-76.90   	 13.04   	  86.47		 54.49   	 -50.86		
-42.42   	-79.04   	 13.39   	  96.64		 54.28   	 -50.86		
-37.54   	-71.72   	 13.77   	 116.99		 54.08   	 -50.86		
-32.96   	-62.26   	 14.24   	 127.16		 53.88   	 -50.86		
-29.60   	-56.15   	 14.75   	 147.51		 53.67   	 -50.86		
-27.16   	-52.80   	 15.34   	 157.68		 53.47   	 -55.95		
-24.72   	-48.83   	 15.97   	 178.03		 53.24   	 -50.86		
-21.36   	-42.42   	 16.68   	 188.20		 53.04   	 -55.95		
-16.78   	-34.18   	 17.44   	 203.46		 52.82   	 -50.86		
-12.21   	-24.41   	 18.25   	 213.63		 52.61   	 -45.78		
 -7.63   	-14.04   	 19.10   	 228.89		 52.43   	 -50.86		
 -3.97   	 -3.97   	 20.02   	 233.98		 52.23   	 -35.61		
 -0.31   	  6.10   	 20.96   	 244.15		 52.09   	 -25.43		
  3.36   	 16.17   	 21.93   	 244.15		 51.98   	  -5.09		
  7.02   	 27.47   	 22.91   	 244.15		 51.96   	  35.61		
 10.68   	 39.37   	 23.89   	 239.06		 52.11   	  86.47		
 14.04   	 51.27   	 24.84   	 239.06		 52.45   	 142.42		
 16.78   	 63.17   	 25.80   	 233.98		 53.02   	 218.72		
 18.92   	 74.46   	 26.73   	 223.80		 53.90   	 289.93		
 21.06   	 85.75   	 27.63   	 213.63		 55.06   	 356.05		
 23.50   	 97.05   	 28.48   	 198.37		 56.48   	 422.18		
 26.25   	108.64   	 29.28   	 198.37		 58.17   	 478.13		
 29.60   	120.54   	 30.07   	 183.11		 60.08   	 534.08		
 32.65   	132.14   	 30.80   	 172.94		 62.22   	 574.77		
 35.40   	143.13   	 31.50   	 157.68		 64.52   	 605.29		
 37.84   	153.50   	 32.13   	 142.42		 66.94   	 635.81		
 39.67   	163.27   	 32.70   	 132.25		 69.48   	 651.07		
 41.50   	173.03   	 33.22   	 122.07		 72.09   	 651.07		
 43.03   	182.80   	 33.71   	 106.82		 74.69   	 635.81		
 45.17   	192.57   	 34.14   	  96.64		 77.23   	 605.29		
 47.61   	202.94   	 34.53   	  86.47		 79.65   	 564.60		
 50.96   	213.62   	 34.87   	  76.30		 81.91   	 518.82		
 55.24   	225.22   	 35.18   	  66.12		 83.99   	 457.78		
 61.04   	236.21   	 35.44   	  55.95		 85.82   	 391.66		
 68.36   	245.67   	 35.67   	  45.78		 87.39   	 330.62		
 75.99   	251.16   	 35.85   	  35.61		 88.71   	 259.41		
 81.79   	250.55   	 35.99   	  30.52		 89.75   	 188.20		
 83.62   	242.92   	 36.11   	  20.35		 90.50   	 132.25		
 78.74   	228.58   	 36.20   	  20.35		 91.03   	  71.21		
 66.22   	208.74   	 36.28   	  10.17		 91.31   	  25.43		
 47.00   	186.16   	 36.32   	   5.09		 91.41   	 -15.26		
 24.41   	161.74   	 36.34   	  -5.09		 91.35   	 -40.69		
  1.22   	135.50   	 36.32   	  -5.09		 91.19   	 -71.21		
-18.92   	107.73   	 36.30   	 -10.17		 90.91   	 -86.47		
-35.10   	 78.74   	 36.26   	 -20.35		 90.56   	 -91.56		
-46.69   	 50.35   	 36.17   	 -25.43		 90.19   	 -96.64		
-54.32   	 25.02   	 36.07   	 -30.52		 89.81   	 -91.56		
-58.59   	  4.27   	 35.95   	 -30.52		 89.44   	 -81.38		
-60.73   	-11.60   	 35.83   	 -35.61		 89.11   	 -76.30		
-61.65   	-22.89   	 35.69   	 -40.69		 88.81   	 -55.95		
-62.26   	-31.43   	 35.52   	 -45.78		 88.59   	 -45.78		
-62.87   	-37.84   	 35.34   	 -50.86		 88.40   	 -30.52		
-63.17   	-42.42   	 35.14   	 -50.86		 88.28   	 -20.35		
-63.48   	-46.39   	 34.93   	 -61.04		 88.20   	  -5.09		
-63.48   	-49.13   	 34.69   	 -61.04		 88.18   	  -5.09		
-63.48   	-51.57   	 34.45   	 -61.04		 88.16   	   5.09		
-63.17   	-53.41   	 34.20   	 -61.04		 88.18   	  10.17		
-62.87   	-54.93   	 33.96   	 -66.12		 88.22   	   0.00		
-62.56   	-56.15   	 33.69   	 -76.30		 88.22   	   5.09		
-62.26   	-57.37   	 33.39   	 -76.30		 88.24   	 -10.17		
-62.26   	-58.59   	 33.08   	 -81.38		 88.20   	 -15.26		
-61.95   	-59.51   	 32.76   	 -86.47		 88.14   	 -30.52		
-61.34   	-59.81   	 32.41   	 -96.64		 88.02   	 -45.78		
-60.12   	-58.90   	 32.02   	-106.82		 87.83   	 -55.95		
-59.20   	-57.68   	 31.60   	-122.07		 87.61   	 -76.30		
-58.29   	-57.07   	 31.11   	-142.42		 87.30   	 -96.64		
-57.68   	-57.37   	 30.54   	-162.77		 86.92   	-111.90		
