SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
  2.44   	-144.35   	  8.73   	  86.47		 54.26   	 -45.78		
  6.71   	-148.01   	  9.07   	 106.82		 54.08   	 -45.78		
  5.19   	-159.91   	  9.50   	 127.16		 53.90   	 -40.69		
  2.75   	-164.18   	 10.01   	 152.59		 53.73   	 -45.78		
  0.61   	-160.52   	 10.62   	 183.11		 53.55   	 -40.69		
 -0.31   	-155.64   	 11.35   	 218.72		 53.39   	 -35.61		
  1.83   	-152.89   	 12.23   	 259.41		 53.24   	 -30.52		
  8.24   	-148.01   	 13.27   	 295.01		 53.12   	 -30.52		
 16.78   	-138.55   	 14.45   	 335.71		 53.00   	 -30.52		
 23.80   	-126.95   	 15.79   	 381.48		 52.88   	 -35.61		
 26.86   	-118.71   	 17.31   	 432.35		 52.74   	 -30.52		
 28.38   	-114.75   	 19.04   	 559.51		 52.61   	 -30.52		
 34.79   	-99.18   	 21.28   	 574.77		 52.49   	 -30.52		
 36.62   	-83.31   	 23.58   	 584.94		 52.37   	 -30.52		
 36.01   	-68.05   	 25.92   	 584.94		 52.25   	 -35.61		
 35.10   	-57.37   	 28.26   	 579.86		 52.11   	 -35.61		
 38.76   	-49.13   	 30.58   	 564.60		 51.96   	 -35.61		
 48.52   	-38.45   	 32.84   	 554.42		 51.82   	 -30.52		
 59.81   	-24.41   	 35.06   	 534.08		 51.70   	 -30.52		
 66.53   	-10.99   	 37.19   	 508.65		 51.58   	 -35.61		
 68.97   	  1.22   	 39.23   	 483.21		 51.43   	 -35.61		
 71.41   	 14.95   	 41.16   	 452.69		 51.29   	 -30.52		
 77.21   	 32.65   	 42.97   	 412.00		 51.17   	 -35.61		
 87.59   	 55.24   	 44.62   	 381.48		 51.03   	 -40.69		
100.40   	 80.57   	 46.14   	 345.88		 50.86   	 -35.61		
112.30   	106.20   	 47.53   	 310.27		 50.72   	 -35.61		
122.99   	136.41   	 48.77   	 274.67		 50.58   	 -40.69		
133.97   	175.17   	 49.87   	 239.06		 50.42   	 -40.69		
144.65   	219.73   	 50.82   	 208.54		 50.25   	 -45.78		
154.42   	263.37   	 51.66   	 178.03		 50.07   	 -35.61		
162.96   	301.21   	 52.37   	 152.59		 49.93   	 -30.52		
171.81   	334.17   	 52.98   	 122.07		 49.81   	 -25.43		
181.88   	366.52   	 53.47   	 101.73		 49.70   	 -20.35		
195.31   	402.22   	 53.88   	  86.47		 49.62   	 -15.26		
210.88   	441.28   	 54.22   	  55.95		 49.56(D)	  20.35		
227.05   	480.65   	 54.45   	  40.69		 49.64   	  66.12		
239.87   	517.27   	 54.61   	  25.43		 49.91   	 142.42		
245.67   	547.49   	 54.71   	  10.17		 50.48   	 239.06		
242.92   	565.19   	 54.75(S)	   0.00		 51.43   	 366.22		
234.07   	565.49   	 54.75   	 -10.17		 52.90   	 488.30		
223.39   	546.88   	 54.71   	 -25.43		 54.85   	 590.03		
213.62   	511.78   	 54.61   	 -25.43		 57.21   	 656.15		
202.64   	464.48   	 54.51   	 -30.52		 59.84   	 686.67		
185.24   	404.66   	 54.38   	 -35.61		 62.58   	 671.41		
156.56   	327.45   	 54.24   	 -35.61		 65.27   	 605.29		
118.71   	231.93   	 54.10   	 -61.04		 67.69   	 498.47		
 80.57   	128.48   	 53.86   	-106.82		 69.68   	 381.48		
 52.49   	 33.87   	 53.43   	-162.77		 71.21   	 259.41		
 36.93   	-37.23   	 52.78   	-198.37		 72.25   	 178.03		
 26.25   	-85.75   	 51.98   	-193.29		 72.96   	 132.25		
 10.99   	-123.90   	 51.21   	-157.68		 73.49   	 116.99		
-12.21   	-163.57   	 50.58   	 -76.30		 73.96   	 142.42		
-35.40   	-203.55   	 50.27   	   5.09		 74.53   	 188.20		
-48.22   	-232.85   	 50.29   	  81.38		 75.28   	 233.98		
-48.22   	-244.45   	 50.62   	 116.99		 76.22   	 289.93		
-45.47   	-245.06   	 51.09   	 116.99		 77.38   	 320.45		
-51.27   	-248.72   	 51.56   	  91.56		 78.66   	 356.05		
-66.53   	-263.06   	 51.92   	  50.86		 80.08   	 406.92		
-80.87   	-283.51   	 52.13   	  35.61		 81.71   	 442.52		
-83.01   	-296.94   	 52.27   	  25.43		 83.48   	 345.88		
-73.24   	-296.02   	 52.37   	  45.78		 84.86   	 122.07		
-62.87   	-285.03   	 52.55   	  61.04		 85.35   	 -61.04		
-62.56   	-273.44   	 52.80   	  66.12		 85.11   	-106.82		
-71.72   	-268.86   	 53.06   	  66.12		 84.68   	 -50.86		
-79.96   	-270.39   	 53.33   	  45.78		 84.48   	  10.17		
-79.35   	-274.05   	 53.51   	  20.35		 84.52   	  30.52		
-69.89   	-275.57   	 53.59   	 -15.26		 84.64   	  40.69		
-59.51   	-272.83   	 53.53   	 -61.04		 84.80   	  55.95		
-53.41   	-267.03   	 53.29   	-101.73		 85.03   	  81.38		
-50.96   	-259.40   	 52.88   	-142.42		 85.35   	 101.73		
-49.13   	-252.69   	 52.31   	-183.11		 85.76   	  86.47		
-46.39   	-249.02   	 51.58   	-223.80		 86.10   	  30.52		
-46.08   	-249.63   	 50.68   	-264.50		 86.23(S)	 -30.52		
-48.83   	-251.77   	 49.62   	-305.19		 86.10   	 -76.30		
-52.49   	-250.85   	 48.40   	-345.88		 85.80   	 -96.64		
-51.88   	-245.67   	 47.02   	-391.66		 85.41   	-116.99		
-45.78   	-239.56   	 45.45   	-442.52		 84.94   	-116.99		
-39.98   	-238.95   	 43.68   	-493.39		 84.48   	-111.90		
-37.84   	-245.06   	 41.71   	-544.25		 84.03   	-111.90		
-38.76   	-253.30   	 39.53   	-584.94		 83.58   	 -96.64		
-37.84   	-256.65   	 37.19   	-620.55		 83.19   	 -66.12		
-32.65   	-252.38   	 34.71   	-640.89		 82.93   	 -55.95		
-26.55   	-245.67   	 32.15   	-640.89		 82.71   	 -71.21		
-25.33   	-242.31   	 29.58   	-630.72		 82.42   	-101.73		
-30.52   	-245.36   	 27.06   	-605.29		 82.01   	-122.07		
-37.54   	-252.38   	 24.64   	-590.03		 81.53   	-147.51		
-39.67   	-260.01   	 22.28   	-559.51		 80.94   	-167.85		
-35.71   	-265.81   	 20.04   	-539.16		 80.26   	-198.37		
-28.69   	-269.47   	 17.88   	-508.65		 79.47   	-223.80		
-23.50   	-269.47   	 15.85   	-493.39		 78.58   	-228.89		
-21.97   	-265.20   	 13.88   	-462.87		 77.66   	-208.54		
-23.50   	-258.48   	 12.02   	-432.35		 76.83   	-188.20		
-25.02   	-252.08   	 10.29   	-406.92		 76.07   	-167.85		
-25.02   	-245.97   	  8.67   	-376.40		 75.40   	-162.77		
-21.97   	-237.43   	  7.16   	-335.71		 74.75   	-167.85		
-14.65   	-224.61   	  5.82   	-295.01		 74.08   	-178.03		
 -2.75   	-208.74   	  4.64   	-259.41		 73.37   	-198.37		
 12.21   	-195.01   	  3.60   	-223.80		 72.57   	-198.37		
 28.38   	-184.94   	  2.71   	-183.11		 71.78   	-198.37		
 43.33   	-172.12   	  1.97   	-152.59		 70.99   	-183.11		
 54.63   	-149.54   	  1.36   	-127.16		 70.25   	-172.94		
 60.42   	-116.88   	  0.85   	-111.90		 69.56   	-162.77		
 61.95   	-83.01   	  0.41   	-106.82		 68.91   	-152.59		
 64.09   	-58.90   	 -0.02   	 -96.64		 68.30   	-152.59		
 70.19   	-53.10   	 -0.41   	 -86.47		 67.69   	-142.42		
 79.65   	-65.31   	 -0.75   	 -76.30		 67.12   	-142.42		
 85.75   	-90.64   	 -1.06   	 -45.78		 66.55   	-142.42		
 80.87   	-126.34   	 -1.24   	 -25.43		 65.98   	-152.59		
 61.04   	-166.63   	 -1.34(D)	   5.09		 65.37   	-147.51		
 30.82   	-204.16   	 -1.32   	  25.43		 64.78   	-137.33		
 -0.61   	-231.63   	 -1.22   	  45.78		 64.23   	-122.07		
-25.33   	-245.67   	 -1.04   	  55.95		 63.74   	-122.07		
-43.03   	-250.85   	 -0.81   	  55.95		 63.26   	-111.90		
-57.68   	-254.52   	 -0.59   	  61.04		 62.81   	-106.82		
-70.50   	-260.01   	 -0.35   	  55.95		 62.38   	 -96.64		
-79.96   	-265.81   	 -0.12   	  55.95		 61.99   	-101.73		
-83.31   	-268.86   	  0.10   	  50.86		 61.59   	-106.82		
-80.87   	-267.64   	  0.31   	  55.95		 61.16   	-101.73		
-78.43   	-266.11   	  0.53   	  61.04		 60.75   	-101.73		
-80.87   	-266.11   	  0.77   	  61.04		 60.35   	-106.82		
-87.28   	-267.64   	  1.02   	  66.12		 59.92   	-106.82		
-92.77   	-268.25   	  1.28   	  71.21		 59.49   	-101.73		
-93.08   	-269.17   	  1.57   	  71.21		 59.08   	 -81.38		
-90.33   	-274.35   	  1.85   	  76.30		 58.76   	 -66.12		
-86.98   	-285.95   	  2.16   	  71.21		 58.49   	 -50.86		
-79.96   	-303.96   	  2.44   	  76.30		 58.29   	 -40.69		
-61.95   	-328.06   	  2.75   	  76.30		 58.13   	 -45.78		
-26.86   	-353.09   	  3.05   	  81.38		 57.94   	 -61.04		
 24.11   	-368.96   	  3.38   	  81.38		 57.70   	 -71.21		
 79.96   	-352.78   	  3.70   	  81.38		 57.42   	 -81.38		
131.53   	-257.57   	  4.03   	  81.38		 57.09   	 -81.38		
179.14   	-19.84   	  4.35   	  91.56		 56.76   	 -76.30		
215.76   	405.58   	  4.72   	 106.82		 56.46   	 -55.95		
213.32   	982.06   	  5.15   	 137.33		 56.24   	 -40.69		
-62.26   	1811.52(R)	  5.70(E)	 142.42		 56.07   	 -40.69		
-336.30   	1609.19   	  6.27   	 137.33		 55.91   	 -45.78		
-591.74   	953.67   	  6.82   	 137.33		 55.73   	 -55.95		
-708.62   	126.04   	  7.37   	 122.07		 55.50   	 -55.95		
-630.19   	-498.96   	  7.85   	 101.73		 55.28   	 -55.95		
-403.14   	-697.02   	  8.26   	  81.38		 55.06   	 -55.95		
-151.98   	-527.65   	  8.59   	  66.12		 54.83   	 -61.04		
  3.05   	-247.50   	  8.85   	  50.86		 54.59   	 -50.86		
 23.50   	-93.38   	  9.05   	  40.69		 54.38   	 -40.69		
-39.06   	-130.92   	  9.22   	  35.61		 54.22   	 -35.61		
-102.23   	-264.59   	  9.36   	  30.52		 54.08   	 -40.69		
-116.88   	-366.21   	  9.48   	  25.43		 53.92   	 -40.69		
-88.50   	-380.55   	  9.58   	  15.26		 53.75   	 -40.69		
-51.27   	-335.69   	  9.64   	  25.43		 53.59   	 -45.78		
-32.04   	-289.31   	  9.75   	  40.69		 53.41   	 -35.61		
-33.26   	-272.83   	  9.91   	  61.04		 53.27   	 -30.52		
-41.50   	-282.90   	 10.15   	  91.56		 53.14   	 -30.52		
-44.86   	-300.29   	 10.52   	 132.25		 53.02   	 -30.52		
-40.28   	-307.31   	 11.05   	 172.94		 52.90   	 -50.86		
-30.82   	-297.55   	 11.74   	 223.80		 52.70   	 -66.12		
-21.36   	-275.57   	 12.63   	 274.67		 52.43   	 -61.04		
-16.17   	-252.08   	 13.73   	 325.53		 52.19   	 -45.78		
-15.26   	-236.51   	 15.04   	 376.40		 52.00   	 -35.61		
-16.17   	-231.32   	 16.54   	 417.09		 51.86   	 -40.69		
-13.12   	-230.10   	 18.21   	 528.99		 51.70   	 -35.61		
  8.54   	-211.79   	 20.33   	 544.25		 51.56   	 -30.52		
 17.09   	-194.70   	 22.50   	 564.60		 51.43   	 -25.43		
 18.92   	-178.53   	 24.76   	 579.86		 51.33   	 -20.35		
 15.87   	-166.02   	 27.08   	 590.03		 51.25   	 -35.61		
 14.65   	-156.86   	 29.44   	 595.11		 51.11   	 -30.52		
 19.53   	-146.48   	 31.82   	 590.03		 50.99   	 -30.52		
 30.21   	-131.84   	 34.18   	 579.86		 50.86   	 -30.52		
 41.81   	-113.83   	 36.50   	 564.60		 50.74   	 -25.43		
 49.13   	-94.30   	 38.76   	 534.08		 50.64   	 -20.35		
 51.57   	-75.38   	 40.90   	 508.65		 50.56   	 -25.43		
 52.80   	-57.68   	 42.93   	 483.21		 50.46   	 -40.69		
 58.29   	-39.98   	 44.86   	 452.69		 50.29   	 -40.69		
 70.50   	-19.53   	 46.67   	 417.09		 50.13   	 -35.61		
 87.59   	  6.71   	 48.34   	 381.48		 49.99   	 -40.69		
103.76   	 39.98   	 49.87   	 340.79		 49.83   	 -40.69		
113.53   	 77.82   	 51.23   	 305.19		 49.66   	 -35.61		
118.10   	116.88   	 52.45   	 259.41		 49.52   	 -35.61		
124.21   	154.11   	 53.49   	 218.72		 49.38   	 -40.69		
137.94   	190.12   	 54.36   	 167.85		 49.22   	 -35.61		
159.91   	227.66   	 55.04   	 127.16		 49.07   	 -30.52		
184.33   	268.55   	 55.54   	  91.56		 48.95   	 -25.43		
203.25   	310.36   	 55.91   	  66.12		 48.85   	 -15.26		
214.84   	350.04   	 56.17   	  50.86		 48.79   	 -15.26		
221.56   	384.52   	 56.38   	  40.69		 48.73(D)	   5.09		
229.80   	413.82   	 56.54   	  40.69		 48.75   	  25.43		
241.09   	440.98   	 56.70   	  30.52		 48.85   	  55.95		
250.85   	466.61   	 56.83   	  35.61		 49.07   	 106.82		
254.52   	487.67   	 56.97   	  25.43		 49.50   	 198.37		
248.11   	497.44   	 57.07   	  20.35		 50.29   	 300.10		
232.85   	491.94   	 57.15   	  15.26		 51.50   	 417.09		
211.49   	467.83   	 57.21   	  15.26		 53.16   	 523.90		
185.24   	424.80   	 57.27   	  20.35		 55.26   	 605.29		
155.64   	363.16   	 57.35   	  20.35		 57.68   	 645.98		
124.82   	286.56   	 57.44   	  25.43		 60.26   	 635.81		
 94.60   	201.72   	 57.54   	  25.43		 62.81   	 584.94		
 67.44   	119.63   	 57.64   	  20.35		 65.15   	 508.65		
 42.72   	 49.44   	 57.72   	   0.00		 67.18   	 396.74		
 18.62   	 -7.02   	 57.72   	  -5.09		 68.77   	 279.75		
 -7.02   	-56.46   	 57.70   	  -5.09		 69.89   	 188.20		
-31.43   	-104.37   	 57.68   	 -10.17		 70.64   	 152.59		
-51.27   	-150.15   	 57.64   	   0.00		 71.25   	 142.42		
-63.78   	-187.38   	 57.64   	   0.00		 71.82   	 157.68		
-69.27   	-209.66   	 57.64   	  15.26		 72.45   	 183.11		
-70.50   	-217.90   	 57.70   	  15.26		 73.18   	 223.80		
-70.80   	-220.34   	 57.76   	  15.26		 74.08   	 259.41		
-71.41   	-222.47   	 57.82   	  20.35		 75.12   	 295.01		
-74.16   	-225.83   	 57.90   	  25.43		 76.30   	 315.36		
-79.96   	-228.27   	 58.01   	  30.52		 77.56   	 295.01		
-87.28   	-228.88   	 58.13   	  45.78		 78.74   	 259.41		
-92.77   	-231.02   	 58.31   	  50.86		 79.78   	 218.72		
-92.16   	-236.82   	 58.51   	  55.95		 80.65   	 178.03		
-84.84   	-243.23   	 58.74   	  61.04		 81.36   	 137.33		
-77.21   	-245.67   	 58.98   	  50.86		 81.91   	 106.82		
-76.90   	-243.23   	 59.19   	  45.78		 82.34   	  86.47		
-87.28   	-240.48   	 59.37   	  30.52		 82.69   	  76.30		
-101.93   	-242.00   	 59.49   	  20.35		 82.99   	  76.30		
-111.08   	-246.58   	 59.57(S)	  -5.09		 83.30   	  66.12		
-110.17   	-248.72   	 59.55   	 -30.52		 83.56   	  61.04		
-104.37   	-243.53   	 59.43   	 -61.04		 83.80   	  55.95		
-101.93   	-235.60   	 59.19   	 -96.64		 84.03   	  20.35		
-107.42   	-233.76   	 58.80   	-137.33		 84.11(S)	 -15.26		
-115.97   	-243.23   	 58.25   	-183.11		 84.05   	 -15.26		
-118.71   	-258.79   	 57.52   	-239.06		 83.99   	   0.00		
-112.30   	-270.69   	 56.56   	-279.75		 83.99   	  -5.09		
-101.62   	-271.00   	 55.44   	-330.62		 83.97   	 -30.52		
-93.99   	-260.62   	 54.12   	-371.31		 83.85   	 -50.86		
-93.08   	-246.89   	 52.63   	-417.09		 83.64   	 -71.21		
-96.44   	-238.95   	 50.97   	-447.61		 83.36   	 -86.47		
-97.96   	-239.26   	 49.18   	-478.13		 83.01   	 -96.64		
-93.38   	-243.23   	 47.26   	-498.47		 82.62   	-101.73		
-83.92   	-245.36   	 45.27   	-513.73		 82.22   	-116.99		
-74.16   	-242.92   	 43.21   	-523.90		 81.75   	-127.16		
-67.14   	-237.73   	 41.12   	-534.08		 81.24   	-142.42		
-64.09   	-234.99   	 38.98   	-534.08		 80.67   	-142.42		
-62.87   	-235.90   	 36.85   	-539.16		 80.10   	-142.42		
-60.73   	-238.95   	 34.69   	-544.25		 79.53   	-142.42		
-55.54   	-239.56   	 32.51   	-544.25		 78.96   	-147.51		
-48.52   	-235.90   	 30.34   	-539.16		 78.37   	-152.59		
-43.95   	-230.41   	 28.18   	-539.16		 77.76   	-167.85		
-42.42   	-227.36   	 26.02   	-528.99		 77.09   	-178.03		
-43.64   	-229.19   	 23.91   	-513.73		 76.38   	-188.20		
-43.95   	-234.68   	 21.85   	-498.47		 75.63   	-203.46		
-40.59   	-239.87   	 19.86   	-483.21		 74.81   	-208.54		
-34.18   	-240.17   	 17.92   	-457.78		 73.98   	-223.80		
-28.38   	-234.38   	 16.09   	-442.52		 73.08   	-213.63		
-24.41   	-224.61   	 14.32   	-406.92		 72.23   	-193.29		
-18.31   	-213.62   	 12.70   	-376.40		 71.45   	-172.94		
 -4.58   	-202.03   	 11.19   	-340.79		 70.76   	-157.68		
 14.65   	-189.21   	  9.83   	-320.45		 70.13   	-142.42		
 31.13   	-171.81   	  8.55   	-284.84		 69.56   	-132.25		
 35.10   	-150.15   	  7.41   	-254.32		 69.03   	-122.07		
 26.86   	-126.04   	  6.39   	-223.80		 68.55   	-111.90		
 19.23   	-103.15   	  5.49   	-183.11		 68.10   	-106.82		
 26.55   	-84.23   	  4.76   	-157.68		 67.67   	-122.07		
 50.66   	-72.02   	  4.13   	-122.07		 67.18   	-127.16		
 75.68   	-69.27   	  3.64   	 -91.56		 66.67   	-116.99		
 82.09   	-81.18   	  3.28   	 -61.04		 66.21   	-101.73		
 61.34   	-110.17   	  3.03   	 -30.52		 65.80   	-111.90		
 23.50   	-152.28   	  2.91   	  -5.09		 65.35   	-132.25		
-10.99   	-194.09   	  2.89(D)	   0.00		 64.82   	-142.42		
-30.82   	-222.17   	  2.89   	  10.17		 64.25   	-147.51		
-41.50   	-233.46   	  2.93   	  15.26		 63.66   	-132.25		
-53.71   	-234.68   	  2.99   	  20.35		 63.13   	-106.82		
-72.63   	-236.82   	  3.07   	  35.61		 62.71   	 -91.56		
-91.86   	-246.58   	  3.21   	  45.78		 62.34   	 -91.56		
-99.79   	-259.09   	  3.40   	  61.04		 61.97   	 -91.56		
-93.69   	-265.81   	  3.64   	  66.12		 61.61   	 -91.56		
-83.31   	-264.89   	  3.91   	  71.21		 61.24   	 -81.38		
-80.26   	-260.31   	  4.19   	  71.21		 60.92   	 -81.38		
-85.14   	-255.74   	  4.48   	  66.12		 60.59   	 -86.47		
-90.03   	-250.85   	  4.74   	  61.04		 60.24   	 -86.47		
-88.50   	-243.84   	  4.98   	  40.69		 59.90   	 -91.56		
-82.09   	-234.38   	  5.15   	  30.52		 59.53   	 -91.56		
-79.04   	-226.75   	  5.27   	  20.35		 59.17   	 -86.47		
-80.57   	-227.97   	  5.35   	  10.17		 58.82   	 -76.30		
-75.68   	-241.39   	  5.39   	  15.26		 58.51   	 -71.21		
-51.57   	-263.37   	  5.45   	  10.17		 58.23   	 -71.21		
 -7.32   	-281.07   	  5.49   	  25.43		 57.94   	 -66.12		
 43.33   	-268.55   	  5.60   	  30.52		 57.68   	 -71.21		
 82.40   	-185.55   	  5.72   	  35.61		 57.40   	 -66.12		
108.64   	 20.14   	  5.86   	  45.78		 57.13   	 -55.95		
132.75   	391.85   	  6.04   	  50.86		 56.91   	 -55.95		
153.20   	917.05   	  6.25   	  55.95		 56.68   	 -55.95		
139.47   	1470.64   	  6.47   	  66.12		 56.46   	 -61.04		
-129.70   	1782.53(R)	  6.73(E)	  66.12		 56.22   	 -55.95		
-343.93   	1283.57   	  7.00   	  61.04		 55.99   	 -50.86		
-491.64   	522.77   	  7.24   	  61.04		 55.79   	 -61.04		
-495.00   	-159.91   	  7.49   	  55.95		 55.54   	 -76.30		
-359.50   	-493.77   	  7.71   	  50.86		 55.24   	 -66.12		
-170.59   	-448.91   	  7.91   	  45.78		 54.97   	 -55.95		
-32.04   	-216.37   	  8.10   	  50.86		 54.75   	 -45.78		
  7.32   	-34.48   	  8.30   	  45.78		 54.57   	 -50.86		
-26.55   	-17.09   	  8.48   	  45.78		 54.36   	 -61.04		
-72.63   	-118.71   	  8.67   	  55.95		 54.12   	 -55.95		
-87.89   	-223.39   	  8.89   	  61.04		 53.90   	 -55.95		
-69.27   	-257.26   	  9.14   	  71.21		 53.67   	 -45.78		
-40.59   	-229.19   	  9.42   	  86.47		 53.49   	 -45.78		
-24.41   	-187.68   	  9.77   	 101.73		 53.31   	 -40.69		
-25.33   	-167.54   	 10.17   	 116.99		 53.14   	 -40.69		
-35.71   	-170.90   	 10.64   	 132.25		 52.98   	 -40.69		
-43.64   	-180.05   	 11.17   	 147.51		 52.82   	 -35.61		
-41.50   	-179.44   	 11.76   	 183.11		 52.68   	 -35.61		
-29.60   	-166.02   	 12.49   	 213.63		 52.53   	 -30.52		
-15.56   	-149.54   	 13.35   	 249.24		 52.41   	 -30.52		
 -8.24   	-140.99   	 14.34   	 284.84		 52.29   	 -30.52		
-10.68   	-142.52   	 15.48   	 325.53		 52.17   	 -35.61		
-17.09   	-144.04   	 16.79   	 371.31		 52.02   	 -35.61		
-18.62   	-134.28   	 18.27   	 412.00		 51.88   	 -30.52		
-11.29   	-112.00   	 19.92   	 564.60		 51.76   	 -25.43		
 11.29   	-74.77   	 22.18   	 590.03		 51.66   	 -10.17		
 14.95   	-72.33   	 24.54   	 610.37		 51.62   	 -15.26		
 15.56   	-70.80   	 26.98   	 615.46		 51.56   	 -20.35		
 18.31   	-61.04   	 29.44   	 605.29		 51.47   	 -25.43		
 25.33   	-42.11   	 31.86   	 590.03		 51.37   	 -30.52		
 33.26   	-21.97   	 34.22   	 569.68		 51.25   	 -55.95		
 39.37   	 -5.80   	 36.50   	 549.34		 51.03   	 -50.86		
 43.33   	  7.63   	 38.70   	 528.99		 50.82   	 -35.61		
 46.69   	 24.11   	 40.81   	 503.56		 50.68   	 -15.26		
 52.19   	 47.30   	 42.83   	 478.13		 50.62   	 -20.35		
 59.81   	 76.29   	 44.74   	 447.61		 50.54   	 -25.43		
 67.44   	104.98   	 46.53   	 412.00		 50.44   	 -45.78		
 73.24   	130.92   	 48.18   	 371.31		 50.25   	 -50.86		
 79.35   	155.94   	 49.66   	 335.71		 50.05   	 -40.69		
 86.98   	184.33   	 51.01   	 289.93		 49.89   	 -40.69		
 97.35   	217.90   	 52.17   	 254.32		 49.73   	 -40.69		
108.95   	255.74   	 53.18   	 213.63		 49.56   	 -35.61		
119.93   	294.19   	 54.04   	 188.20		 49.42   	 -30.52		
129.70   	331.42   	 54.79   	 152.59		 49.30   	 -25.43		
140.99   	369.57   	 55.40   	 132.25		 49.20   	 -10.17		
155.33   	410.46   	 55.93   	 106.82		 49.16(D)	  10.17		
171.81   	453.49   	 56.36   	  86.47		 49.20   	  50.86		
186.77   	495.00   	 56.70   	  66.12		 49.40   	 106.82		
197.14   	532.23   	 56.97   	  45.78		 49.83   	 183.11		
203.55   	565.80   	 57.15   	  40.69		 50.56   	 295.01		
208.13   	596.31   	 57.31   	  20.35		 51.74   	 427.26		
212.10   	621.34   	 57.40   	  10.17		 53.45   	 559.51		
213.93   	635.07   	 57.44(S)	   0.00		 55.69   	 656.15		
210.57   	631.71   	 57.44   	 -10.17		 58.31   	 727.36		
199.58   	607.61   	 57.40   	 -15.26		 61.22   	 737.54		
182.50   	564.88   	 57.33   	 -20.35		 64.17   	 696.84		
161.44   	505.37   	 57.25   	 -20.35		 66.96   	 610.37		
138.24   	429.69   	 57.17   	 -15.26		 69.40   	 493.39		
114.75   	342.10   	 57.11   	 -10.17		 71.37   	 366.22		
 92.16   	251.16   	 57.07   	 -10.17		 72.84   	 254.32		
 70.80   	165.71   	 57.03   	  -5.09		 73.86   	 198.37		
 49.74   	 91.86   	 57.01   	  -5.09		 74.65   	 172.94		
 28.08   	 28.69   	 56.99   	  -5.09		 75.34   	 167.85		
  5.49   	-28.08   	 56.97   	  -5.09		 76.01   	 188.20		
-14.34   	-78.43   	 56.95   	  -5.09		 76.76   	 239.06		
-28.08   	-118.71   	 56.93   	 -10.17		 77.72   	 284.84		
-34.79   	-144.35   	 56.89   	  -5.09		 78.86   	 330.62		
-38.45   	-156.86   	 56.87   	  -5.09		 80.18   	 356.05		
-44.25   	-163.27   	 56.85   	   0.00		 81.61   	 350.97		
-53.10   	-170.90   	 56.85   	   0.00		 83.01   	 320.45		
-60.73   	-181.58   	 56.85   	   0.00		 84.29   	 279.75		
-62.56   	-192.26   	 56.85   	   0.00		 85.41   	 239.06		
-59.20   	-198.67   	 56.85   	  -5.09		 86.37   	 188.20		
-55.85   	-198.67   	 56.83   	   0.00		 87.12   	 152.59		
-58.90   	-194.40   	 56.83   	  -5.09		 87.73   	 122.07		
-69.58   	-189.82   	 56.81   	 -10.17		 88.22   	 111.90		
-81.18   	-187.99   	 56.76   	  -5.09		 88.67   	  96.64		
-86.67   	-189.82   	 56.74   	 -20.35		 89.05   	  91.56		
-83.92   	-195.01   	 56.66   	 -25.43		 89.42   	  86.47		
-77.21   	-201.11   	 56.56   	 -40.69		 89.77   	  66.12		
-71.41   	-205.38   	 56.40   	 -61.04		 90.03   	  55.95		
-68.97   	-206.60   	 56.15   	 -86.47		 90.25   	  45.78		
-68.66   	-205.99   	 55.81   	-101.73		 90.44   	  35.61		
-67.75   	-204.16   	 55.40   	-127.16		 90.58   	  20.35		
-66.53   	-201.11   	 54.89   	-157.68		 90.66(S)	 -15.26		
-67.44   	-197.75   	 54.26   	-183.11		 90.60   	 -50.86		
-70.80   	-196.23   	 53.53   	-228.89		 90.40   	 -76.30		
-74.16   	-198.67   	 52.61   	-264.50		 90.09   	 -71.21		
-72.94   	-204.47   	 51.56   	-310.27		 89.81   	 -66.12		
-65.92   	-210.27   	 50.32   	-356.05		 89.54   	 -76.30		
-56.76   	-211.18   	 48.89   	-401.83		 89.24   	 -81.38		
-50.66   	-204.47   	 47.28   	-447.61		 88.91   	 -91.56		
-50.05   	-192.26   	 45.49   	-488.30		 88.54   	 -96.64		
-53.71   	-181.58   	 43.54   	-518.82		 88.16   	-101.73		
-60.12   	-179.14   	 41.46   	-554.42		 87.75   	-111.90		
-66.53   	-186.77   	 39.25   	-569.68		 87.30   	-111.90		
-70.19   	-198.06   	 36.97   	-579.86		 86.86   	-116.99		
-68.97   	-205.38   	 34.65   	-579.86		 86.39   	-127.16		
-60.73   	-202.33   	 32.33   	-574.77		 85.88   	-127.16		
-46.08   	-189.51   	 30.03   	-564.60		 85.37   	-142.42		
-32.35   	-173.34   	 27.77   	-549.34		 84.80   	-152.59		
-27.47   	-162.35   	 25.57   	-534.08		 84.19   	-167.85		
-33.87   	-159.91   	 23.44   	-518.82		 83.52   	-183.11		
-47.30   	-162.35   	 21.36   	-498.47		 82.79   	-183.11		
-58.90   	-165.71   	 19.37   	-473.04		 82.05   	-193.29		
-63.48   	-165.71   	 17.48   	-447.61		 81.28   	-198.37		
-61.04   	-162.05   	 15.69   	-422.18		 80.49   	-218.72		
-57.37   	-158.69   	 14.00   	-391.66		 79.61   	-223.80		
